keras_MSE2_None_relu0,keras_MSE2_None_relu1,keras_MSE2_None_relu2,keras_MSE2_None_relu3,keras_MSE2_None_relu4,keras_MSE2_None_relu5,keras_MSE2_None_relu6,keras_MSE2_None_relu7,keras_MSE2_None_relu8,keras_MSE2_None_relu9,keras_MSE2_None_relu10,keras_MSE2_None_relu11,keras_MSE2_None_relu12,keras_MSE2_None_relu13,keras_MSE2_None_relu14,keras_MSE2_None_relu15,keras_MSE2_None_relu16,keras_MSE2_None_relu17,keras_MSE2_None_relu18,keras_MSE2_None_relu19,keras_MSE2_None_relu20,keras_MSE2_None_relu21,keras_MSE2_None_relu22,keras_MSE2_None_relu23,keras_MSE2_None_relu24,keras_MSE2_None_relu25,keras_MSE2_None_relu26,keras_MSE2_None_relu27,keras_MSE2_None_relu28,keras_MSE2_None_relu29,keras_MSE2_None_relu30,keras_MSE2_None_relu31,keras_MSE2_None_relu32,keras_MSE2_None_relu33,keras_MSE2_None_relu34,keras_MSE2_None_relu35,keras_MSE2_None_relu36,keras_MSE2_None_relu37,keras_MSE2_None_relu38,keras_MSE2_None_relu39,ID,y
78.9922103882,75.7869033813,75.5607833862,78.4167633057,79.4478683472,77.6624145508,75.8158035278,78.5938262939,76.9628829956,77.1096572876,81.3178024292,75.7561798096,81.4812240601,78.7159118652,78.0486907959,79.6866607666,73.2941207886,74.0784378052,78.1611709595,77.1640548706,74.6470031738,78.6224212646,78.5538864136,74.8548583984,78.9229202271,78.2872314453,77.3782272339,79.6108474731,79.7158737183,73.9765319824,76.461517334,77.1539154053,76.2641525269,79.1312255859,81.3074111938,73.9765090942,80.1518783569,76.7606582642,77.5932235718,76.8599014282,3616,72.9375
107.679023743,102.313926697,106.965957642,103.508842468,106.25063324,105.384117126,103.176170349,102.819198608,106.881210327,109.313064575,104.388031006,104.667007446,106.582801819,104.306808472,111.242897034,107.370147705,107.74936676,102.675285339,109.851753235,105.180519104,108.459159851,102.367004395,102.365745544,102.77596283,108.503669739,101.879981995,109.109603882,107.617248535,104.018135071,104.628623962,105.065963745,108.275016785,100.665458679,103.458686829,111.874588013,105.590957642,102.494621277,104.143295288,107.994522095,106.044837952,3622,102.5
92.6200866699,93.7641220093,93.6197357178,92.6665725708,93.6869125366,92.8476028442,93.1091308594,90.5485153198,91.7635498047,99.9540557861,91.9970550537,93.6898803711,97.0795440674,95.6536560059,96.1488647461,91.6379699707,90.7786712646,88.3711242676,90.0148544312,93.3024139404,86.5474090576,92.0771789551,91.8684692383,93.5281600952,97.1291427612,92.1467666626,98.7472305298,93.3334350586,91.3848342896,93.2666625977,97.9192581177,93.3597946167,91.1691741943,96.3160018921,89.408203125,97.6659317017,93.6190490723,91.0069046021,93.0101928711,93.7689361572,3623,92.5
101.214645386,98.3372879028,99.2375793457,99.243522644,105.674819946,106.439880371,98.2487945557,106.172454834,103.774925232,105.047897339,98.1125106812,101.799415588,99.1517868042,99.6453323364,109.740661621,102.030914307,100.712677002,102.72051239,101.493858337,103.234367371,101.828849792,104.305038452,100.815856934,104.400741577,100.470840454,103.046607971,98.5324020386,99.9529418945,109.354942322,101.431846619,103.587692261,96.6631088257,100.348579407,103.681411743,104.451850891,97.8289260864,102.010704041,95.7794189453,103.349555969,96.3432006836,3624,100.25
90.4839172363,92.2216644287,95.4083175659,94.1571273804,89.9745407104,96.825881958,86.9415206909,93.818977356,90.808303833,87.5608520508,90.8616714478,88.8312530518,92.4978713989,86.4458618164,93.2338867188,94.2365112305,91.2057952881,88.2310562134,88.3725357056,89.9713363647,92.3411712646,92.776260376,87.5713424683,95.0586395264,96.266708374,89.2989578247,90.6478424072,93.5844497681,92.0750732422,92.2280883789,94.2798461914,90.1168441772,90.8018875122,87.643371582,93.0296096802,92.5125427246,92.3335342407,93.12890625,90.9005889893,88.9913330078,3627,89.75
110.091064453,113.842506409,115.881332397,110.385238647,111.176185608,107.75718689,116.059127808,106.208190918,106.000640869,114.005081177,106.880073547,111.240524292,108.210716248,109.303894043,108.587471008,104.276489258,110.796478271,106.426353455,108.162277222,103.583396912,105.537124634,109.707435608,104.822395325,106.236419678,108.649154663,108.663574219,110.362136841,111.720405579,106.157051086,104.034492493,106.364471436,106.498977661,110.546958923,110.139373779,105.499641418,102.262886047,104.087493896,106.365653992,104.116607666,103.389541626,3628,111.25
88.9126968384,89.9124526978,87.7738952637,90.7768859863,93.6051025391,96.6770629883,90.4579544067,95.4968338013,91.8178329468,90.4174575806,87.9659805298,90.2618637085,95.1148223877,89.0235595703,96.8330307007,94.0333786011,92.2312164307,93.4046936035,94.7169952393,94.7627868652,96.8770294189,98.921043396,86.6328430176,86.2334976196,92.7932815552,91.4612960815,91.4578399658,95.2466125488,99.44190979,91.4640960693,95.716835022,91.5779037476,97.1486053467,97.0325317383,87.7103042603,97.9268569946,91.1543045044,91.5065765381,91.4705352783,89.9216766357,3629,91.875
92.7278289795,92.2068252563,94.6568984985,90.5642089844,93.897644043,96.4524154663,91.2205505371,95.6772537231,94.7668685913,92.8643341064,93.864440918,100.130638123,96.8944091797,94.9428100586,94.7855758667,99.4421157837,95.1231765747,90.4953918457,86.8310317993,89.2512283325,90.5390930176,95.5179672241,94.5799026489,96.6616744995,93.272857666,91.0887832642,96.9878616333,94.7559814453,96.9417877197,97.1717376709,97.6852111816,92.0496673584,92.412147522,87.8894348145,98.3288269043,95.9381942749,95.984046936,88.5871963501,92.861366272,92.3995285034,3635,88.25
107.392745972,106.122894287,113.226242065,106.091598511,110.114646912,104.815834045,114.876495361,107.99105072,109.543777466,110.770454407,113.852996826,113.361663818,112.990966797,115.453117371,115.798477173,104.101890564,117.641670227,105.122505188,111.247512817,106.782592773,103.985298157,113.104507446,108.091705322,104.861488342,112.619812012,113.587684631,116.194458008,111.434280396,106.411735535,108.094192505,106.783996582,117.83480072,107.544395447,109.421531677,107.824813843,113.928878784,107.548942566,112.306594849,111.013206482,106.2707901,3636,108.375
110.872520447,109.519432068,114.810470581,108.875511169,106.985343933,118.486526489,108.573669434,116.42943573,112.286499023,109.006881714,112.538619995,106.305206299,114.732528687,109.287536621,112.882171631,106.599380493,113.810150146,116.376838684,112.126838684,113.282188416,110.385749817,107.308021545,121.803741455,113.198059082,114.366722107,111.942131042,113.786857605,113.003608704,114.326538086,107.892608643,111.720649719,108.302734375,109.81149292,107.588287354,106.34853363,116.531639099,115.315933228,120.695976257,107.771392822,119.67830658,3638,107.8125
112.215660095,117.040924072,111.339630127,112.304702759,112.461456299,114.762748718,117.189811707,117.979911804,118.126029968,119.56035614,118.131813049,114.58984375,120.848686218,109.098228455,115.426513672,116.162284851,117.22694397,116.56539917,115.200965881,113.42414093,115.184524536,110.215003967,111.463005066,117.275634766,113.928756714,112.310180664,112.125686646,118.903717041,120.788879395,114.994689941,113.131973267,116.293807983,117.713691711,109.996803284,115.201034546,111.144287109,113.299415588,114.054786682,105.561378479,116.010108948,3642,109.0
90.9553756714,94.3948287964,92.3828201294,89.5363693237,92.5810623169,93.7258148193,90.9868240356,92.4817123413,91.8081970215,89.2421340942,90.0671920776,87.3087387085,91.9126968384,92.1075515747,93.1505432129,92.1348419189,89.1279678345,93.0051422119,92.3189086914,96.282951355,89.8362121582,88.2345581055,90.1126785278,90.230796814,90.1192245483,90.7692184448,90.3106460571,95.3607254028,90.3914871216,93.0952987671,88.73072052,90.7943878174,87.4406890869,86.3581466675,89.0138549805,89.1539764404,89.931098938,92.0557632446,91.9076766968,91.162399292,3643,95.125
98.9728393555,103.557342529,100.081047058,96.1219406128,99.5701065063,103.228187561,103.048713684,102.106964111,103.012054443,101.261444092,98.1656723022,102.320732117,99.4597702026,99.8476638794,106.831718445,96.2393417358,101.658119202,99.4047470093,102.91607666,103.251419067,93.3219604492,95.2806854248,100.54650116,100.001335144,98.5356521606,99.2662124634,100.880584717,97.9478683472,96.5323028564,98.9748840332,100.894569397,93.903793335,101.911422729,104.666419983,102.486991882,103.581100464,99.334564209,100.440032959,97.2174301147,101.508270264,3649,108.0
93.7386474609,95.3703842163,98.7296218872,93.5733642578,92.1998138428,96.9906692505,92.3798675537,102.684936523,97.3731155396,89.2433319092,95.31640625,94.207244873,91.2364654541,95.5932769775,97.1392745972,93.8978424072,94.4005966187,100.203582764,94.0278701782,92.5867462158,91.7144088745,91.2930221558,91.0811309814,94.716255188,94.845954895,89.6695709229,94.414024353,94.148109436,95.6785812378,90.4116592407,93.6738739014,92.4504318237,92.8696289062,98.3935470581,93.1132202148,96.3281707764,93.9307632446,90.2736816406,91.5820236206,92.2135543823,3650,86.3125
104.875076294,106.082969666,107.391456604,110.485671997,101.575210571,101.858840942,106.819976807,101.557060242,101.492851257,107.251068115,98.1262054443,106.854064941,102.558372498,104.830757141,101.753707886,101.6095047,105.147155762,101.56237793,105.401382446,104.223976135,102.42905426,103.0025177,98.9609298706,102.864875793,101.484268188,103.730903625,107.421737671,99.1101913452,103.268112183,106.178260803,105.619941711,105.477745056,107.592384338,107.722183228,102.399017334,98.8408966064,99.0795669556,99.5201034546,101.172966003,105.446342468,3651,100.0
93.9320297241,90.0437393188,90.3236846924,92.6105422974,91.5243225098,93.0322647095,94.188079834,96.50831604,91.6295852661,100.376457214,91.4011306763,94.5644226074,88.8882751465,96.2362442017,92.6134872437,93.2599945068,92.2450180054,90.3010864258,90.5352249146,93.9754943848,90.4095916748,97.1399765015,89.5643539429,92.7760162354,94.1508102417,96.1037597656,89.3259887695,91.0538711548,92.8062591553,92.309967041,92.4308929443,91.8668136597,90.3227157593,95.088760376,98.3184204102,90.3709793091,96.076751709,90.9707489014,93.6671524048,88.5130767822,3652,92.8125
95.6327362061,95.0167236328,95.4217300415,91.7809906006,91.8075408936,100.612442017,95.278717041,95.6874465942,97.9435501099,90.9154891968,95.4634857178,94.2539138794,93.9337844849,93.7226867676,91.809967041,97.2497177124,93.5562973022,97.9624328613,94.45337677,91.3993606567,94.2362060547,92.4407806396,89.5344390869,94.3012390137,91.5437545776,91.5429534912,93.2693252563,95.7703323364,94.5890655518,92.7776260376,91.7980957031,93.4643478394,91.2327041626,90.3997268677,89.8376922607,91.771774292,92.5856628418,94.2448730469,95.8317337036,93.0736541748,3656,88.3125
120.565689087,119.303375244,119.279701233,122.33997345,115.366493225,114.550010681,118.611740112,115.944137573,114.19178009,114.624725342,111.321784973,116.877006531,113.835479736,114.681350708,111.281837463,111.944633484,117.415840149,112.554420471,118.270988464,112.936714172,112.033744812,116.928840637,108.378616333,112.33745575,116.228752136,114.998771667,119.150947571,108.52444458,116.283782959,114.16280365,113.153770447,124.89427948,121.601951599,118.327339172,113.711723328,107.408378601,110.310508728,110.768127441,109.810279846,117.717269897,3657,112.5625
90.7805175781,91.7474517822,92.0947647095,92.9487228394,92.7797088623,91.5826644897,95.2643203735,97.2449493408,92.4997177124,95.1403045654,93.365447998,92.9085464478,91.5837478638,90.284286499,95.7055053711,86.7029190063,91.5391464233,91.7992706299,92.0106811523,99.3322982788,88.5498123169,93.4924468994,89.5518798828,89.3539886475,91.6352310181,92.3590393066,92.1680831909,93.3348770142,94.2719955444,88.4691925049,96.2968521118,87.3014755249,91.9882354736,93.1438369751,91.6814193726,97.9225692749,88.4716644287,92.3110580444,93.9174880981,91.390838623,3658,88.75
115.866996765,114.46938324,117.386108398,115.803672791,117.198348999,118.967735291,119.151519775,117.920600891,114.902069092,114.604988098,116.076034546,115.058952332,125.249511719,114.813163757,122.217399597,116.424377441,120.995353699,113.683128357,115.240516663,114.837593079,114.902297974,120.826728821,119.709754944,113.177703857,114.282424927,113.056732178,113.913642883,118.0522995,119.58366394,119.662109375,122.825218201,118.679718018,108.52457428,112.109077454,121.563316345,118.935935974,121.236473083,115.822418213,116.800437927,122.008483887,3661,115.125
91.5146255493,94.8959655762,91.7294998169,98.2425003052,94.1000900269,92.3968963623,98.1580734253,90.1537246704,91.5986557007,92.8337860107,89.3730926514,93.6542358398,95.4770278931,91.9389419556,93.2624588013,90.2506942749,90.830909729,87.5618515015,96.6693344116,93.3990936279,85.4882354736,93.3833847046,93.8444976807,92.1419830322,93.7711105347,94.2099761963,96.0309677124,91.3119888306,91.5400238037,90.8080673218,96.4589996338,93.0780944824,93.810256958,94.1224060059,93.2816925049,93.530708313,89.0972290039,89.6993179321,91.9888458252,91.7186813354,3663,93.0
101.487495422,99.8107681274,97.6683349609,100.853858948,103.986831665,100.402679443,97.3489532471,106.631912231,103.871459961,102.6352005,95.4740600586,98.6183776855,105.678314209,100.538398743,102.948982239,97.1270904541,97.7988204956,103.999557495,100.715782166,107.207420349,98.0637512207,104.012771606,100.231315613,104.746482849,98.2727661133,107.423576355,96.6754150391,100.338890076,103.418228149,99.9571685791,104.24319458,99.9857940674,103.405197144,102.061378479,112.659103394,100.269485474,98.6072845459,96.7933044434,103.810028076,94.0301971436,3664,101.625
97.8259963989,90.8095092773,95.9544754028,93.2328262329,96.3975296021,103.45790863,92.5382461548,100.146743774,94.7330703735,93.063369751,94.9580001831,92.3870544434,95.5764007568,94.4143829346,91.1873474121,97.3957519531,96.759765625,100.555610657,93.6426239014,93.1542816162,90.2950134277,97.0915222168,92.4476776123,92.3662338257,93.1886825562,91.6339187622,100.490776062,99.9151077271,94.9957351685,98.7915725708,96.5346374512,96.4094772339,93.5463943481,91.7474136353,94.53931427,99.0646514893,95.8030776978,92.2225952148,93.8679962158,90.4981689453,3665,90.75
113.770042419,106.286766052,112.514328003,111.858329773,118.007072449,114.907020569,125.834823608,117.876068115,113.727119446,106.036254883,111.905464172,113.201660156,115.552146912,112.500595093,109.943847656,116.091720581,110.407783508,110.76234436,112.631690979,117.71685791,112.033615112,116.779838562,109.576889038,110.436477661,119.253852844,110.251777649,117.281463623,111.712684631,122.369934082,109.708320618,110.783500671,119.921386719,112.431282043,111.526123047,111.75617218,109.374938965,118.290290833,118.493499756,110.777038574,112.255393982,3667,111.375
93.8080673218,93.3678894043,89.6315765381,92.6942901611,93.1514663696,90.6737365723,91.6546096802,96.4686508179,93.4305343628,95.2880554199,93.5605697632,94.808807373,89.5160064697,97.0420303345,97.0236206055,88.9930038452,93.7322921753,96.4590759277,92.1975784302,90.1772842407,90.5408096313,95.5406417847,93.3577957153,94.0893554688,95.9194641113,95.6794509888,90.2877883911,91.5190734863,96.796295166,95.9974975586,94.3828735352,89.8895950317,91.0694961548,96.6202468872,98.1665267944,92.618347168,94.3250198364,91.2418823242,91.0480117798,91.7436218262,3669,88.375
110.779190063,113.071678162,114.745323181,110.358474731,113.02117157,113.58618927,115.255386353,113.517044067,113.574432373,113.546577454,113.536552429,109.799079895,108.487861633,101.110931396,120.688499451,108.790153503,112.984832764,112.623291016,112.749397278,107.860298157,110.465385437,110.630737305,110.5051651,117.997947693,108.223526001,110.043304443,106.44254303,114.547691345,114.589096069,111.350547791,114.459602356,111.600997925,109.255111694,109.624160767,114.088470459,104.973716736,113.439582825,113.139129639,106.849487305,116.292289734,3670,110.0625
115.278671265,108.351173401,113.196609497,115.723213196,112.212089539,112.910919189,118.700630188,115.831558228,107.335914612,113.177139282,106.923545837,104.747329712,111.404129028,106.146102905,109.547737122,112.173667908,114.042320251,109.647140503,115.227989197,107.070426941,108.574180603,108.865707397,108.443916321,107.55544281,112.843345642,116.108009338,115.190895081,110.796676636,113.387779236,108.373664856,106.133621216,112.811500549,110.901672363,108.225746155,114.109970093,107.437530518,110.065071106,113.416473389,106.809104919,110.326972961,3672,119.5625
118.197509766,115.019554138,115.511367798,115.528656006,121.426742554,113.373062134,117.208999634,118.488464355,117.710327148,118.948768616,113.393325806,112.115203857,116.548454285,125.985855103,123.998397827,114.516967773,115.753486633,117.938858032,116.938865662,118.989433289,115.03729248,119.37940979,122.743965149,114.98046875,110.95639801,112.530426025,114.697692871,111.850730896,115.067871094,119.049072266,119.478172302,116.369430542,117.679496765,111.712661743,115.61415863,114.509674072,115.469787598,113.438232422,116.817993164,113.548027039,3676,109.8125
92.6308059692,89.8605651855,93.9888381958,91.782623291,95.6809234619,96.0891265869,91.2428436279,98.6974334717,94.2718582153,90.2135925293,93.532699585,91.2998886108,96.0488815308,92.7530975342,90.775428772,99.5661849976,100.135925293,99.5949783325,94.2360305786,91.4911499023,91.6022415161,97.6365280151,93.1612625122,89.9364700317,93.2654037476,91.9580154419,95.6602249146,94.9248886108,91.2920608521,93.697883606,94.9911422729,91.1417541504,92.561958313,90.6902236938,92.3864440918,97.2511749268,96.9932327271,88.500328064,91.2473602295,87.5627593994,3677,92.5625
104.208633423,104.943435669,108.596504211,104.473762512,109.960334778,103.86063385,111.803573608,107.801368713,108.816627502,110.924942017,111.597808838,112.246887207,111.29246521,113.122962952,113.857673645,104.40851593,114.647293091,103.341880798,106.90687561,104.953117371,102.606170654,110.467811584,104.636383057,105.154144287,110.940834045,111.116737366,112.939659119,108.904090881,103.534477234,104.958908081,104.571144104,112.738334656,105.575065613,108.160606384,107.308013916,114.27936554,104.571136475,108.103523254,109.318107605,103.768806458,3678,111.9375
