keras_MAE2_relu0,keras_MAE2_relu1,keras_MAE2_relu2,keras_MAE2_relu3,keras_MAE2_relu4,keras_MAE2_relu5,keras_MAE2_relu6,keras_MAE2_relu7,keras_MAE2_relu8,keras_MAE2_relu9,keras_MAE2_relu10,keras_MAE2_relu11,keras_MAE2_relu12,keras_MAE2_relu13,keras_MAE2_relu14,keras_MAE2_relu15,keras_MAE2_relu16,keras_MAE2_relu17,keras_MAE2_relu18,keras_MAE2_relu19,keras_MAE2_relu20,keras_MAE2_relu21,keras_MAE2_relu22,keras_MAE2_relu23,keras_MAE2_relu24,keras_MAE2_relu25,keras_MAE2_relu26,keras_MAE2_relu27,keras_MAE2_relu28,keras_MAE2_relu29,ID,y
97.3969421387,90.8519744873,100.346855164,96.4384536743,94.8821411133,91.4258956909,90.8487548828,91.5411071777,98.5330886841,86.5315170288,93.9890518188,93.3371887207,88.9985427856,93.189163208,96.7688064575,92.6531677246,94.4742050171,94.292137146,88.711151123,91.5700302124,95.9087600708,96.7028808594,91.690574646,95.0949020386,92.9880828857,100.673362732,95.0834732056,91.4638671875,94.4496917725,94.7401428223,4313,100.68
87.2090682983,90.9856567383,96.1027297974,94.3914108276,92.4863052368,89.8941345215,91.7951507568,92.1339797974,90.6356430054,90.8168029785,93.6724777222,91.0257492065,96.8257446289,91.691734314,92.4757232666,91.2816085815,91.4645233154,91.5194320679,92.5632095337,94.7460327148,94.3065567017,93.9702453613,91.0468444824,98.2841720581,90.2016677856,94.0843582153,96.5449523926,90.8985290527,89.7627029419,95.2936172485,2356,100.37
79.7527236938,77.9520950317,74.7229537964,69.2628250122,72.7785797119,74.8039855957,83.5316009521,76.9774093628,69.4171524048,73.9665222168,78.7639312744,76.3279876709,75.3886566162,75.8066253662,75.7274475098,73.822769165,75.9014053345,76.3515777588,73.5777282715,74.6413192749,73.3519668579,77.6613922119,76.5315246582,78.9636154175,75.869178772,77.4325714111,76.529800415,78.2183837891,79.1489028931,80.0874252319,4450,89.73
107.995689392,111.024559021,109.049942017,106.144996643,109.815666199,108.773780823,111.887710571,107.030662537,104.757530212,114.868186951,113.304588318,107.825439453,103.997901917,114.601135254,110.504089355,107.715194702,106.463806152,116.183227539,108.345878601,115.633033752,109.540977478,113.167488098,109.855209351,113.459983826,111.632820129,107.86555481,115.271682739,109.758537292,107.954292297,107.628868103,6466,108.73
106.343864441,112.327110291,112.033462524,108.676376343,109.824195862,110.04725647,105.805244446,109.517417908,104.422370911,115.010101318,113.702377319,108.531272888,111.520805359,111.092399597,104.130661011,106.884811401,107.143280029,110.093933105,109.206375122,111.889328003,105.151847839,112.085716248,105.948829651,105.293167114,105.789718628,112.572692871,108.522789001,108.411758423,110.722068787,113.214225769,4229,107.11
91.1868286133,93.2006378174,93.6750259399,90.3898162842,86.0137405396,94.9276504517,88.8200073242,86.8175506592,95.1091384888,88.0464553833,91.324836731,87.691116333,90.1283493042,97.9122619629,91.1081085205,88.4747543335,93.123260498,90.8788223267,86.0029602051,92.5230636597,90.6448440552,90.9412841797,89.4178543091,91.477142334,92.6679840088,91.626121521,90.7395935059,87.7862854004,91.5785751343,89.1324996948,8018,87.68
79.3130493164,76.4948501587,75.5931625366,78.5926589966,77.9250259399,75.064414978,81.770111084,76.2574157715,69.7522277832,75.8566055298,77.6336669922,74.9182739258,76.6415023804,82.2406082153,70.6463851929,74.2368392944,77.9892349243,79.7185821533,75.2122344971,75.969329834,76.462890625,74.8644256592,76.8808822632,81.8034286499,72.6908493042,77.7917709351,76.0173873901,70.2853088379,79.2961883545,72.7626113892,7536,75.38
87.8602142334,91.1550445557,94.0284805298,89.4703216553,94.0383377075,91.9661331177,88.2119445801,91.0046920776,91.2282867432,90.4265365601,94.7772064209,90.497177124,92.3857040405,91.1394729614,93.6385498047,94.5709228516,90.1264877319,90.443977356,85.6052932739,87.6631088257,91.4892196655,92.4136352539,90.7238769531,90.35131073,89.7723007202,87.7310638428,90.9100570679,90.354598999,91.5917282104,93.7259750366,4972,89.42
93.6915435791,98.8154220581,95.1466445923,90.5072097778,96.4197463989,95.8375701904,91.6862792969,88.9989089966,92.547454834,93.712562561,94.3605957031,91.9424285889,95.0974197388,94.4657058716,94.1769104004,92.7588043213,90.9473266602,91.2867050171,92.6296691895,92.7107772827,87.5219955444,91.1086120605,92.561088562,95.1904525757,93.5356445312,94.0747756958,93.7053375244,98.359336853,92.3675918579,94.9215621948,906,95.6
93.3113479614,90.673248291,92.8985519409,90.2461395264,96.4646911621,91.2499313354,92.3648910522,90.9677658081,93.8525924683,90.2043914795,88.2428970337,89.5804138184,92.5433273315,89.7809753418,91.1089553833,91.9245071411,89.1503448486,89.8413314819,90.3704605103,91.3502807617,91.8581619263,91.5385894775,89.9884262085,90.3368301392,88.1094741821,90.4547195435,93.2665405273,95.6695861816,90.9480743408,91.9671783447,4768,90.58
91.628112793,92.9167938232,85.3187484741,91.2925109863,85.4746932983,90.8372344971,92.3090667725,90.1061782837,92.012878418,91.1374664307,91.4667129517,91.1477890015,91.6644515991,86.8855209351,89.5627288818,86.7439041138,92.8193511963,93.1827545166,90.2786865234,91.4160919189,90.6103363037,91.0862884521,91.8882827759,87.220664978,88.2331542969,90.4677734375,90.6022033691,88.444984436,90.0978317261,90.5108566284,5734,112.62
92.8554153442,91.4204330444,86.5745162964,94.1823730469,93.3447570801,91.4097595215,91.1234970093,93.9467926025,91.818939209,89.3298797607,93.0437774658,88.6758499146,92.1240844727,91.4233169556,92.8086700439,90.7695541382,91.2889404297,89.2534561157,91.3145217896,89.7585830688,89.739440918,90.9358673096,91.6037521362,92.7295913696,88.0006332397,86.9997253418,89.6256408691,91.6642150879,89.8549041748,91.4973754883,6940,92.07
104.16255188,110.06036377,107.660964966,111.529563904,119.548439026,109.544151306,110.608795166,103.131561279,107.445831299,110.783493042,109.754707336,112.628890991,107.551933289,110.689117432,107.273864746,108.75668335,110.63659668,112.322769165,110.697143555,109.37562561,108.791641235,110.01071167,111.137779236,112.931106567,107.813964844,112.908439636,110.156837463,109.038421631,110.605690002,108.599075317,2917,111.09
111.099746704,110.689941406,112.519927979,111.014625549,111.215324402,110.115028381,106.41645813,110.643463135,107.889045715,113.008003235,115.418151855,107.906921387,111.132545471,108.723304749,106.31313324,107.049911499,109.113204956,111.018440247,107.81993866,113.022705078,108.858474731,110.75818634,112.058532715,111.667037964,112.877952576,112.911834717,110.892585754,111.630485535,109.787841797,110.255149841,925,118.83
106.375587463,108.009056091,116.131713867,106.928016663,105.817085266,108.292457581,109.309211731,108.746734619,107.987052917,110.637825012,108.066444397,111.002571106,107.489257812,111.555160522,106.045646667,111.216835022,104.192016602,106.875335693,105.997039795,110.617874146,110.592926025,108.699645996,110.338905334,107.748886108,111.135017395,112.925354004,102.616661072,110.437316895,108.412902832,111.345199585,6965,108.74
104.643165588,113.970619202,112.623199463,111.881393433,108.361808777,107.759262085,109.520545959,110.102218628,106.200691223,115.131034851,108.453720093,113.436164856,109.740119934,108.880714417,111.195533752,106.953125,109.484657288,115.206626892,107.749938965,113.415367126,109.014221191,111.569892883,110.614990234,114.884963989,110.631362915,110.737304688,114.886405945,110.705085754,107.509719849,109.313148499,4861,117.14
112.037223816,109.571975708,112.714164734,111.899162292,117.159179688,106.856506348,107.513053894,109.052864075,113.587257385,109.543800354,111.85509491,113.955238342,109.353004456,110.545967102,107.083648682,112.62776947,109.317306519,112.748443604,109.254096985,108.66456604,112.658325195,113.265136719,111.664909363,113.581588745,111.385910034,107.352272034,107.008499146,110.733207703,105.837860107,116.436531067,1505,107.45
99.8647689819,103.031974792,103.099205017,96.9691238403,101.42212677,97.4959869385,94.5293197632,94.9704589844,100.384117126,95.308303833,100.698432922,95.0662612915,101.708030701,91.756111145,93.0636978149,102.329566956,95.4720001221,106.79989624,104.575309753,101.526405334,105.593452454,103.944511414,101.783920288,87.7498703003,100.880516052,96.2831420898,96.8933868408,100.517562866,97.8911132812,110.4789505,3808,102.91
96.0397415161,95.0565643311,98.0972061157,102.724807739,96.1551055908,101.523834229,99.3800354004,97.4734573364,99.9594116211,103.188751221,103.899154663,101.644042969,95.4637527466,97.237701416,103.125801086,99.0397796631,95.4677963257,108.296958923,98.5718917847,103.329597473,98.5827178955,99.4368286133,99.5836791992,94.3809280396,103.151687622,99.8339385986,98.5588531494,103.117622375,97.516960144,99.7274475098,3927,102.78
90.039276123,89.9170913696,92.1139831543,93.2149124146,93.2311859131,93.6889419556,88.7465209961,90.1390228271,90.0860366821,90.7783203125,91.2525024414,91.8161392212,96.7699890137,98.7429733276,97.0981369019,96.6676940918,91.2229232788,91.6826248169,91.0031890869,93.484336853,92.8954620361,91.9741821289,90.8095321655,91.058303833,91.960105896,90.5703659058,93.4081344604,95.8755493164,95.3279418945,93.5039672852,2592,95.94
103.942642212,96.3330612183,104.721298218,103.662521362,113.698944092,104.952682495,97.1101608276,107.726463318,100.776985168,99.8966293335,103.028999329,101.22480011,96.4808197021,94.8482894897,103.720832825,98.5311431885,101.448608398,105.449913025,103.545768738,99.6275482178,99.6405944824,103.701881409,103.839569092,98.5432281494,104.33984375,100.18397522,102.709815979,100.317207336,98.0808868408,100.557312012,2427,108.76
76.3742294312,76.3135375977,74.6402664185,69.3564147949,77.3998947144,76.7692642212,79.4805297852,82.1187896729,77.1683349609,73.8672637939,79.5360107422,79.5490112305,76.2751464844,82.3344345093,77.3822937012,74.7350082397,77.8761978149,76.7538833618,76.5226516724,74.9925918579,76.1987075806,74.9191665649,80.0236816406,79.0395202637,76.0324935913,77.8772964478,76.3558654785,78.1604232788,79.2252197266,72.4634933472,7493,77.5
105.763671875,105.651130676,101.977272034,103.702606201,108.919425964,101.990692139,104.11151123,102.558120728,100.446388245,109.219322205,105.748756409,103.142822266,108.987419128,104.547805786,102.232269287,102.694107056,99.041305542,112.190200806,101.668708801,104.602630615,103.516853333,107.704116821,111.284507751,108.166374207,106.044868469,106.492897034,101.377418518,104.366973877,105.257415771,109.115386963,1842,98.01
91.4208068848,91.7039642334,95.159942627,95.5171356201,101.023017883,90.2281341553,90.9156036377,96.251663208,94.4034194946,90.2878341675,91.1415481567,94.5302124023,90.3231887817,89.6588134766,93.377746582,92.2210083008,89.8734359741,89.7411804199,91.2941055298,90.9190216064,90.894241333,93.1823425293,91.8443832397,91.8670501709,95.8112411499,94.2492141724,92.07447052,91.2119445801,93.0865325928,93.4339599609,5885,104.67
107.877464294,113.139015198,115.851898193,107.074424744,112.440933228,102.094940186,109.141616821,105.885444641,110.326347351,110.554740906,108.677703857,114.419052124,110.464134216,110.076896667,107.777191162,112.959075928,106.961143494,113.10194397,108.96509552,111.60483551,109.21887207,113.443222046,110.630157471,109.671897888,113.337486267,108.161323547,100.68334198,113.039291382,109.344451904,107.779197693,5288,108.34
103.160224915,105.556762695,105.222976685,100.324172974,103.63710022,100.888511658,96.2587966919,105.946075439,107.280288696,104.905158997,98.2286682129,103.713668823,105.837341309,102.925125122,100.807250977,100.966995239,99.6578674316,104.551589966,100.76108551,99.8455963135,100.575012207,102.254890442,102.64365387,103.303718567,105.96824646,106.327842712,96.6692199707,101.388084412,99.2737808228,101.104629517,4609,100.95
87.9705886841,95.6629104614,91.5407409668,90.3241043091,86.1554489136,93.9319229126,91.8604049683,94.0559539795,96.3939361572,94.3159408569,96.1129379272,90.7437820435,94.2237319946,93.4889755249,91.5678405762,88.9743270874,90.0819015503,90.3366165161,92.9598846436,91.6700973511,92.2345352173,91.3449478149,93.529335022,93.523223877,89.0938720703,95.9837722778,90.0426712036,90.209526062,91.2030639648,92.2322845459,4794,96.99
94.1773376465,92.8357849121,90.4438858032,90.7989349365,93.6996154785,87.6903762817,89.0623168945,87.5569229126,93.6590194702,91.9649734497,94.6423416138,89.2183074951,94.69556427,90.4304199219,88.004524231,89.937828064,87.3945770264,91.4049301147,90.8296813965,85.6204986572,91.5360717773,89.7424697876,88.6080551147,91.2031707764,94.0609359741,91.2502822876,90.1124191284,91.5536956787,91.3804626465,90.8650894165,400,90.54
92.5939178467,92.7987823486,88.3734664917,94.2299957275,91.4834518433,91.401260376,92.6440582275,90.8100967407,89.3537826538,93.4248428345,92.7318649292,92.2910690308,90.7022094727,93.5238571167,92.6498031616,92.4842376709,95.627204895,89.493057251,88.8286437988,90.391708374,92.978729248,90.1270294189,94.2529678345,91.0500259399,96.5906982422,86.4680938721,94.9356002808,92.7431716919,94.4892807007,92.5774078369,2766,90.68
109.294494629,108.025039673,102.572746277,109.361358643,103.207069397,105.634002686,105.402297974,103.528648376,106.798599243,106.384742737,110.649261475,113.764770508,104.537536621,109.419799805,105.825386047,113.079620361,107.942085266,112.315788269,108.952445984,112.112251282,105.664840698,109.460212708,109.840049744,103.17830658,104.878585815,112.051567078,103.819297791,109.619781494,110.10118866,107.888038635,7582,105.41
106.247001648,110.732147217,107.01839447,106.444953918,108.626373291,106.094863892,110.4845047,109.164260864,110.684127808,107.767333984,105.954200745,113.229942322,106.722145081,107.295066833,106.747810364,111.600128174,109.94455719,111.307670593,105.214096069,109.179267883,111.848495483,109.927261353,110.809043884,113.437950134,110.298057556,112.996063232,109.52885437,112.702354431,105.703323364,109.525314331,741,108.27
107.783027649,109.341133118,106.857254028,111.954872131,116.779144287,110.275779724,108.257820129,107.646842957,110.442611694,109.000312805,108.201454163,110.462127686,109.819892883,111.369750977,110.978752136,110.054344177,106.335876465,109.546989441,109.026374817,111.663375854,107.94418335,112.265686035,109.917030334,114.832923889,112.123008728,112.934265137,100.855628967,108.924789429,107.203720093,111.772102356,3754,107.3
115.048416138,114.029083252,111.282241821,119.055961609,121.852020264,118.402267456,113.726135254,111.073799133,115.162010193,113.999320984,116.620887756,117.356575012,118.903564453,113.642311096,116.912780762,118.975883484,109.599388123,116.240821838,111.615577698,110.255828857,114.592552185,117.76499939,117.036521912,122.952735901,114.831771851,115.19834137,121.633918762,116.842765808,118.43270874,116.607818604,2581,112.8
105.213905334,96.0440750122,95.4087982178,96.7075271606,100.792312622,93.4575271606,100.850402832,100.137962341,94.6382446289,98.9800186157,99.189743042,97.6011962891,102.058876038,96.1837692261,97.1635818481,108.807197571,102.16217804,95.5318374634,103.679489136,95.2073669434,98.8133773804,100.746490479,102.21836853,100.605300903,100.243713379,100.184074402,98.5820388794,101.285140991,99.3143234253,104.843963623,6385,112.55
96.0350570679,101.926109314,100.751228333,101.784217834,99.7024383545,102.334007263,95.0724411011,98.8738021851,97.9063034058,110.098060608,103.254257202,100.156333923,107.889938354,99.9110412598,106.126586914,102.315505981,96.6218032837,105.009613037,97.9468307495,101.554084778,98.8812255859,101.287765503,101.122886658,94.8773117065,98.9574584961,102.166313171,100.130599976,104.034339905,97.2933349609,101.862388611,8180,99.68
108.921272278,109.708679199,111.971450806,109.431236267,112.218414307,108.613700867,108.223419189,104.677696228,110.447059631,114.639320374,115.137939453,110.240348816,106.215087891,110.971954346,111.372749329,108.900398254,111.239616394,114.99004364,110.940216064,109.091468811,109.422416687,111.93106842,110.65750885,110.255348206,111.17956543,108.767211914,114.875236511,110.406570435,108.261169434,113.241722107,1061,109.67
79.6600036621,77.2364578247,75.3895721436,79.4031524658,72.7448272705,76.7844467163,80.8679733276,76.3929138184,77.0991973877,75.8220596313,74.5821304321,79.1216583252,77.7779541016,82.3442840576,75.8552780151,74.6292114258,73.5793151855,78.2618179321,76.5396575928,74.7126693726,79.6306228638,74.2540435791,79.9770584106,77.461479187,73.9755783081,78.0641784668,76.4949798584,79.234413147,79.177192688,72.6416168213,3972,77.64
98.0444030762,97.9548110962,101.81401825,100.209243774,98.3046188354,100.029075623,99.3066177368,99.5936660767,99.3694610596,101.376014709,97.3291168213,97.1320495605,96.9089889526,97.9297790527,102.534614563,99.0658721924,98.5633468628,100.990379333,101.434196472,102.332542419,102.408660889,98.8417816162,103.949203491,100.887191772,102.808197021,98.3433532715,99.8624267578,95.7210922241,98.1623458862,100.672897339,8113,100.87
76.2380065918,78.1113510132,75.6031341553,75.653793335,82.99168396,78.2649536133,84.1271133423,81.6041183472,77.3962249756,75.0452728271,74.2446746826,76.5113143921,76.1325149536,78.6645889282,71.2014312744,76.4612045288,76.2077865601,78.13230896,74.6476364136,74.7948226929,76.4338607788,74.7121734619,77.046546936,78.480682373,74.706489563,75.1186141968,77.0802612305,77.9347839355,75.4285049438,80.4930725098,1443,78.19
