predM0,predM1,predM2,predM3,predM4,predM5,predM6,predM7,predM8,predM9,ID,y
91.3759384155,92.1206817627,91.8289108276,91.0339889526,91.9998016357,91.1928787231,91.0664367676,91.8661956787,90.4852600098,91.8924407959,4225,89.91
110.679840088,110.902664185,110.662193298,110.73551178,109.718650818,110.711914062,110.451286316,110.473426819,109.962646484,110.883834839,2403,150.89
110.328048706,110.905380249,110.319969177,110.30355835,110.990211487,110.319595337,110.616188049,111.016136169,109.778762817,110.862220764,7311,107.47
101.082214355,102.769561768,101.115684509,102.537261963,102.997467041,101.86289978,98.8286972046,101.157196045,103.392295837,101.243003845,5743,99.49
100.577507019,101.454551697,101.226196289,101.103790283,98.330291748,101.807411194,99.7616119385,101.160926819,103.537902832,99.4151611328,7737,115.88
92.3531036377,91.707611084,91.2434768677,91.8043670654,91.6628875732,91.1312332153,91.9320526123,91.1808929443,91.5414886475,92.8455886841,54,84.84
91.376739502,91.3665542603,91.6051177979,91.205909729,91.9990081787,91.1387176514,92.0235595703,91.1811676025,90.3664703369,91.3877258301,6732,110.43
76.8277587891,77.3996353149,77.4410476685,77.6838302612,77.8233947754,75.7152938843,77.3115539551,77.1895980835,78.1550598145,77.6731567383,8292,77.38
103.12714386,103.63584137,100.989700317,101.472457886,103.000152588,109.926467896,103.690246582,101.302215576,103.323287964,101.244018555,1602,100.59
110.327690125,109.945701599,110.036888123,110.696853638,110.178649902,110.294654846,110.686965942,110.65348053,110.111351013,110.474586487,6632,113.72
110.679924011,110.90460968,110.31955719,110.695892334,110.256530762,110.894309998,110.451217651,110.06665802,109.782424927,110.476074219,3310,108.51
92.1140899658,91.836265564,93.5861968994,91.8391265869,91.9056396484,92.0608520508,91.0763931274,91.183807373,90.3668670654,91.385269165,4221,89.22
110.7759552,110.905632019,110.662734985,109.930992126,110.178970337,110.31968689,110.15196991,110.473304749,110.299232483,110.864624023,6122,113.58
110.77583313,109.946121216,110.528625488,110.303581238,110.256790161,110.711868286,110.451568604,110.653533936,109.782722473,110.656990051,1294,112.5
91.5617675781,91.8366775513,91.8822021484,91.1985092163,91.2460708618,91.3451309204,91.0852355957,91.1938705444,90.0160522461,91.1659622192,4800,86.73
90.9859161377,91.3667068481,91.6051101685,91.9406433105,91.9990005493,91.3402557373,92.0215377808,91.1749343872,91.9358978271,92.3222808838,432,88.82
109.852775574,109.839859009,110.320068359,110.696983337,109.835136414,110.319274902,110.616218567,110.653739929,110.112228394,110.883857727,7975,110.71
91.5587387085,91.7113037109,91.6086349487,91.0314941406,91.6716461182,98.8087768555,90.619468689,91.8278961182,90.1489868164,91.5308227539,423,102.6
77.3509750366,77.811340332,77.0777130127,75.6014022827,77.1963348389,78.3829421997,77.2983856201,77.1598052979,78.1167602539,77.4244995117,732,73.34
91.707069397,91.8330917358,91.6043701172,91.8831176758,91.9125289917,92.0632095337,90.6361465454,91.1806640625,91.9334716797,91.5235748291,4315,95.01
91.5257873535,92.1925125122,91.8289260864,91.9397964478,91.9195632935,92.0612182617,91.9329299927,91.9027099609,91.9356918335,93.2398223877,5637,94.83
109.774841309,109.944076538,110.66179657,110.696578979,109.718757629,110.319267273,110.687942505,110.069969177,110.110710144,110.883285522,956,112.42
92.3484954834,91.8351974487,91.8265609741,92.0863952637,91.8952713013,92.0435180664,91.0959472656,91.2980651855,91.9342727661,91.5323638916,5557,88.53
91.3787231445,92.194732666,90.977684021,91.8961181641,91.2413635254,92.458946228,91.8075180054,91.168762207,91.8325500488,91.213508606,310,96.41
91.2371368408,91.3641662598,91.2191085815,91.809211731,91.2397079468,99.5154876709,91.933265686,91.2949371338,91.9237213135,91.1761398315,5749,122.22
110.679641724,109.839668274,110.036254883,110.738037109,110.178108215,110.319145203,110.071914673,110.473243713,109.782569885,110.476676941,757,109.73
91.2751235962,91.346534729,91.8849411011,91.9391708374,91.999206543,92.0441665649,90.635925293,91.9115447998,91.9333114624,91.385559082,7346,87.58
109.853515625,110.750587463,110.122505188,110.736694336,109.718658447,110.134162903,110.152420044,110.549842834,111.08782959,110.862564087,6086,106.04
95.727142334,92.1938934326,91.3351516724,91.0252304077,91.8984832764,91.8714599609,91.6828155518,91.3640365601,91.5414505005,91.2542953491,5763,87.84
91.3765411377,91.3839950562,91.8261032104,91.696723938,91.9991912842,91.8742141724,91.8034820557,91.1926498413,90.0139007568,91.1708602905,363,90.03
110.679374695,109.839614868,110.123374939,110.301185608,110.956069946,110.895927429,110.61592865,110.652954102,110.297485352,110.475692749,3758,128.02
92.3043441772,91.8329467773,91.8291854858,92.0864334106,91.9157104492,91.876625061,91.0797271729,91.9135360718,91.8333358765,91.3778686523,5872,100.57
109.774559021,110.242073059,110.660903931,110.20513916,110.178710938,110.896400452,110.688262939,110.549468994,109.961631775,110.861488342,4155,110.33
109.85345459,110.242019653,110.124794006,109.931259155,110.178817749,110.295341492,110.61630249,110.089103699,109.961021423,110.656959534,7166,120.76
109.853599548,109.944198608,110.535552979,110.303077698,110.984619141,110.319458008,110.152442932,111.016021729,109.961738586,110.474510193,3877,115.19
110.774536133,109.945678711,110.124488831,110.204200745,109.718284607,110.896080017,110.451278687,111.00819397,109.961227417,110.475372314,2917,111.09
91.0997314453,94.3385314941,91.8289718628,91.9424438477,91.6717453003,92.4563751221,91.9371032715,91.9131469727,91.8336181641,91.4426574707,1208,86.56
92.3783874512,91.3637619019,90.9875717163,91.2063522339,91.9188308716,91.8761672974,91.8077087402,91.8928451538,91.540473938,91.5324020386,7706,87.25
90.9690322876,91.3641662598,91.8786468506,91.0321578979,91.9966659546,91.9506149292,91.8042068481,91.1764221191,89.9915618896,91.2112197876,1310,90.38
109.774772644,110.751274109,110.036773682,110.303413391,110.91897583,110.711959839,110.68421936,110.641937256,110.298500061,110.473686218,2113,106.39
91.4801025391,92.194480896,91.6036453247,91.9404602051,92.8462677002,92.4459228516,92.0231323242,91.2923660278,91.9289550781,92.6701965332,4081,96.41
90.9634475708,90.3719329834,91.827507019,91.7325973511,91.9973983765,91.9146728516,91.0771255493,91.8902206421,91.8322601318,91.3756027222,6695,91.3
110.679870605,109.945411682,110.036254883,109.930976868,109.833015442,110.134300232,110.450386047,110.472503662,111.088638306,110.863555908,5717,109.08
110.6796875,110.24054718,110.127426147,110.697181702,109.836212158,110.318962097,110.449798584,110.091781616,110.294586182,110.656448364,778,122.47
91.3767623901,91.3496017456,91.8807373047,91.2394180298,91.2357635498,91.876663208,92.0202713013,91.1923217773,90.2384490967,91.1710739136,525,89.81
92.3233032227,91.8364715576,91.0613708496,91.4401779175,91.2372512817,92.0425567627,91.9361877441,91.8986206055,91.5381240845,90.7484054565,5619,89.01
104.0753479,101.471359253,103.358665466,109.905235291,109.25025177,103.929092407,104.733139038,110.109428406,105.785179138,101.077735901,5571,106.32
109.854064941,109.840171814,110.535484314,109.930984497,110.256752014,110.319389343,110.072280884,110.653434753,111.084671021,110.862365723,1390,110.49
101.076133728,100.842727661,101.067756653,100.363967896,101.385643005,102.31174469,104.893836975,99.8913040161,101.881019592,101.701156616,7778,94.27
101.119338989,103.48563385,100.629974365,101.095802307,101.41330719,100.696640015,100.793235779,100.756248474,100.779701233,100.660377502,2488,99.83
110.678764343,109.836845398,110.036506653,110.696876526,110.986831665,110.708137512,110.072593689,110.5495224,110.110649109,110.476570129,5067,135.14
91.5659713745,91.7102279663,95.3706665039,91.9068222046,91.5936431885,92.4600753784,92.0226364136,91.1951828003,92.9770355225,91.380645752,5588,91.03
103.061904907,100.842308044,100.980857849,101.445854187,102.764770508,101.798851013,100.590713501,100.415985107,103.335662842,100.890914917,5711,98.14
110.311378479,109.945877075,110.662780762,110.696609497,109.718780518,110.319351196,110.450767517,110.059257507,110.297584534,110.654121399,6857,109.7
101.069671631,100.696640015,101.11264801,101.574645996,100.890426636,103.147575378,101.038146973,100.752037048,102.991188049,100.659835815,7723,115.33
109.854110718,109.836730957,110.535484314,110.204673767,109.836128235,110.896347046,110.616531372,111.016479492,109.782531738,110.476875305,997,112.94
91.3771820068,91.836769104,91.0295257568,91.9386291504,91.9161682129,91.3521499634,91.119430542,91.2970809937,91.5422897339,91.3879776001,8000,86.77
92.3334197998,91.3500823975,94.2577438354,92.0870285034,91.9092788696,91.8762664795,90.9261779785,91.1997680664,91.5399169922,91.566116333,5274,94.52
91.5629577637,91.8351821899,91.6060028076,91.3009109497,91.6717453003,91.3399658203,91.9226226807,91.2937316895,91.8339309692,91.2133712769,5388,116.07
90.9591751099,92.1932907104,91.885307312,91.2004394531,91.6718215942,92.0332107544,91.805519104,91.1943206787,91.8331680298,91.1700744629,4743,88.53
101.086486816,100.873649597,101.116447449,103.118881226,103.264007568,101.804527283,102.392288208,101.345695496,103.302879333,101.391921997,4746,99.82
110.327774048,109.945426941,110.125740051,110.203887939,109.71875,110.318962097,110.072547913,110.473510742,109.782493591,110.883956909,3859,104.87
91.3775177002,91.3505935669,90.9951934814,91.8908996582,91.5142593384,91.3402938843,90.6373214722,91.6272125244,91.9285888672,91.5329666138,7192,85.74
110.7759552,110.903640747,110.318817139,110.714820862,110.178970337,110.712181091,110.451370239,110.473373413,110.110603333,110.656326294,8151,121.65
102.25239563,101.362495422,100.405197144,101.120315552,101.121932983,100.741897583,100.161468506,100.417396545,101.931694031,100.660621643,7916,109.38
91.5526504517,91.3482437134,91.2141876221,91.9377670288,91.6363220215,91.8640060425,90.6212310791,91.17943573,89.9146118164,92.0316390991,3885,91.12
110.774795532,109.945732117,110.654060364,109.931274414,109.718719482,110.295806885,110.451026917,110.65246582,109.78238678,110.883377075,7172,105.65
91.2576446533,91.3988723755,91.6072158813,91.8863143921,91.2390060425,91.1437149048,91.8085098267,91.2949523926,91.9288711548,91.5356445312,6272,95.43
91.7608947754,91.3476409912,91.8850784302,91.0378112793,91.6634140015,91.1370925903,92.019317627,91.1792984009,91.5401611328,91.214553833,4579,90.87
109.853004456,110.750762939,110.127487183,109.930809021,110.987182617,110.295150757,110.071022034,110.549575806,110.108840942,110.473609924,4548,108.37
110.327827454,109.840240479,110.036262512,110.204925537,110.256713867,110.134300232,110.072341919,110.08605957,109.961631775,110.476402283,2048,108.99
91.2328033447,91.3608856201,91.8227081299,91.2072525024,91.2417297363,92.4552764893,91.0695495605,91.2914733887,91.5405044556,91.368522644,8309,88.54
91.3772735596,91.7073822021,91.5997009277,92.0001296997,91.9990386963,91.3400421143,90.629524231,91.1939849854,91.5407485962,91.5305328369,7453,94.41
110.679862976,110.241989136,110.319656372,110.205032349,110.989837646,110.896400452,110.07232666,110.653083801,111.097496033,110.655273438,849,108.19
91.3046646118,91.3675613403,91.6042480469,91.0429077148,91.241104126,91.961517334,91.1401596069,91.2266464233,91.9353103638,91.1773147583,5590,90.83
109.852729797,110.899398804,110.316642761,110.734191895,109.835250854,110.887481689,110.688293457,111.013214111,109.961921692,110.476158142,1471,113.35
77.2640075684,77.70337677,77.0774688721,75.6039886475,77.1953659058,78.391784668,77.2988052368,77.309928894,78.1303100586,77.2524642944,2902,73.15
77.086807251,77.7030258179,77.2290802002,76.4528656006,75.8095932007,77.1842269897,77.9038085938,77.1890258789,75.3413696289,77.6716384888,6748,74.99
92.3563308716,91.3633117676,91.8269882202,91.7998733521,91.6524810791,91.1424179077,90.6390762329,91.9033813477,91.9283905029,90.2531814575,3794,87.57
91.5909576416,91.3666763306,91.6052932739,91.8882980347,91.6715393066,91.3401107788,91.9357223511,91.6619262695,91.9284896851,91.6810684204,102,91.98
90.9709625244,91.7111206055,91.8861999512,91.0343017578,91.3212051392,92.0623550415,90.6313171387,91.2934570312,91.9362106323,93.3251876831,7474,91.4
92.361000061,92.1952896118,91.8847885132,91.2488174438,91.9986495972,92.0793380737,92.0229492188,91.8967437744,91.5394210815,91.3799819946,4230,88.06
91.3782043457,92.193107605,91.606880188,92.0297317505,91.998840332,91.297996521,92.1698989868,91.2986831665,91.8334274292,91.566947937,1850,87.13
95.23387146,91.8343276978,91.7813949585,94.3838043213,91.9047088623,92.0661773682,92.0166244507,91.294921875,90.7552947998,91.2178878784,8357,90.06
91.3761825562,91.3642730713,91.8821792603,92.08618927,91.6702270508,91.6397323608,91.9342803955,91.1736602783,91.9159469604,91.1736679077,7755,92.41
103.549133301,100.845039368,101.11555481,101.552864075,102.126502991,101.099815369,100.378173828,101.171646118,103.202018738,101.35584259,1962,101.58
91.3777542114,91.8353271484,91.8276138306,91.0384140015,91.6717758179,91.8762207031,91.9364395142,91.1935195923,91.9361343384,91.3790817261,6805,114.23
92.0872573853,91.9984512329,91.2213516235,91.9396057129,91.3104629517,91.8740615845,91.8017959595,91.8777770996,90.1462020874,91.5289077759,3964,88.92
102.857559204,100.843437195,101.086364746,101.465087891,102.54296875,100.693267822,100.493934631,99.8673324585,108.607315063,101.160057068,7598,97.97
91.3781509399,92.1952590942,91.2281112671,91.9356155396,91.6718139648,92.0677719116,91.0991210938,91.1794967651,91.9288635254,91.179397583,4745,89.81
110.77571106,110.905319214,110.662612915,110.738578796,109.718742371,110.295555115,110.152572632,110.081001282,111.095077515,110.476402283,5124,109.02
101.198898315,103.515281677,100.981620789,100.386146545,102.885742188,101.780899048,102.208808899,100.421905518,101.012512207,101.018409729,237,100.38
92.1824951172,94.5305938721,91.6058044434,92.087387085,91.9192123413,91.3404769897,91.8072280884,91.1932067871,91.541633606,91.5339889526,3034,96.28
91.3779449463,92.1963043213,91.8860015869,91.940246582,92.7085342407,91.3405761719,90.6433105469,91.6211395264,91.5422668457,91.2131118774,752,98.24
91.233001709,91.3496856689,90.9835128784,91.0505599976,91.9980392456,91.3403167725,91.9383392334,91.6060333252,91.9286499023,91.1785125732,48,90.56
91.5629959106,91.8373031616,91.2412796021,91.9253997803,91.23777771,92.0757904053,91.808380127,91.8951873779,91.2932891846,93.2947387695,5453,92.07
110.775390625,110.905204773,110.650108337,110.20488739,109.83618927,110.710876465,110.616012573,110.651672363,110.298721313,110.883399963,6490,108.12
110.328300476,109.945030212,110.535652161,110.696937561,109.835456848,110.134269714,110.61656189,110.551689148,109.961540222,110.864593506,2227,121.03
91.3777770996,92.8375015259,91.9050827026,91.0376968384,92.8635253906,91.6803131104,91.1092224121,91.5937652588,91.9083404541,91.2138671875,6792,88.28
90.9575424194,91.8346099854,91.8184967041,91.8266983032,89.9157562256,92.4577865601,91.9362030029,91.9063262939,91.9364776611,91.1752243042,8197,88.65
103.235923767,103.096466064,100.984146118,101.446960449,102.998558044,103.381500244,104.666191101,101.494018555,101.172103882,103.629501343,5737,97.26
110.679855347,109.839225769,110.036804199,110.303466797,110.178741455,110.134361267,110.687141418,111.013542175,109.962593079,110.88407135,207,115.43
91.2355804443,91.8300857544,90.9854888916,91.5723953247,91.2623672485,91.1416244507,91.0765533447,91.2901916504,91.8323059082,91.5301361084,926,87.28
91.5625762939,91.7068023682,91.8261032104,92.0835266113,91.6690979004,91.9528808594,91.8074951172,91.5918273926,91.5411911011,91.2165298462,7336,90.51
110.679725647,109.839988708,110.662261963,110.739639282,110.178459167,110.318840027,110.152534485,111.009757996,110.297470093,110.471946716,801,108.93
91.2298278809,91.3655471802,91.8841552734,92.0795440674,89.9494171143,91.872428894,92.0176391602,91.5905303955,91.8329391479,90.5764770508,7276,91.63
91.3804168701,92.1940689087,91.8291625977,92.0872650146,92.9738922119,92.4539871216,91.9386749268,91.9114685059,91.934928894,92.1423339844,5040,103.36
