keras_MSE3_None_relu1,keras_MSE3_None_relu2,keras_MSE3_None_relu3,keras_MSE3_None_relu4,keras_MSE3_None_relu5,keras_MSE3_None_relu6,keras_MSE3_None_relu7,keras_MSE3_None_relu8,keras_MSE3_None_relu9,keras_MSE3_None_relu10,keras_MSE3_None_relu11,keras_MSE3_None_relu12,keras_MSE3_None_relu13,keras_MSE3_None_relu14,keras_MSE3_None_relu15,keras_MSE3_None_relu16,keras_MSE3_None_relu17,keras_MSE3_None_relu18,keras_MSE3_None_relu19,keras_MSE3_None_relu21,keras_MSE3_None_relu22,keras_MSE3_None_relu23,keras_MSE3_None_relu24,keras_MSE3_None_relu25,keras_MSE3_None_relu26,keras_MSE3_None_relu27,keras_MSE3_None_relu28,keras_MSE3_None_relu29,keras_MSE3_None_relu30,keras_MSE3_None_relu31,keras_MSE3_None_relu32,keras_MSE3_None_relu33,keras_MSE3_None_relu34,keras_MSE3_None_relu35,keras_MSE3_None_relu36,keras_MSE3_None_relu37,keras_MSE3_None_relu38,keras_MSE3_None_relu39,ID,y
111.591529846,113.314056396,115.389396667,114.760894775,106.738685608,110.217422485,111.80670929,111.52557373,109.946815491,109.402633667,118.538017273,111.285507202,114.338027954,111.243492126,118.471931458,111.440002441,112.374328613,113.043266296,108.405708313,114.596244812,111.052345276,115.193473816,107.103668213,110.135101318,113.72719574,115.033653259,114.623710632,114.338600159,117.703918457,112.034065247,107.025627136,113.875976562,110.981277466,117.422286987,111.144302368,109.275390625,120.349960327,118.826141357,5180,108.69
95.47215271,97.3854827881,98.4952926636,94.3997955322,100.295173645,97.6315002441,102.427337646,102.905708313,93.8575134277,99.2248077393,96.2309265137,100.565544128,93.7746963501,97.0718536377,92.6131668091,92.7824554443,89.3546905518,99.4566879272,99.4298934937,101.120033264,97.8947982788,97.9640731812,96.3051757812,94.4438171387,93.7332229614,100.56729126,99.0233917236,95.9826278687,95.2732696533,92.9845657349,100.435462952,97.6932525635,93.7526550293,98.6379776001,93.5696105957,100.12588501,94.2003326416,104.192405701,5181,88.53
77.4539413452,76.9552688599,77.3084564209,78.6138000488,80.5334701538,84.3836135864,77.7519378662,76.8047714233,80.0298156738,74.6982192993,78.7762680054,74.8828582764,75.4313583374,74.2527160645,79.819190979,77.8902816772,81.5840530396,72.5568008423,80.0209503174,78.1681747437,79.9034729004,76.7705307007,77.4721832275,79.0298995972,78.3432388306,75.1327514648,80.2561035156,77.2122879028,81.7133178711,75.111831665,80.2434005737,76.2658920288,78.9834213257,74.3654174805,76.9062576294,76.9519195557,72.5508880615,79.5027770996,5182,78.71
96.1320724487,89.9815063477,92.0923995972,90.7446136475,88.9072647095,92.9052963257,92.7765808105,90.2903213501,92.9312896729,94.2149658203,89.1994171143,86.7692565918,92.2794113159,88.1305923462,90.4054489136,90.892364502,99.0690307617,88.623550415,98.4095153809,89.3759994507,92.9394760132,91.2586212158,87.3832397461,91.2721328735,90.4300918579,91.3252258301,94.4792785645,94.1167449951,89.3635940552,88.1452178955,95.7746276855,93.6098175049,94.4906387329,91.8012771606,93.175819397,86.2541275024,91.8920898438,90.7451019287,5183,92.0
89.5339813232,94.9712295532,91.1000518799,92.1979751587,91.3756027222,89.9561309814,93.6916656494,93.2725753784,89.1519546509,92.1234893799,97.0843963623,90.1171646118,87.7414550781,93.0889434814,87.0214233398,89.678352356,86.2542953491,92.3180618286,93.8884048462,95.9518890381,94.154258728,93.9994659424,87.2768554688,92.1617202759,90.7055969238,95.8242950439,96.5534133911,91.7978591919,88.3336410522,90.073600769,91.7342910767,92.0176773071,92.763458252,93.1025466919,90.1902236938,94.8696060181,92.0728302002,96.5099563599,5187,91.99
96.0453338623,91.6731719971,88.4101867676,91.5596008301,93.3600387573,90.8594970703,91.8578338623,89.9466934204,93.9602050781,90.1639175415,93.2444763184,87.847114563,92.0333404541,92.131149292,93.0539093018,93.8718109131,98.5707550049,91.3714523315,93.6079025269,89.5312576294,95.4356842041,91.5860061646,88.6832351685,93.1891021729,94.4998550415,90.6115646362,94.3337020874,87.855506897,89.797203064,89.7641677856,93.1371841431,88.1602554321,92.8917999268,92.6858062744,90.5833740234,94.6961593628,94.3452148438,91.5962905884,5192,88.51
98.8330841064,91.7176055908,96.8707122803,96.3013458252,85.9266281128,96.2501983643,98.1618499756,94.6798019409,92.0469436646,91.393951416,92.437286377,89.5009078979,98.5275344849,93.6282730103,91.818069458,92.7870559692,92.6291046143,94.3876266479,94.8491592407,89.4648971558,94.8824462891,93.0101165771,90.9069595337,90.1230697632,93.1276397705,92.3772201538,95.3930130005,95.4715881348,101.351242065,88.2109069824,99.204864502,94.20677948,94.8688049316,95.9452438354,92.6438980103,90.2670440674,94.2507629395,91.8825683594,5194,94.7
109.675445557,109.361022949,102.730133057,110.248451233,104.133224487,105.985908508,102.556083679,110.007675171,110.33215332,106.577400208,107.883880615,108.063446045,105.768669128,103.919822693,112.52192688,101.751197815,101.25818634,107.82824707,104.252830505,107.330329895,111.362266541,106.606491089,107.779884338,100.84954834,108.188583374,105.480583191,108.316383362,110.872367859,109.036911011,115.477851868,106.489105225,108.81942749,103.623535156,105.582855225,105.655761719,108.230438232,107.380615234,102.529525757,5195,108.12
102.431304932,101.712356567,106.684700012,107.583992004,100.618125916,106.038421631,101.184654236,100.609321594,96.5972747803,107.470169067,102.95627594,99.7182159424,101.837493896,107.03868103,104.428649902,104.026649475,102.565429688,105.609321594,112.503982544,99.3988494873,102.69317627,103.320152283,103.842582703,101.766471863,105.975090027,90.6364059448,104.172241211,103.758827209,105.006530762,102.828132629,102.357521057,105.059494019,103.061088562,102.573272705,103.732139587,99.1725463867,105.49042511,102.497779846,5197,124.31
98.8330917358,91.7176361084,96.8708953857,96.3013458252,85.9266433716,96.2502212524,98.1618423462,94.6798171997,92.0469436646,91.3939285278,92.4375228882,89.5009689331,98.5273513794,93.6282501221,91.818069458,92.7870025635,92.6290740967,94.387588501,94.8491668701,89.464881897,94.8824234009,93.0104293823,90.9068984985,90.1230163574,93.1276779175,92.3771972656,95.3930358887,95.4716186523,101.351272583,88.2108764648,99.2047042847,94.2067260742,94.8687667847,95.9448928833,92.6438674927,90.2669754028,94.2507705688,91.8824920654,5198,98.14
95.1485977173,94.7094573975,96.4712295532,93.1909255981,100.624542236,93.0744552612,98.9522018433,101.413230896,92.3455810547,99.8027801514,95.8388366699,98.0750961304,92.2539901733,98.1254653931,91.4660263062,92.0322494507,87.6893844604,97.9873199463,97.701423645,100.878440857,96.5439910889,96.0828933716,97.6617660522,92.528427124,93.2225341797,101.450195312,98.1154785156,94.8834533691,94.2577667236,91.5391159058,101.896621704,96.5792160034,96.9560623169,95.1672134399,92.6064147949,99.4630508423,94.5998153687,101.924819946,5201,89.44
118.827545166,117.642112732,121.321220398,120.061790466,118.185218811,118.989082336,116.884353638,117.206642151,114.260856628,120.164367676,116.881225586,120.696044922,115.274040222,112.756225586,119.735862732,120.570075989,116.99369812,116.049926758,125.420211792,122.652191162,117.79473877,122.797447205,125.534851074,116.819847107,117.201118469,124.578216553,116.353652954,112.382728577,118.624473572,121.313056946,119.544319153,106.333282471,117.35899353,118.727027893,108.861190796,121.095710754,112.286979675,119.272331238,5202,110.95
108.260551453,104.093490601,114.093391418,109.735031128,104.445098877,108.758117676,102.596000671,113.384490967,102.508811951,110.79624176,120.193031311,111.985305786,112.788970947,117.81073761,114.925704956,109.889068604,112.255851746,117.755851746,113.149871826,109.768028259,107.686157227,113.955780029,108.929008484,115.830314636,114.577888489,116.614822388,108.339477539,108.511581421,112.965209961,119.113136292,113.477241516,109.263618469,106.590904236,114.109344482,108.351203918,106.729606628,115.067596436,106.868217468,5206,110.12
95.7591400146,97.6769256592,95.944519043,96.572013855,96.8598632812,99.5303573608,96.0970687866,98.584602356,96.7501907349,97.2518844604,97.3740386963,97.235534668,98.7143173218,92.5996932983,97.9343032837,93.2067184448,99.1969451904,94.1335372925,96.8613891602,94.8970718384,100.901855469,98.5245132446,94.6096115112,94.934967041,95.389755249,94.3404922485,98.5688552856,97.4848556519,98.4744262695,98.0881881714,95.1268920898,93.667350769,95.9693374634,86.6740493774,98.5365905762,92.2900238037,97.6923599243,95.5965118408,5209,91.68
114.911117554,110.826194763,115.240058899,117.607887268,112.413063049,120.659324646,113.984672546,117.486366272,122.095397949,118.572639465,113.417755127,119.405441284,114.51285553,110.418045044,120.229598999,117.405387878,121.059089661,109.868263245,122.149650574,115.372131348,115.961242676,120.790840149,115.101028442,116.883781433,113.796195984,116.98361969,115.378623962,112.082984924,118.358642578,115.892021179,122.016967773,114.973045349,117.393447876,116.435714722,110.073768616,122.33290863,117.906654358,120.313728333,5210,117.27
108.164649963,101.700531006,99.2408905029,100.981315613,96.7075958252,104.953330994,107.868377686,99.5630340576,103.360877991,101.545593262,115.277618408,108.640830994,111.234474182,104.383888245,108.537132263,102.47227478,108.009063721,108.936248779,101.359725952,108.81414032,106.322219849,109.021232605,99.1572799683,104.360092163,103.867050171,106.833389282,106.694290161,113.932098389,110.929031372,99.0410614014,103.177268982,108.6016922,106.078674316,108.464698792,110.137733459,97.0350112915,105.171295166,104.039108276,5211,102.09
105.822219849,105.145858765,99.3354568481,106.122024536,110.244102478,105.231437683,104.342407227,113.397232056,101.993202209,113.772636414,106.400100708,100.451599121,105.184593201,95.9041824341,101.584838867,96.7903442383,102.957824707,103.675559998,101.161499023,105.241760254,106.560569763,104.874145508,100.712158203,104.860794067,102.060951233,103.340583801,97.8503646851,98.9739685059,105.388053894,102.291503906,109.216369629,107.51701355,104.008255005,104.763511658,101.554542542,103.321052551,104.364738464,101.655014038,5213,103.23
76.3135375977,77.4256744385,77.1613845825,82.4021606445,80.1652984619,83.5923233032,77.8824768066,79.203956604,80.5457382202,75.6851959229,76.1708297729,75.1750640869,75.482383728,73.5143356323,81.3505554199,79.4248428345,81.0833816528,72.3191986084,81.8319091797,78.4385757446,82.4065704346,72.4446411133,76.6711349487,78.2013320923,78.0018005371,76.998046875,81.5305023193,77.5583267212,80.7416763306,75.8435592651,79.7347183228,77.7809524536,81.4191665649,74.8920898438,77.4531173706,77.9574737549,75.391746521,79.8747253418,5215,78.71
92.4368591309,92.5922851562,94.1800384521,91.3752593994,87.9002914429,92.5367279053,89.8878173828,98.6868896484,91.3476409912,93.8705978394,89.8873596191,89.5832595825,91.2449874878,95.1543045044,92.9492034912,94.9208297729,95.866897583,89.5355072021,95.9194030762,88.0835800171,90.7439193726,93.1485061646,94.0547485352,93.17212677,94.6899032593,93.293548584,92.7974090576,91.6147537231,97.1135635376,93.1474838257,89.5416030884,93.5342483521,94.0610809326,90.4205856323,96.3342590332,88.1331710815,91.2540740967,91.7223510742,5216,104.41
110.817054749,116.267723083,112.643943787,113.58782959,106.853927612,113.010932922,110.596260071,116.280151367,115.293334961,116.018249512,111.211921692,111.115653992,110.907997131,110.548851013,116.203865051,106.067741394,117.754707336,111.876724243,119.217681885,114.88066864,123.426948547,112.779960632,105.128311157,109.34828949,114.707077026,113.361343384,113.321502686,117.351303101,120.545425415,117.279029846,111.134422302,115.552276611,115.30216217,115.537483215,106.050567627,122.036720276,113.875801086,110.259239197,5217,116.61
113.844871521,114.293487549,123.981422424,116.323799133,107.693267822,113.492088318,108.348556519,111.74836731,108.498710632,116.011894226,112.126472473,112.942756653,111.410400391,121.412315369,114.930458069,107.881332397,112.825073242,113.957099915,117.33405304,107.138442993,108.33467865,111.227348328,112.68686676,108.609840393,113.921333313,104.641906738,111.428649902,113.013847351,113.323921204,113.142295837,113.711227417,112.612083435,111.247016907,109.173095703,110.492912292,108.229316711,109.890022278,114.636131287,5219,113.94
110.391845703,106.353981018,108.882850647,108.02141571,104.273681641,103.988517761,110.300010681,108.981025696,109.168411255,106.799133301,115.037216187,111.006607056,110.751304626,116.085578918,109.153335571,110.162559509,110.203353882,108.342689514,105.191925049,108.731636047,107.181671143,108.682411194,110.8409729,108.815834045,113.382629395,117.38457489,115.073265076,110.149887085,110.487014771,110.106826782,106.589134216,112.823776245,104.882362366,108.769264221,114.187080383,109.399658203,108.567405701,118.608581543,5221,112.04
109.84854126,109.621231079,111.359580994,108.738685608,107.756706238,111.186248779,106.399681091,115.013275146,113.409767151,112.1512146,108.682403564,106.090866089,105.676528931,111.476463318,115.236114502,105.097236633,115.068214417,110.326400757,107.881034851,110.6275177,116.839576721,109.60358429,103.845298767,106.211975098,112.889343262,111.65435791,110.458274841,116.207603455,118.012496948,116.277687073,112.132087708,111.211936951,111.564987183,109.971763611,106.615768433,117.790740967,112.746391296,110.894241333,5223,107.66
90.5819244385,92.6648101807,90.0202178955,98.4719467163,93.8628463745,95.3475570679,95.1346435547,86.4091262817,99.557182312,96.7652893066,91.1702880859,90.7542495728,90.6634674072,88.9846954346,92.2352905273,91.0378875732,98.2230224609,90.854347229,94.8418045044,93.6212844849,99.2490844727,90.8647918701,91.8940353394,93.8748931885,93.9548339844,91.2421035767,93.3447265625,92.8249206543,91.377281189,91.117149353,91.4786682129,93.0543518066,94.2070999146,91.9288406372,90.5813064575,94.1775131226,95.6069107056,94.7611923218,5226,89.14
94.5305175781,92.4902114868,93.1217269897,91.6707077026,91.2637939453,97.0157775879,89.5157318115,91.6620101929,97.578666687,92.8942337036,100.625053406,93.895401001,85.8545684814,95.8658981323,94.1576004028,91.1242752075,94.0480575562,90.2819290161,96.2958526611,96.258644104,88.922996521,94.8914413452,97.5431137085,93.0424499512,94.7412719727,90.9171142578,89.5817565918,91.6768875122,87.327255249,100.166641235,91.759223938,95.9799423218,93.6733322144,94.6213226318,93.3013305664,91.2775115967,87.7800750732,93.6441040039,5228,89.37
95.7379150391,98.2947845459,94.0007019043,98.1547088623,92.018157959,96.3471069336,93.7193908691,91.0838394165,89.3690490723,92.1092910767,95.170501709,94.2048797607,96.3997268677,98.4765167236,94.6155014038,89.2536849976,89.8477249146,91.9814071655,92.5070495605,95.5592498779,102.312004089,98.450302124,95.6270599365,92.5410766602,92.2374420166,91.4183425903,95.706703186,97.7271881104,91.9849395752,95.61668396,93.8216705322,93.8098449707,91.3234024048,92.114402771,97.1081008911,90.2856674194,97.9755096436,93.4817047119,5230,87.98
110.144889832,112.283958435,114.18145752,116.997512817,111.387176514,117.015480042,117.10710907,110.134559631,114.906227112,114.044433594,115.750030518,112.775314331,113.415229797,109.515907288,114.553222656,115.840011597,114.186408997,117.87953949,115.600959778,107.592941284,116.428771973,116.24030304,112.779602051,111.78503418,112.848419189,118.648498535,112.329483032,115.549736023,113.576423645,114.4090271,118.459732056,109.478157043,121.260040283,120.325340271,107.916748047,113.860061646,110.644355774,114.620124817,5231,110.58
75.9079284668,78.2870559692,79.0006027222,82.2370223999,81.6805496216,78.4099655151,78.9218978882,73.3249206543,79.1876525879,74.94896698,85.2557525635,75.6609115601,76.3510742188,75.0985412598,80.1851501465,79.5757217407,79.5611953735,80.3759231567,78.0620117188,77.6518783569,81.815246582,75.8758926392,77.751953125,82.8399124146,79.7966918945,79.1663818359,80.3062896729,79.2653198242,77.0648803711,74.7971572876,78.5902633667,78.4549407959,76.042427063,76.9750900269,79.6763381958,79.310005188,83.4600448608,74.1472015381,5235,79.97
114.165245056,109.441474915,108.393798828,111.627578735,107.487991333,110.148544312,110.039718628,112.332427979,112.303894043,116.043563843,111.864395142,111.059783936,115.404136658,112.212425232,112.294448853,107.308303833,116.380813599,110.339553833,113.249000549,111.745697021,114.73400116,106.029579163,107.116714478,112.077644348,113.510307312,111.988327026,111.577354431,114.582138062,117.278884888,120.22202301,111.641914368,112.018547058,111.112571716,111.58152771,107.618019104,108.254997253,115.436714172,108.452056885,5236,116.02
97.63646698,91.4782409668,89.7851333618,93.3304367065,93.5334625244,92.6410064697,92.734375,91.7140808105,94.669960022,90.1463470459,93.1265258789,89.4137802124,92.9193191528,93.6131515503,94.8582000732,94.3221359253,98.9749984741,92.1619567871,94.6607513428,89.5851287842,102.070632935,92.6336593628,90.2240219116,94.0230102539,95.1897506714,91.4784393311,95.4515838623,89.2564163208,89.937461853,91.3759155273,94.0805740356,88.9665679932,93.4539413452,93.8496780396,92.3938064575,94.6764755249,94.3003997803,92.3436965942,5238,94.62
89.2949905396,89.9510879517,90.0104293823,93.0709381104,84.7338485718,94.0904464722,93.7181625366,89.4610290527,91.2138137817,93.1470947266,94.5372848511,93.5105133057,90.5328674316,87.2831497192,90.0411911011,96.2642440796,92.09400177,90.2445449829,94.2784194946,87.8268203735,93.3847885132,93.1465377808,93.1524887085,90.8968658447,90.8479309082,91.3100814819,94.3105926514,95.7139205933,91.2220458984,95.7842178345,90.1333847046,92.9283752441,92.0381317139,91.669418335,90.5231018066,90.0173950195,91.1079940796,91.8819198608,5242,93.42
