keras_MAE2_lgY_relu0,keras_MAE2_lgY_relu1,keras_MAE2_lgY_relu2,keras_MAE2_lgY_relu3,keras_MAE2_lgY_relu4,keras_MAE2_lgY_relu5,keras_MAE2_lgY_relu6,keras_MAE2_lgY_relu7,keras_MAE2_lgY_relu8,keras_MAE2_lgY_relu9,keras_MAE2_lgY_relu10,keras_MAE2_lgY_relu11,keras_MAE2_lgY_relu12,keras_MAE2_lgY_relu13,keras_MAE2_lgY_relu14,keras_MAE2_lgY_relu15,keras_MAE2_lgY_relu16,keras_MAE2_lgY_relu17,keras_MAE2_lgY_relu18,keras_MAE2_lgY_relu19,keras_MAE2_lgY_relu20,keras_MAE2_lgY_relu21,keras_MAE2_lgY_relu22,keras_MAE2_lgY_relu23,keras_MAE2_lgY_relu24,keras_MAE2_lgY_relu25,keras_MAE2_lgY_relu26,keras_MAE2_lgY_relu27,keras_MAE2_lgY_relu28,keras_MAE2_lgY_relu29,ID,y
105.894065857,104.22492981,110.154014587,105.620315552,104.747764587,106.511772156,111.518341064,104.61857605,111.886665344,109.248840332,105.301696777,114.26725769,110.232429504,108.624015808,111.4842453,106.342483521,110.583496094,105.104629517,112.709014893,100.724609375,109.842605591,107.540084839,106.526382446,106.58354187,110.696731567,106.546951294,103.810844421,109.59085083,109.203033447,105.663742065,7068,112.19
90.3534164429,93.0058364868,86.9599761963,89.3743133545,96.2764816284,91.3514938354,92.579246521,91.1687393188,91.1620788574,97.7569122314,94.667137146,95.9179916382,94.5005645752,88.6146392822,91.9068756104,92.8967056274,97.0687713623,91.1411514282,90.7373275757,89.9078598022,90.8414459229,91.6983261108,92.9671936035,91.2520370483,92.5604248047,90.7556991577,94.0732498169,89.7330703735,90.6668243408,88.8916320801,4055,93.8
89.6025695801,88.0374755859,94.6381225586,88.6368026733,89.718421936,89.7989120483,93.1949310303,91.6726531982,89.9535980225,89.7797698975,95.5203933716,95.6113586426,92.8673553467,90.1858520508,91.4073486328,90.8336334229,90.2893371582,91.7172851562,88.3013153076,85.0199508667,89.3531951904,93.0600128174,93.8400268555,95.1842269897,90.2412338257,89.2107009888,94.2703933716,91.5481796265,93.0734634399,91.1370620728,7820,85.59
94.2558441162,89.1200866699,87.6777496338,89.8999633789,89.6555786133,93.0922775269,92.5764541626,90.1475143433,88.4226760864,94.1909103394,94.2973251343,91.9749526978,84.6473083496,91.8607711792,97.3541717529,90.8278961182,87.404335022,93.178855896,93.0313644409,90.8207092285,95.7580871582,88.8896713257,93.2288894653,99.2459793091,90.0869140625,90.3542404175,94.5543441772,90.5242462158,97.7225646973,96.0162734985,3570,90.68
105.699874878,103.652526855,108.896537781,104.806564331,103.27570343,104.112342834,103.962532043,102.578117371,105.919921875,103.695495605,106.679267883,104.448616028,103.517272949,102.573875427,99.1505126953,105.745819092,95.2807006836,106.05191803,104.31452179,98.7087936401,106.491912842,103.152481079,102.135009766,100.218933105,99.1718139648,104.439346313,102.794296265,104.294326782,106.990028381,100.239768982,1662,101.43
94.6238861084,94.1740036011,95.9088821411,102.467079163,94.9573440552,91.5524520874,93.7926635742,96.0892791748,92.8907775879,95.3616104126,87.9705505371,96.6429901123,94.5782470703,108.596740723,92.3807067871,102.559555054,91.596206665,89.9605560303,90.7519989014,97.3861694336,91.9260177612,100.026901245,95.4671173096,93.8992538452,93.7336807251,94.240524292,96.5102462769,92.8960189819,90.626663208,93.829536438,169,93.03
110.909690857,110.892166138,110.470039368,113.841812134,113.518936157,111.498603821,116.010253906,106.672607422,112.627197266,114.530502319,117.139846802,126.265281677,113.053794861,116.059417725,110.601135254,106.578575134,117.858764648,121.136543274,110.716201782,113.431747437,110.844795227,113.964988708,117.655258179,113.422523499,113.306297302,118.345451355,112.193374634,111.843597412,112.821128845,114.24647522,2773,123.17
96.6237716675,91.9685592651,99.9610443115,88.7813339233,91.8655166626,89.7219390869,94.196395874,93.6070251465,96.7904891968,92.9250564575,94.7914810181,94.6019439697,88.302154541,93.0509643555,93.9552764893,94.5967102051,94.9151229858,92.8675842285,89.8505325317,97.6823883057,89.93409729,92.2398757935,93.4291305542,92.2483901978,102.605255127,86.2007980347,90.3055038452,94.5836715698,96.1837539673,92.6891479492,417,91.02
94.9583206177,90.0826721191,92.4716720581,96.7860794067,97.8107833862,87.6183624268,91.3385391235,93.7199783325,91.8649215698,91.2195129395,93.5131530762,91.4455413818,90.2530212402,89.7592926025,89.0208282471,93.6782684326,87.3246231079,90.0133666992,93.9877853394,92.9921035767,93.7540130615,93.1745529175,93.1050186157,93.2818450928,102.450584412,98.0182495117,98.9124755859,98.6055450439,93.3363189697,101.655792236,6888,89.8
96.0295715332,93.7257537842,95.3340377808,91.2827682495,90.1246109009,91.5705871582,91.9452056885,91.4137039185,92.4979782104,91.803062439,90.880897522,90.9873809814,96.6690597534,92.4426574707,89.8248901367,93.8274993896,88.8902130127,90.3399047852,91.4412002563,89.621307373,94.6582717896,94.1319351196,88.2088623047,94.4341506958,93.5458984375,90.0931396484,96.9041290283,93.6961135864,93.366104126,93.105430603,7090,98.04
77.3207931519,72.6236724854,77.4702224731,79.0958862305,74.0521240234,73.2754058838,79.0438156128,75.3921661377,76.8435897827,77.1123275757,72.7361297607,73.4307098389,74.7043991089,77.4607696533,71.6729049683,75.5508499146,77.0444488525,78.3211364746,78.144241333,81.9617614746,73.5282897949,79.6315002441,80.3237762451,80.4613037109,75.9009399414,78.568901062,78.5982666016,80.5443572998,81.1792373657,74.8974609375,4940,77.06
91.2518310547,90.7391433716,87.4434432983,93.7737350464,91.3018341064,87.8018035889,91.7842102051,89.8537216187,83.0451965332,92.2350158691,95.6094894409,96.2816009521,90.67137146,92.3527908325,89.9325790405,93.7529830933,90.3550186157,91.9988632202,92.6426544189,87.7797317505,94.0464630127,91.3461990356,94.7505645752,91.299621582,91.5836181641,92.4484710693,92.1661987305,90.2888412476,91.315284729,91.4419326782,286,92.36
106.478149414,101.30619812,108.423423767,110.115653992,113.436531067,105.27658844,111.053665161,114.264152527,111.558830261,114.942222595,107.168563843,113.504104614,107.028625488,100.344535828,105.730957031,116.434654236,107.422477722,111.024482727,114.150611877,102.966316223,107.453536987,108.652191162,105.653022766,109.954925537,116.507583618,108.107055664,109.116462708,107.972518921,107.350723267,111.192779541,6291,111.38
114.129180908,110.547912598,115.399749756,107.668754578,114.273620605,109.028678894,116.429244995,111.158462524,112.832298279,111.689651489,115.90486908,110.022941589,111.934616089,115.52167511,109.522529602,113.07559967,112.12600708,109.312614441,110.374237061,109.511390686,109.79006958,109.799079895,107.014801025,114.201972961,116.720825195,113.162460327,112.587287903,113.682235718,114.543243408,114.226539612,4630,111.01
91.0150909424,95.1762619019,90.1547164917,96.2438049316,95.0932006836,89.196975708,97.3443069458,93.2858505249,91.8038711548,93.0547103882,95.8104476929,96.4266967773,92.0750350952,93.4729766846,92.3857040405,94.639465332,94.9329833984,92.9989624023,91.95703125,92.0335006714,91.4371490479,91.8504104614,90.252784729,94.8081588745,90.2331085205,91.0996627808,91.7404327393,97.2508163452,91.7489242554,92.1951217651,38,93.64
90.5056228638,94.5257339478,94.9318466187,92.142578125,95.9722824097,91.4784317017,92.1469421387,96.7005310059,91.3857345581,90.5012054443,92.3235321045,95.1301116943,91.8567810059,94.8885574341,91.8934707642,92.0007476807,89.5252456665,92.4681167603,92.4362182617,96.7065811157,93.0496826172,93.7166061401,87.9601135254,91.9946212769,90.354675293,90.5022583008,92.4161300659,92.6469802856,90.9279937744,92.0293273926,815,98.01
96.9622650146,96.095703125,99.9563446045,102.90561676,98.2505645752,100.041503906,97.1897888184,100.2397995,96.4641647339,102.884597778,102.417053223,102.851600647,99.5678863525,99.5324401855,104.523422241,105.127738953,95.7018661499,100.378250122,99.5561065674,102.237388611,98.8347854614,103.346588135,95.8225784302,98.8854751587,105.717971802,98.3790283203,104.633979797,99.8684082031,97.4964065552,105.322677612,1549,111.02
101.545204163,98.9610748291,100.471061707,106.46043396,101.097434998,100.999092102,105.723838806,106.399147034,99.9258041382,101.615188599,99.4851913452,99.9958953857,105.555458069,100.371574402,101.584602356,103.279067993,102.876373291,107.853637695,99.7550354004,96.4291534424,100.77999115,101.971717834,110.858520508,105.842544556,104.285652161,101.242591858,103.500167847,101.765586853,98.415725708,104.33731842,5657,99.55
109.585220337,107.485290527,118.506568909,105.733062744,114.043159485,107.04863739,112.911804199,108.949768066,110.026252747,112.272857666,106.950378418,109.799964905,108.293769836,109.378898621,111.889183044,109.604873657,107.838691711,115.201271057,116.405677795,111.371749878,101.213241577,108.270759583,111.169395447,110.797515869,110.210952759,110.767852783,117.31816864,115.15940094,111.996063232,109.06955719,3486,117.32
104.016792297,100.774856567,101.013694763,103.71157074,100.037994385,104.017791748,100.979110718,101.729240417,102.793334961,102.283996582,102.201011658,102.080718994,98.2642059326,102.486663818,101.347717285,104.882522583,96.3401107788,97.6030426025,90.677482605,105.180274963,102.243904114,102.827377319,104.824699402,98.0866622925,96.1252212524,104.864120483,102.546859741,101.033706665,103.057121277,102.991256714,6329,97.03
114.472167969,118.043922424,112.674850464,108.962532043,111.424697876,108.571159363,114.061172485,112.510879517,110.902015686,109.307701111,112.433410645,123.590026855,115.859016418,114.153213501,111.407043457,110.8099823,108.627761841,110.518959045,108.190994263,110.50302124,109.533103943,115.146492004,111.434303284,115.501464844,109.612892151,108.76373291,107.647003174,113.58896637,109.683815002,110.44317627,4925,111.74
96.3432617188,94.7251052856,97.0383224487,93.1068115234,92.0626144409,97.6397323608,96.0411605835,95.4669876099,92.6201095581,96.7219390869,96.1429824829,94.842880249,96.1913833618,95.2360076904,97.7297897339,96.2180557251,91.6900253296,91.7480621338,98.1180877686,93.6484146118,90.6879196167,94.8876037598,93.112159729,90.5387649536,95.9035797119,90.6829605103,90.8429412842,92.8976974487,92.8227539062,92.3143844604,4992,93.71
86.8533096313,91.6147537231,89.0015335083,91.748664856,89.5109100342,92.9190444946,91.4923553467,93.1864242554,93.4020462036,92.6242523193,91.0458526611,90.9904556274,92.9761199951,92.6124038696,89.9019927979,93.6624298096,87.7666397095,86.7242507935,94.1598968506,96.2628173828,93.6234512329,94.2921295166,90.4897232056,93.988822937,90.6494445801,87.8623046875,94.3749542236,92.8237991333,91.7095565796,92.3992462158,1205,114.85
89.9377593994,91.5059127808,93.5233688354,93.3469848633,90.9096374512,90.0727539062,91.8621520996,93.5992279053,90.6470413208,90.3667907715,91.6138839722,95.0662384033,87.9776535034,91.3925628662,88.7958984375,93.8996505737,91.8898010254,92.7489089966,91.554977417,88.3287734985,88.953453064,93.6454696655,88.8808135986,97.8179244995,90.4801940918,89.5289993286,93.1871032715,94.8743362427,91.6972198486,89.9124526978,647,90.27
108.826644897,106.700088501,112.719993591,106.673713684,110.243286133,112.887931824,113.154129028,110.058547974,107.012969971,108.564613342,110.798103333,110.574691772,113.503677368,107.836006165,112.389785767,109.056442261,106.338928223,106.368911743,112.295928955,99.1679534912,112.230171204,107.029823303,111.049232483,106.749778748,111.47202301,112.775588989,113.946052551,110.629638672,110.770812988,107.811859131,3438,108.33
104.466659546,102.343383789,103.327331543,106.332191467,106.018302917,100.30683136,107.002334595,98.7043991089,107.447525024,103.948059082,102.432922363,102.863975525,100.32321167,102.490768433,101.821212769,111.828201294,97.8254089355,110.73841095,105.362602234,106.861854553,99.2169494629,101.760375977,104.524337769,103.535903931,108.268707275,100.40436554,111.352989197,110.468635559,102.47492981,105.424911499,6273,165.52
89.54347229,90.2684555054,90.7228469849,92.5876464844,90.8902511597,93.2161407471,92.5569458008,91.2256774902,90.5743942261,90.680519104,98.6098632812,93.5966873169,94.0389251709,92.5720977783,92.3018188477,95.2776031494,90.0673370361,90.4058685303,90.5859146118,93.1540222168,89.5674285889,96.2729110718,93.0629272461,91.0768127441,92.180305481,92.767829895,92.5082092285,93.9823532104,91.9227142334,91.871131897,1614,92.53
114.341407776,113.98613739,107.875205994,115.064193726,111.151092529,107.976051331,117.351524353,110.297561646,114.14907074,109.976837158,117.472808838,110.397476196,116.320884705,112.647827148,113.490028381,116.832077026,104.966522217,108.257888794,104.684562683,111.65512085,108.070671082,115.605667114,115.815071106,112.424324036,112.472137451,113.542663574,114.631332397,118.980453491,112.456169128,111.448822021,7646,120.9
85.0634613037,92.9758071899,95.8065109253,95.7446899414,96.6306686401,88.077041626,93.8526382446,90.9746246338,96.3995513916,90.5028686523,93.4916305542,95.0968093872,95.1226730347,90.0784759521,89.4313735962,90.6064529419,87.1012268066,94.133026123,93.0413589478,91.5695343018,95.8101806641,94.1896286011,92.5274124146,90.8515701294,90.368888855,92.0198440552,94.0596847534,90.3967819214,92.6805419922,92.1707458496,7303,89.18
115.267562866,111.576316833,112.326538086,116.548492432,115.207885742,107.232543945,113.894058228,110.766212463,109.785995483,111.200500488,115.848457336,111.451057434,111.582077026,110.708435059,115.331443787,111.607681274,107.012374878,113.371887207,110.652420044,109.911300659,112.634971619,112.762550354,118.814125061,113.935195923,113.444351196,116.273880005,112.804718018,114.625534058,112.944770813,110.07460022,3717,107.01
87.8881835938,91.5876464844,94.5432052612,92.2668914795,87.824836731,92.2172927856,91.6977310181,92.8545684814,93.5316314697,93.486656189,90.8794708252,94.5419235229,93.5903625488,91.8998947144,87.8023529053,91.6639175415,96.5588226318,91.7296218872,94.6342468262,96.5727310181,93.0197677612,91.4810791016,90.4017028809,89.2307128906,91.1328887939,90.7376708984,90.4380111694,90.9481277466,94.5075073242,92.1168289185,371,89.48
110.6664505,104.303955078,109.756019592,111.043441772,112.511909485,119.25075531,112.086212158,110.600822449,110.356536865,112.707298279,112.948310852,109.625442505,109.314315796,108.186950684,109.60131073,108.549972534,111.832420349,100.75466156,110.267089844,112.238616943,107.200241089,109.119804382,115.944496155,111.4633255,108.98474884,112.287956238,113.652931213,112.189399719,112.556671143,111.532318115,203,106.46
72.35987854,78.0705795288,80.6417999268,75.1315231323,74.7894973755,78.4291915894,78.813873291,72.5836486816,78.7088317871,76.2085800171,75.0671768188,76.3085861206,75.3537368774,78.0005645752,77.7437744141,75.9872894287,77.8817443848,79.4507751465,77.2318725586,70.4068374634,78.6228485107,82.8326339722,77.0815429688,76.1858062744,77.1467819214,81.8511810303,73.9535369873,80.5933227539,76.5904464722,72.1561355591,3083,75.89
107.402603149,100.790733337,106.071716309,110.372627258,98.3866119385,102.450668335,109.207000732,98.9702758789,105.758956909,103.659210205,101.427337646,108.128257751,108.941963196,100.934783936,99.9712982178,100.749267578,103.482681274,114.453071594,98.8762283325,109.077636719,104.805770874,103.773826599,95.6163024902,101.908187866,105.38433075,105.515235901,106.377464294,103.878211975,107.730667114,109.007209778,6478,98.45
94.5448303223,94.2019042969,96.7753829956,92.7565460205,92.9908218384,96.228553772,92.2548522949,93.2102737427,92.3592758179,92.4312973022,94.9317626953,95.6478881836,92.5186157227,94.0869522095,94.2239685059,94.1941986084,96.0873336792,93.6878051758,98.4393081665,94.3371810913,98.3997192383,91.5840835571,92.8783721924,98.1280517578,92.6369094849,91.93409729,93.7065658569,91.397026062,92.6866149902,95.9213943481,6503,100.11
111.686424255,117.493148804,114.653205872,113.763916016,107.472862244,117.606712341,113.934234619,107.086547852,112.624755859,115.184013367,116.088249207,123.433174133,115.372077942,115.833213806,123.522102356,114.739616394,113.941719055,113.058372498,117.08177948,111.529396057,117.084327698,112.118682861,120.520767212,114.025672913,119.215805054,118.465141296,115.204162598,121.401672363,105.94581604,111.846038818,2264,149.63
110.970275879,110.740898132,110.191772461,110.893280029,113.134803772,111.968025208,110.30620575,109.686248779,107.259864807,110.108291626,109.904457092,110.616088867,105.97151947,112.264961243,108.362701416,112.372917175,113.196975708,110.005554199,114.786460876,111.583808899,109.839508057,111.217300415,108.987884521,111.843521118,111.61932373,114.222671509,109.309211731,110.997489929,109.509658813,106.46031189,5147,117.67
112.036689758,103.633125305,116.022674561,113.00402832,109.829406738,109.660369873,114.405525208,111.184020996,112.929069519,116.429931641,111.404624939,111.419845581,109.492477417,110.847900391,111.118934631,112.02116394,115.613014221,113.843002319,116.969825745,112.177177429,107.041130066,107.65562439,115.676002502,108.593643188,116.946434021,113.083839417,112.580184937,114.325614929,109.631088257,112.268035889,359,108.25
91.9247131348,91.6456680298,98.4028549194,97.0238037109,89.6411361694,89.5083084106,88.8159484863,91.1044845581,86.352104187,89.07371521,87.1217956543,94.5590744019,92.182472229,92.3289108276,92.3388977051,91.4669418335,93.5291366577,92.4615325928,95.4345169067,92.883605957,95.2427978516,90.5709686279,96.2988357544,93.489982605,91.8098144531,91.8773574829,94.2838516235,93.0318984985,89.4714355469,92.8300704956,2768,99.6
85.8505401611,90.2907409668,93.5032424927,92.36769104,90.3559265137,89.8114547729,94.1804046631,92.7122573853,92.4097518921,93.3935241699,91.158706665,96.2941436768,91.3154067993,91.3452606201,87.8309860229,90.3255462646,88.7254333496,92.1326217651,83.7906265259,89.3437194824,93.7342605591,90.7166061401,92.245513916,95.2460784912,91.3278198242,88.8578033447,89.7141799927,89.0923461914,92.1531066895,92.1636276245,5686,85.63
