keras_MSE2_tanh0,keras_MSE2_tanh1,keras_MSE2_tanh2,keras_MSE2_tanh3,keras_MSE2_tanh4,keras_MSE2_tanh5,keras_MSE2_tanh6,keras_MSE2_tanh7,keras_MSE2_tanh8,keras_MSE2_tanh9,ID,y
92.2359771729,97.6446075439,92.1522979736,93.4766540527,92.2646865845,92.9185714722,91.4026870728,92.5188293457,92.1352081299,92.9709701538,4579,90.87
92.6232833862,92.0678863525,94.1088790894,92.2733078003,92.3044509888,93.3668518066,95.7941207886,91.7991027832,91.7641983032,93.1330032349,5749,122.22
92.9818725586,92.4424438477,93.4957122803,92.8087692261,92.3182144165,91.6633682251,92.8684158325,92.6528701782,92.5492706299,91.2421340942,4813,97.04
113.553100586,114.396606445,115.469444275,113.627090454,113.697647095,113.123451233,113.314033508,115.623779297,114.02822876,113.824714661,1786,127.91
113.497390747,113.702316284,113.653991699,113.631828308,108.705810547,113.381538391,113.819602966,113.867019653,113.400428772,113.878761292,5862,108.34
92.9197769165,91.9633255005,91.1799697876,92.231590271,91.8948974609,91.8153610229,90.7368774414,92.2494812012,91.9417114258,92.2334213257,4180,88.99
92.8766326904,91.3883285522,91.4753494263,92.1875839233,93.2982635498,92.0504379272,92.0436019897,92.1284561157,93.0273208618,91.7948074341,5226,89.14
91.9126434326,91.6773605347,91.4034805298,92.5739212036,92.2476577759,91.6886444092,91.7595596313,92.1584014893,91.7198257446,91.2848358154,890,101.19
113.567306519,114.451637268,114.231376648,113.647895813,113.457733154,113.124549866,115.554138184,115.323776245,113.929351807,113.828781128,5531,105.66
92.2249298096,91.329788208,92.5190200806,91.9298934937,91.9466018677,96.1081085205,91.3330612183,92.1529998779,91.3066482544,93.2974777222,5242,93.42
103.04776001,103.0493927,102.815589905,102.676353455,102.450935364,104.799118042,102.65221405,99.6145935059,101.611534119,102.281654358,6643,100.09
113.749664307,114.419006348,114.209869385,114.079048157,113.454406738,115.052139282,113.438285828,115.544067383,113.955955505,114.247421265,997,112.94
113.442100525,113.188278198,115.911598206,112.603660583,113.668334961,112.67855835,113.455070496,112.363334656,113.957733154,112.766136169,1877,117.3
102.964675903,107.47706604,110.042755127,102.717384338,102.916687012,106.361427307,104.309112549,102.884162903,103.73588562,108.909408569,889,98.57
113.745353699,113.266647339,105.074104309,109.724250793,111.83190155,109.887886047,112.941848755,111.765739441,113.962623596,113.716560364,1914,108.34
95.8802566528,93.2587356567,96.450088501,92.2322616577,92.3175430298,92.0514373779,97.5104064941,92.3338775635,96.2430648804,92.3283538818,4921,91.33
103.242073059,108.573287964,103.856262207,102.351119995,102.586753845,99.4435424805,103.44543457,102.816215515,101.792663574,103.118026733,1074,105.09
98.5515899658,94.1997833252,100.406349182,112.73714447,92.1937103271,114.395896912,93.6204147339,95.3992004395,95.7141418457,112.556976318,3734,88.44
102.779769897,103.388198853,105.577011108,102.461395264,103.106834412,104.155189514,105.084381104,105.352851868,102.69241333,105.302200317,5318,95.87
93.4912109375,96.2575683594,96.0224075317,92.3350982666,92.3123703003,93.3432846069,92.4996261597,92.4941177368,96.2738037109,97.2919082642,2755,90.13
102.968803406,102.358360291,102.44556427,102.337776184,102.365150452,106.689216614,102.600257874,102.525970459,101.753074646,102.491294861,6918,98.03
113.567718506,113.713363647,114.22744751,113.580406189,114.284301758,113.123191833,113.817085266,114.234474182,114.006889343,114.267448425,2573,109.87
91.752822876,92.3271484375,95.2617111206,96.5084228516,92.0682067871,91.5266494751,92.0799179077,92.4574661255,93.1332473755,95.6120681763,62,89.37
113.897529602,113.265647888,113.248207092,112.231132507,114.214996338,113.11026001,115.473121643,109.144943237,111.707481384,113.765533447,1231,111.54
102.988235474,103.065315247,103.106002808,102.328468323,102.338241577,101.685699463,102.601661682,102.763267517,101.542022705,104.806922913,1838,99.78
91.9106063843,96.2806396484,92.6446151733,92.2198257446,97.3791122437,96.9914474487,96.5447845459,97.8148574829,94.7687454224,94.2215118408,1927,88.24
113.33416748,113.710700989,114.134254456,113.090377808,113.687980652,113.37828064,113.311767578,113.96118927,113.399024963,114.137413025,7429,104.57
113.484436035,114.413650513,113.637672424,114.023849487,113.328201294,114.568984985,113.305976868,114.242385864,113.305343628,112.765930176,6703,111.55
91.8324737549,92.4337692261,92.3154907227,92.3394012451,92.4836578369,96.2222595215,92.3481445312,94.5222549438,92.3850097656,91.2989273071,3405,89.39
113.905723572,113.254463196,113.655479431,113.482788086,113.451980591,113.380195618,111.333328247,114.05783844,103.467918396,113.885696411,214,106.67
113.904266357,114.451660156,114.022529602,113.358184814,114.279006958,113.123970032,113.82333374,111.431427002,111.463043213,113.585784912,5030,113.67
94.4675598145,96.8586578369,91.7433319092,92.1880340576,92.4895401001,93.3818359375,86.2139587402,92.4354019165,104.366409302,92.0899353027,4862,91.13
113.997573853,113.254905701,114.2239151,113.651199341,113.337852478,114.635993958,113.305747986,115.59072876,115.139770508,112.765609741,3807,119.65
92.8950424194,92.2569580078,91.7677078247,91.9331512451,93.5562896729,91.3731002808,91.8333969116,91.7917022705,92.8013458252,91.5974578857,7393,93.83
96.8947906494,91.3466186523,90.4525604248,96.7675018311,93.5392303467,92.7672729492,92.5417251587,92.433013916,96.5943527222,92.32787323,4497,89.96
101.420333862,105.188987732,109.878433228,104.131866455,105.627845764,103.377456665,97.8974761963,105.691635132,104.214187622,104.47026062,8393,97.09
78.5591583252,77.861907959,76.964881897,77.2148361206,77.8774337769,77.7301101685,78.2700653076,77.5536422729,77.1392288208,77.4773788452,7493,77.5
113.753067017,113.628967285,115.91003418,111.05381012,113.422912598,113.385520935,113.824638367,114.228012085,113.962242126,112.768943787,730,112.67
100.407577515,92.5008010864,91.7861938477,94.7615509033,92.1002120972,92.5410003662,92.514465332,92.1243667603,91.7078552246,93.9019775391,6314,91.07
92.2655181885,91.5589981079,91.6825027466,92.4044570923,91.8862915039,91.6848678589,90.1014556885,92.1118011475,91.7654876709,92.2202987671,3608,93.94
104.904747009,103.035896301,102.567489624,102.965873718,107.704429626,101.881637573,103.449531555,104.585838318,101.513824463,108.392486572,1541,97.95
104.191337585,102.346153259,102.447235107,102.685516357,102.635971069,103.437072754,102.977592468,101.539726257,102.31313324,103.240013123,5505,105.82
93.7489852905,92.6126174927,91.2338104248,92.38646698,92.3795471191,92.5474090576,93.0838623047,92.3087539673,92.3305664062,92.4346084595,312,92.74
92.2364883423,91.6751327515,92.1676559448,92.1854019165,91.977355957,91.9475479126,92.7005767822,93.8372802734,92.2566146851,91.5349121094,6956,88.99
91.9789276123,91.2264709473,91.7767562866,92.6944961548,91.6636352539,91.9316329956,92.7263183594,92.3451385498,92.1852111816,92.3292770386,2682,89.38
100.616889954,96.3222808838,104.353683472,98.0180053711,104.807807922,92.0874176025,97.0316619873,95.6262130737,95.557144165,98.8234939575,5087,91.59
93.8337631226,91.4561386108,98.7577667236,93.6202850342,92.010055542,92.5424423218,93.1285400391,95.1608810425,91.7384185791,92.0841217041,5549,94.74
113.746643066,114.385658264,113.264839172,113.370849609,113.693748474,114.642097473,113.317993164,113.956245422,114.965438843,112.767997742,3286,119.75
103.726142883,107.328651428,103.67742157,102.340164185,100.848175049,103.404518127,106.18195343,108.059051514,103.042922974,110.72959137,164,100.98
113.929962158,114.432159424,113.656295776,113.426727295,113.676902771,113.124984741,112.118995667,109.498207092,115.112945557,113.899261475,4235,109.65
92.2518692017,92.4025878906,91.7885818481,92.1374511719,91.754234314,91.6956634521,92.5538406372,92.3462371826,91.19972229,92.3677520752,8318,88.77
107.514930725,103.859466553,108.209884644,103.668655396,107.1614151,102.719772339,106.937767029,111.129943848,107.002403259,103.524505615,2876,97.47
92.3021011353,93.8542861938,92.3609085083,92.4429321289,95.9592208862,93.3056564331,94.6880874634,99.5706100464,96.637046814,106.848846436,5859,88.39
92.1773376465,92.3962020874,92.3211212158,92.2903671265,91.8408584595,94.1140060425,92.4552841187,92.2110595703,91.5748443604,91.8184661865,7862,91.32
113.99697113,113.126457214,113.330024719,106.211166382,111.656089783,112.814575195,113.464126587,108.394256592,112.852600098,111.688789368,6929,106.1
102.986175537,103.556045532,102.849243164,102.952392578,103.003417969,109.711212158,102.676231384,102.828186035,102.788215637,102.595947266,1261,131.56
103.243209839,102.823417664,103.575920105,102.743110657,102.391418457,102.162277222,106.567024231,103.535827637,103.232719421,103.357849121,6881,96.82
113.740776062,113.288360596,114.214675903,113.59046936,113.482849121,113.12449646,113.787330627,114.444915771,113.401062012,112.771766663,4346,110.75
91.9422988892,89.6064682007,92.4893417358,92.2321777344,92.5172805786,91.9043960571,102.290603638,93.1789093018,92.6720199585,91.4676513672,2528,87.05
92.1198196411,91.5078659058,92.2884979248,92.1901855469,92.1462478638,91.8553924561,91.8773956299,92.3714370728,91.5241012573,92.3635025024,673,92.03
107.557090759,109.037734985,111.479866028,108.259422302,102.699729919,105.774780273,107.631980896,107.802185059,109.339233398,109.569419861,5622,101.03
103.389701843,104.847923279,103.847183228,102.722648621,102.53994751,103.356231689,103.819244385,105.603347778,103.043251038,104.215148926,5258,103.96
113.751876831,113.789100647,112.937950134,113.362983704,113.326324463,113.384765625,108.671226501,113.431632996,113.956092834,112.767684937,1938,115.22
113.901687622,114.450576782,114.227653503,113.285018921,114.237991333,114.953460693,113.80657196,113.706718445,111.64490509,113.824516296,5322,106.89
92.5891647339,91.9049530029,92.1827774048,92.2018203735,91.8931274414,92.2978744507,91.9693222046,92.0888595581,91.8916320801,92.5636978149,7034,89.08
106.30039978,103.764160156,102.417228699,103.354988098,103.552444458,107.218421936,103.467422485,107.774620056,104.244689941,108.259635925,3237,100.56
113.560905457,113.76134491,113.5989151,113.405662537,110.817909241,114.276794434,113.311416626,114.05342865,113.869621277,114.029899597,5124,109.02
92.9715118408,93.094833374,91.9194946289,94.096824646,91.8945007324,91.667175293,96.3010101318,92.3407821655,91.6595687866,91.1679611206,3568,95.71
113.535499573,106.367614746,114.228553772,113.476394653,113.323478699,114.426368713,113.454460144,113.845108032,113.931396484,111.551994324,2803,106.84
103.021705627,103.863685608,103.157180786,103.762710571,102.520462036,111.60333252,102.672645569,104.936698914,103.731018066,102.697776794,5644,99.4
91.7155761719,93.0654449463,92.4555587769,96.0560836792,93.2714004517,92.5489425659,92.4350357056,94.5430984497,92.1912536621,98.4190750122,1778,90.22
91.9688415527,92.4854431152,98.2972259521,92.6567382812,91.991897583,94.1218719482,92.4124298096,92.4773864746,95.7839126587,92.2376403809,2439,88.92
92.2221755981,94.7313842773,102.985656738,96.9468460083,91.8291625977,92.5701904297,96.0991897583,95.5284500122,92.1463088989,91.1084442139,574,89.59
91.7574310303,91.9172592163,92.3117904663,92.2942428589,92.0360870361,91.2142333984,91.2288742065,92.2642440796,91.0375213623,91.1966018677,218,92.35
113.468849182,113.634010315,114.246520996,113.365837097,114.281539917,113.386856079,113.31010437,113.963684082,113.397262573,113.880195618,5703,116.55
91.6904449463,91.3038406372,91.9175109863,92.22240448,92.2700271606,91.7023010254,91.6988449097,92.3137741089,91.0512695312,92.2859420776,633,85.76
102.194465637,102.30090332,103.625961304,102.50328064,102.345336914,101.849899292,102.693473816,102.763595581,99.7816925049,103.128395081,6334,101.52
93.6261672974,92.8069534302,96.2686538696,94.3728790283,95.94581604,92.0713806152,92.1151657104,96.690246582,92.1885986328,91.6316070557,6532,88.1
92.2340011597,91.7650299072,91.7127151489,91.8124160767,92.249961853,92.5318069458,92.4497146606,92.3988952637,91.6146469116,91.6744232178,7677,90.22
92.2833099365,91.9957122803,92.2535400391,92.3262176514,91.9758377075,91.9026489258,91.710357666,91.8173370361,91.6919708252,92.2888946533,7103,87.4
94.0949478149,92.7269058228,93.9775390625,92.4857254028,92.4846420288,92.0510864258,91.9146728516,93.0209121704,93.7541046143,92.7180099487,1335,93.12
91.6628341675,92.5937728882,92.9249191284,92.2690429688,92.3978347778,93.0562210083,94.0053787231,93.3248672485,93.9622497559,92.9719772339,7597,92.59
93.7893447876,96.4175415039,95.5240783691,97.1493988037,100.0079422,94.5176239014,96.3021087646,97.2269973755,104.607223511,95.6351013184,7004,96.65
95.180305481,91.3469619751,92.1194610596,91.9103622437,91.9217529297,91.7334060669,92.493560791,92.02394104,93.4488983154,91.6943969727,4019,90.69
92.8548278809,93.112197876,91.9362792969,92.2607879639,92.1526870728,92.2590103149,91.9879684448,92.2560043335,92.0244216919,92.2529678345,6307,83.25
92.2255477905,90.4218673706,92.9219436646,93.7986068726,92.6479949951,96.0157394409,91.9877700806,90.7960968018,91.8747253418,95.9516067505,8078,86.18
92.6049880981,92.9178085327,92.2877578735,92.354598999,92.1131134033,93.6440505981,92.0489654541,88.6674957275,92.0980834961,92.768913269,6814,89.34
95.4912338257,92.1120071411,93.7861785889,94.0711746216,93.6668701172,96.5748672485,96.8518371582,96.7953948975,92.0833435059,94.6810455322,461,97.42
113.902862549,113.625335693,113.257339478,112.619354248,113.633323669,115.053016663,113.469367981,113.950965881,109.847068787,113.799079895,1575,109.19
91.7585601807,91.8565216064,95.0087661743,93.5103988647,92.3946075439,96.2023010254,95.7486877441,95.3432312012,94.1049728394,93.6335754395,6148,90.8
92.8578414917,91.4845123291,91.4903793335,92.1767425537,91.4924240112,91.5540313721,91.6576919556,91.7486724854,92.0147857666,92.2516098022,3513,101.45
91.8684539795,91.7804107666,91.7490844727,92.2392730713,91.8936767578,92.5642776489,91.6641159058,92.2566604614,91.5900344849,92.0380554199,7864,122.28
92.4767608643,92.0222320557,91.7221908569,92.255027771,92.1457901001,91.6423797607,91.2723846436,92.2737579346,91.6714935303,91.118637085,5651,95.71
102.943702698,102.521568298,103.704109192,102.645256042,102.40435791,105.652778625,103.11756897,103.132194519,102.782478333,100.91708374,3931,100.85
102.069290161,102.229118347,102.879241943,102.804916382,102.391166687,103.423500061,102.722106934,102.837333679,102.912902832,101.714782715,7398,111.64
92.7750396729,91.3073959351,91.7501907349,92.4389266968,91.824508667,92.4908065796,91.792678833,92.3192214966,95.3009109497,92.2531738281,7647,89.34
102.134437561,102.555709839,103.401748657,102.249290466,102.569732666,102.007415771,103.306671143,104.015930176,102.925788879,102.696395874,8375,102.42
113.993431091,113.675071716,114.226524353,112.175895691,113.608016968,114.622436523,113.464004517,114.052246094,113.393371582,112.765983582,676,116.04
91.7605209351,89.2420349121,91.8187026978,92.1973800659,92.136932373,92.5817337036,93.4314193726,92.2834014893,91.6748199463,93.7178344727,6161,87.38
77.576965332,80.0514297485,79.3657226562,77.4377822876,77.8907852173,77.6695022583,78.3580703735,77.9512405396,80.6692352295,77.5679855347,6539,74.27
95.2676467896,91.5621490479,92.29712677,95.3215866089,91.997215271,92.0235061646,92.4653778076,92.4548034668,91.1819610596,96.7235565186,7875,90.49
113.562667847,114.437850952,113.645568848,113.723464966,113.339797974,115.045936584,113.405784607,113.986312866,113.959457397,114.229515076,8151,121.65
77.5788269043,77.149269104,76.9813537598,77.4424591064,76.5998687744,77.7011260986,76.2478637695,77.080291748,80.5556335449,80.9593734741,385,79.09
112.854225159,113.223365784,114.238098145,112.666236877,108.158111572,113.101493835,106.53793335,113.451545715,108.646629333,113.536842346,2363,116.0
93.4420394897,92.2433166504,92.7100296021,94.4077377319,95.7270355225,97.7405548096,94.0112686157,93.4575958252,95.6512985229,97.1413879395,2634,92.64
108.225547791,105.31464386,113.693504333,108.156097412,113.118637085,111.433166504,108.208312988,102.83265686,107.516548157,104.821548462,145,111.74
91.8182983398,92.7858657837,91.7643585205,92.276260376,98.2814178467,96.2845306396,94.583442688,90.2852020264,92.2912826538,92.5445098877,6990,99.55
