keras_MSE3_sqr_relu1,keras_MSE3_sqr_relu2,keras_MSE3_sqr_relu3,keras_MSE3_sqr_relu4,keras_MSE3_sqr_relu5,keras_MSE3_sqr_relu6,keras_MSE3_sqr_relu7,keras_MSE3_sqr_relu8,keras_MSE3_sqr_relu9,keras_MSE3_sqr_relu10,keras_MSE3_sqr_relu11,keras_MSE3_sqr_relu12,keras_MSE3_sqr_relu13,keras_MSE3_sqr_relu14,keras_MSE3_sqr_relu15,keras_MSE3_sqr_relu16,keras_MSE3_sqr_relu17,keras_MSE3_sqr_relu18,keras_MSE3_sqr_relu19,keras_MSE3_sqr_relu21,keras_MSE3_sqr_relu22,keras_MSE3_sqr_relu23,keras_MSE3_sqr_relu24,keras_MSE3_sqr_relu25,keras_MSE3_sqr_relu26,keras_MSE3_sqr_relu27,keras_MSE3_sqr_relu28,keras_MSE3_sqr_relu29,keras_MSE3_sqr_relu30,keras_MSE3_sqr_relu31,keras_MSE3_sqr_relu32,keras_MSE3_sqr_relu33,keras_MSE3_sqr_relu34,keras_MSE3_sqr_relu35,keras_MSE3_sqr_relu36,keras_MSE3_sqr_relu37,keras_MSE3_sqr_relu38,keras_MSE3_sqr_relu39,ID,y
91.9669876099,89.8948364258,95.4149932861,98.77293396,95.7897872925,97.0660247803,102.576622009,93.9789505005,93.6174926758,90.845741272,90.4615249634,97.1960525513,98.2102890015,105.62285614,98.8547286987,100.726051331,96.2396621704,96.3550186157,94.5125198364,96.7383117676,96.5225601196,98.0007553101,99.2645645142,97.8567657471,96.9206314087,93.1254043579,96.3929138184,100.033378601,97.8159942627,89.9683151245,94.848197937,99.6884078979,97.1342086792,95.334487915,92.4984436035,99.6200714111,95.1324768066,93.7835159302,4035,95.48
113.378860474,115.576133728,113.86566925,120.753707886,120.775566101,115.73475647,107.470451355,115.021705627,118.05796051,114.926071167,119.343811035,120.066291809,127.195732117,114.113723755,109.378562927,123.934951782,116.869140625,119.802185059,107.374252319,116.090896606,125.897949219,105.058494568,108.20552063,116.159156799,113.831748962,116.303512573,112.323196411,117.764793396,117.568237305,117.157806396,109.687477112,118.415618896,104.10068512,127.555702209,113.982711792,115.814956665,122.475585938,116.533554077,4036,123.47
97.9504470825,100.762268066,94.1320343018,107.521209717,96.401473999,100.773490906,102.174568176,103.713233948,101.031242371,99.0026092529,96.0178909302,97.6247634888,106.418632507,102.249931335,107.751571655,109.32774353,102.019195557,104.657241821,101.286499023,106.041618347,106.026168823,99.0749664307,97.2158660889,105.421730042,104.29826355,95.6642303467,102.9659729,98.9710693359,102.464202881,96.5626678467,106.743202209,108.918655396,101.582061768,98.2982406616,96.3323059082,101.391296387,101.148200989,104.928565979,4040,107.61
81.6774978638,75.6808547974,77.739112854,76.0725402832,77.9913024902,82.0222702026,81.4150924683,80.2677612305,82.0014953613,69.920211792,74.8809890747,79.7597045898,74.5221252441,73.8510818481,81.8268966675,79.9459838867,74.9517364502,78.6902313232,80.7659912109,77.7341156006,79.8868331909,74.8498153687,74.8428192139,80.0045776367,71.5021209717,77.0641784668,79.7444763184,75.8995056152,77.9573287964,78.1109771729,81.3057098389,76.3384933472,78.2248001099,78.646736145,79.0196075439,76.422454834,74.4406585693,73.1145858765,4050,80.2
106.322914124,99.7396621704,98.1868743896,98.7716674805,110.504051208,97.3499450684,92.3678207397,96.4548721313,97.5848922729,111.046173096,98.0720672607,99.3628768921,110.280723572,94.544303894,95.8796157837,100.931518555,96.9812164307,100.896469116,96.2219848633,101.668548584,104.135757446,105.009132385,97.8106918335,95.4132919312,103.694953918,95.7341308594,103.797065735,104.529121399,107.091850281,107.959281921,98.13256073,93.7006912231,95.881729126,97.979309082,103.267417908,88.7574081421,103.737617493,102.035087585,4053,90.41
106.396659851,111.578994751,98.7728042603,105.032333374,108.357215881,110.265678406,102.262619019,111.180374146,106.630477905,107.37953186,103.36567688,106.416000366,107.717712402,112.786949158,111.393577576,113.357315063,108.51978302,105.852897644,106.882804871,113.997169495,107.658973694,108.738342285,110.356872559,109.885223389,111.95790863,114.630142212,108.33769989,103.102386475,110.13469696,113.207069397,107.580337524,108.061820984,105.826522827,100.808357239,112.008773804,109.37966156,107.811447144,111.954559326,4054,109.47
90.0710830688,97.7613525391,92.0136871338,97.624671936,88.6781997681,96.1957931519,95.5118408203,93.685295105,95.1784820557,92.6038742065,90.9495239258,87.6739120483,89.7593688965,86.7745285034,89.3153457642,96.9838104248,86.8234710693,100.215339661,96.8370132446,91.5881652832,90.6854324341,83.5160522461,98.4764556885,92.3603973389,87.123374939,86.0483169556,93.6309509277,96.1083145142,90.4298400879,87.2720947266,93.3399200439,91.4809494019,94.1729354858,94.471321106,88.086769104,93.9340209961,99.8156661987,84.305305481,4055,93.8
118.436935425,112.041778564,116.441635132,109.456474304,119.903038025,107.725120544,111.310531616,114.977119446,112.539268494,108.944908142,114.768928528,112.702217102,118.30431366,116.572181702,113.867546082,115.01599884,117.563026428,110.269187927,111.392372131,111.312522888,121.961608887,114.781555176,108.113121033,116.565834045,108.718032837,105.373855591,113.034736633,124.325706482,108.892021179,120.584121704,108.946784973,119.147407532,108.704292297,123.625320435,119.931427002,117.094642639,124.482170105,117.773422241,4056,109.13
87.2753372192,93.6398239136,87.2462768555,93.0637893677,83.0479660034,87.9972991943,90.0691452026,95.2668762207,94.3496932983,90.9241714478,87.8623962402,89.9521789551,92.8648376465,88.3421554565,93.1207275391,92.2328414917,94.0798797607,89.4541244507,93.4701156616,90.4255371094,93.9304199219,89.4026870728,92.7085266113,88.1249542236,90.4265899658,97.1455307007,92.3339309692,94.7965316772,94.9285202026,93.3774261475,91.4227676392,87.809425354,91.7311401367,89.4938201904,94.7927398682,90.5957870483,90.609161377,92.044708252,4057,92.91
99.3794937134,92.0454025269,100.786201477,101.452209473,98.4887619019,94.3511352539,99.6929626465,94.1859893799,94.775100708,97.5088272095,91.708694458,93.3461151123,94.9655075073,94.0427703857,101.720405579,96.0944595337,87.040802002,99.7118911743,92.5453186035,100.268318176,101.497627258,94.1109771729,106.077919006,95.2563552856,90.7726211548,97.1986465454,103.053504944,87.4622116089,97.063659668,87.496887207,92.4407043457,103.679771423,98.4751739502,89.2698059082,92.5667648315,102.456001282,99.8023223877,92.5155944824,4059,89.86
108.896018982,103.578651428,100.899002075,102.816261292,103.43901062,105.12322998,99.3335800171,105.242614746,108.460029602,103.639686584,105.876213074,101.968551636,114.066543579,97.364440918,109.624298096,108.17755127,97.0500335693,103.882202148,97.4021759033,100.989624023,103.867462158,93.9653015137,96.311378479,92.7750167847,101.431671143,97.9231338501,102.548789978,103.993209839,95.640335083,103.977493286,101.806427002,98.6987762451,99.6670455933,107.151527405,103.831504822,100.539474487,107.681930542,102.068717957,4060,106.13
89.6966400146,94.2889709473,92.2696685791,91.4696807861,89.9464035034,86.639831543,97.3986358643,98.1226425171,93.2894363403,90.5037460327,88.7007751465,88.4655532837,95.670463562,89.3890914917,93.2262039185,100.656303406,96.1189346313,81.4481201172,89.632774353,91.0722579956,96.4823913574,89.8582763672,97.1313323975,87.1175460815,88.3383331299,90.8598175049,90.9685668945,93.2656707764,93.8657836914,90.9347763062,95.2734298706,98.9522857666,91.8419189453,84.700302124,87.042098999,89.7352828979,88.1797561646,95.2039413452,4061,88.95
96.0618896484,90.4486083984,98.844833374,93.2932281494,99.7732086182,94.5418548584,99.0448608398,96.7612380981,91.0822296143,90.5864868164,92.0555725098,91.7101211548,94.104019165,85.6556472778,91.9406509399,94.1920547485,84.2031555176,93.824798584,91.4837112427,91.5557632446,95.8141860962,91.1110534668,100.023406982,98.8069458008,93.2805709839,91.6500320435,93.3868408203,86.2919616699,92.6421890259,89.2167205811,102.261756897,94.2834701538,93.8066940308,91.3246917725,89.8129196167,97.4707107544,95.4309005737,91.1236495972,4063,91.06
94.8868408203,87.1562957764,95.2509994507,97.8269119263,98.0442123413,89.2408599854,93.5547943115,99.1647872925,98.4175109863,101.028060913,97.3708572388,104.798110962,103.539558411,92.8154220581,99.7447280884,93.4421081543,93.3666610718,92.4342803955,95.1350784302,91.7164230347,104.083557129,87.6909866333,88.5218582153,91.073059082,98.3436126709,90.2957382202,86.0966796875,101.936950684,94.2776947021,102.237159729,90.1878433228,94.1080322266,95.5519943237,96.9998703003,96.1781463623,95.5620498657,99.0713195801,98.254486084,4065,92.08
115.658889771,112.277290344,108.984809875,109.607368469,112.44443512,103.813644409,110.316337585,115.333770752,114.015762329,114.107574463,109.548706055,113.929870605,115.711143494,115.209098816,106.899650574,116.744010925,111.78112793,102.950019836,115.213005066,115.070808411,107.373527527,109.835067749,110.412521362,115.781486511,119.154251099,113.22203064,100.688339233,108.308517456,111.390090942,109.2032547,106.493614197,117.926582336,118.238098145,111.12387085,100.277008057,106.563087463,116.677604675,114.924583435,4066,119.89
109.247207642,103.205505371,110.809043884,114.528327942,109.239173889,112.584602356,113.016448975,105.182907104,107.682228088,106.564369202,111.723320007,108.901573181,108.949790955,109.941917419,106.719261169,106.418869019,105.09790802,102.295799255,111.031333923,108.939956665,104.762107849,111.797584534,114.040771484,110.994422913,108.86026001,108.537750244,108.097419739,107.594558716,106.439712524,100.091423035,107.675987244,110.737998962,111.956924438,112.651092529,107.944458008,115.465332031,113.142807007,103.885269165,4069,112.31
117.293418884,102.865661621,112.381706238,111.413208008,117.598892212,116.357185364,109.592666626,112.350341797,106.115211487,124.071350098,109.319465637,111.898727417,124.789672852,104.750183105,110.60043335,111.026535034,104.846481323,110.189323425,109.687454224,110.403678894,114.828231812,111.923622131,105.989578247,114.049369812,123.305931091,108.275489807,105.118499756,117.047714233,110.87828064,114.454017639,111.081710815,104.999008179,102.970611572,114.820159912,119.351005554,108.679870605,111.856056213,107.091239929,4071,114.4
91.799949646,98.9297637939,93.177406311,97.1013946533,88.6037979126,93.1880111694,92.1551208496,94.1528396606,92.5235214233,97.2863311768,88.7515869141,84.7144470215,96.0344696045,93.5915145874,94.8826980591,93.8960189819,86.0164718628,86.4405899048,93.0933914185,101.991767883,82.9710845947,87.1750106812,85.8984375,92.0090103149,94.0040435791,92.5604705811,88.0132598877,83.8761749268,91.645942688,92.1141967773,83.8183517456,92.5313720703,95.8292922974,88.7184371948,89.9924621582,92.8125915527,99.247253418,91.1697387695,4073,88.7
90.0512466431,95.3027496338,99.4121856689,95.396232605,99.0929489136,92.12084198,95.6641235352,93.776184082,96.3541946411,89.5361938477,89.8393478394,93.3902893066,90.5223999023,87.285118103,94.7936172485,90.7632446289,84.0721282959,89.6541213989,96.0373153687,98.0382843018,93.9998245239,88.1247787476,105.322052002,92.3908462524,81.0251159668,91.2670669556,86.7675476074,86.643737793,91.5710601807,84.3894271851,89.285194397,93.1112823486,95.6832809448,90.9305725098,87.5939559937,96.7408828735,99.9348144531,86.1805343628,4079,124.64
94.4214401245,99.4645080566,91.3821029663,96.530380249,92.923576355,99.4594497681,99.0447463989,98.0882415771,92.8531341553,96.6412887573,98.835067749,101.667068481,95.4404220581,91.5514907837,104.49684906,97.1490097046,97.9560165405,95.1676177979,98.6785430908,97.0483779907,96.8603668213,83.7698974609,86.5355606079,92.8055725098,102.173431396,96.2741546631,97.4921569824,94.1763076782,99.126991272,99.4639892578,94.430229187,95.8032073975,94.5171966553,96.0474243164,92.8920059204,96.2280044556,99.3544692993,100.18120575,4081,96.41
98.2480392456,101.664237976,96.4804458618,99.1762619019,97.6150817871,91.4553070068,92.7677612305,96.3973693848,94.4668960571,96.9342803955,103.140289307,95.8436355591,101.561988831,93.3492965698,96.7473373413,96.0677642822,94.85206604,93.4425354004,91.335975647,99.8480606079,90.7402038574,88.7800521851,95.5843505859,94.3366317749,98.4632110596,90.9722976685,88.1892471313,90.249206543,99.0398330688,99.7152099609,87.5860671997,99.3438873291,97.7961883545,90.7743148804,94.6996002197,91.6496124268,97.5080718994,95.0992507935,4083,88.97
106.857688904,107.830543518,103.777153015,113.119903564,106.332275391,109.217628479,108.505935669,103.029464722,104.526451111,100.28943634,104.676445007,100.457923889,99.7220230103,105.792106628,102.924674988,109.245811462,99.7572479248,105.242599487,103.688529968,106.118377686,104.873649597,98.1144638062,108.142539978,102.334190369,95.5702896118,104.418525696,106.019744873,109.05355835,104.680656433,97.3533172607,97.8039398193,110.882743835,107.851455688,104.230354309,102.610931396,102.474533081,107.957038879,99.5702819824,4084,99.59
96.4839096069,91.2021179199,93.6771697998,88.7794189453,94.4400863647,97.3651733398,87.1710357666,99.7275314331,93.6112365723,92.105178833,89.6671981812,93.47631073,97.8052978516,91.8045196533,102.717765808,93.6812286377,92.2901306152,96.3344421387,91.4356994629,92.9917831421,93.3816452026,89.6424560547,87.2054824829,99.3773803711,92.7574005127,91.6687850952,86.1777572632,96.3034973145,87.7673950195,93.5586853027,87.4916992188,94.2905426025,94.1237487793,93.5581741333,90.4851455688,88.8644485474,89.346786499,96.4513702393,4087,96.47
101.496170044,105.348655701,91.5232620239,100.745727539,93.9402313232,102.013145447,94.5382995605,105.596511841,100.965263367,98.3814086914,98.2276611328,100.93812561,100.524421692,105.375831604,100.521995544,101.930114746,101.842666626,99.551322937,97.566734314,106.021568298,100.569366455,99.9133834839,103.190734863,107.546569824,99.0504608154,107.437644958,102.38469696,98.6820831299,101.421852112,106.273948669,99.7149810791,97.8514633179,99.6738433838,93.7191696167,104.103858948,97.371307373,102.021835327,104.199371338,4090,101.27
89.1307678223,84.3530044556,95.2803573608,100.963287354,104.17716217,92.6224899292,94.6308059692,90.4389801025,88.4393844604,97.7328796387,86.064666748,97.1625213623,92.1075363159,94.1925582886,92.7537612915,95.1826934814,92.0932922363,93.6578445435,92.3053970337,94.1305007935,91.8559341431,98.3846435547,103.855567932,104.14540863,98.1995315552,91.0954284668,99.1871414185,92.1742706299,103.22718811,86.9140930176,89.4944534302,97.7839431763,96.7196884155,94.5719985962,92.8000030518,94.041267395,95.7814407349,90.6101455688,4091,88.45
110.686599731,106.389457703,109.519683838,103.336921692,117.278938293,104.624130249,101.859298706,113.097427368,116.665405273,110.877563477,110.588378906,108.517578125,111.136474609,102.945281982,110.757270813,111.849983215,111.725273132,107.543067932,106.810073853,109.715446472,119.564453125,106.835487366,101.130439758,111.340415955,114.400398254,101.897628784,110.690757751,120.385604858,105.9584198,121.905960083,96.6007385254,114.264183044,103.097869873,121.509338379,107.493522644,111.202232361,121.461601257,112.598686218,4093,108.49
94.6008987427,99.2499008179,96.474319458,89.9334182739,90.474281311,95.1879043579,97.1161270142,97.062828064,92.1288833618,93.5677642822,96.0316696167,86.9454498291,98.5351409912,96.4388198853,94.0334854126,91.3345031738,107.213134766,93.2084121704,95.7164001465,100.063865662,86.7108306885,95.184753418,93.447769165,90.9890213013,94.2834320068,95.354133606,92.1888122559,92.3158798218,93.6241912842,95.0516052246,87.2518539429,92.5481567383,89.0039520264,91.2722091675,95.8395080566,96.0874710083,93.1572647095,100.608528137,4098,91.88
110.897064209,113.415283203,109.35534668,109.488700867,102.961418152,107.340522766,109.816375732,109.348861694,109.299942017,105.524551392,105.722122192,102.863922119,107.483047485,99.8656539917,107.839790344,108.023918152,101.738334656,108.099754333,109.696006775,105.173789978,106.135765076,107.445968628,110.733139038,106.920829773,99.0958557129,105.543769836,98.0406188965,100.659194946,103.929443359,104.43497467,107.1197052,104.142623901,109.615112305,109.596107483,102.456634521,105.035636902,116.159957886,99.3157272339,4099,106.4
85.957649231,88.0311965942,98.134185791,100.536758423,89.7767715454,92.4133453369,86.5072631836,91.4054412842,95.8333969116,94.9167938232,93.0422973633,92.4765548706,98.4412918091,86.7634048462,92.1578445435,87.1384353638,91.0735855103,91.1449890137,89.6123352051,87.4914627075,104.289108276,84.1293792725,87.6437149048,86.8568115234,98.3770980835,91.2275314331,85.823638916,93.4116516113,95.0382919312,95.0594863892,92.681602478,90.8583221436,89.6355895996,89.0741271973,93.5167007446,88.7210006714,89.9683456421,92.0122833252,4100,90.0
116.259902954,109.283172607,112.996902466,113.007469177,123.0079422,111.48184967,121.282585144,113.796852112,117.837432861,113.083374023,117.80255127,110.974510193,123.044776917,117.981315613,119.037254333,116.916648865,117.232200623,112.061264038,121.147621155,116.379379272,115.243148804,108.809379578,109.198890686,112.485656738,113.706916809,120.986198425,113.715805054,112.991714478,111.465270996,110.200759888,108.426338196,118.144599915,111.662345886,115.164207458,114.748390198,105.776596069,120.7082901,113.785614014,4101,112.07
106.983398438,112.324104309,108.061126709,113.171234131,101.637718201,110.454093933,106.851913452,114.807937622,104.324035645,112.413574219,105.138191223,105.682182312,110.373680115,101.900535583,110.877098083,111.330291748,102.537834167,106.228607178,112.050300598,109.31627655,108.567520142,107.268539429,117.649215698,107.458824158,106.206199646,113.128707886,102.437911987,103.892211914,110.495689392,107.693229675,104.820335388,111.118476868,110.520812988,113.242507935,111.030792236,114.115028381,114.360862732,105.608406067,4103,109.69
88.3672561646,93.8901596069,93.7331314087,96.6661376953,100.258666992,92.9759292603,80.9137802124,96.7950515747,92.0191650391,95.2506637573,91.3979492188,97.6821594238,88.5637130737,88.6644058228,94.3647766113,92.7630386353,96.1525268555,94.338722229,95.2246170044,91.5604934692,92.58568573,94.6418075562,95.3342590332,90.6050262451,93.8299026489,83.8969116211,81.7320861816,100.622093201,94.6615524292,100.494285583,88.9227828979,90.0093841553,92.1083450317,97.7770767212,92.8039398193,88.5874633789,97.9111633301,95.5305023193,4104,102.93
