ID,y,x_mse_expY3_0,x_mse_expY3_1,x_mse_expY3_2,x_mse_expY3_3,x_mse_expY3_4,x_mse_expY4_0,x_mse_expY4_1,x_mse_expY4_2,x_mse_expY4_3,x_mse_expY4_4,x_mse_expY5_0,x_mse_expY5_1,x_mse_expY5_2,x_mse_expY5_3,x_mse_expY5_4,x_mse_expY6_0,x_mse_expY6_1,x_mse_expY6_2,x_mse_expY6_3,x_mse_expY6_4
2470,25325.6227133,111.307601929,110.850418091,110.664680481,111.26953125,111.312408447,111.386245728,111.437034607,111.459945679,111.237983704,111.667602539,111.094764709,110.636566162,111.14453125,110.925918579,110.9114151,111.156211853,110.957450867,111.267814636,111.263374329,110.82093811
1595,11377.7301171,93.4253005981,93.0947570801,93.1242752075,93.1623077393,92.8534469604,93.0586242676,93.3850708008,93.2446975708,93.0770492554,93.2728042603,92.9180603027,93.1129760742,92.7691955566,93.2262573242,93.0859603882,93.0139312744,92.5151290894,92.8849639893,92.983039856,93.0230255127
2869,4863.37813764,93.5074310303,94.1137542725,94.4037628174,94.453994751,93.6681442261,94.0202407837,94.5138015747,94.6038894653,94.4998703003,94.0429077148,95.1166229248,94.156539917,94.4650421143,94.1413269043,94.3057785034,94.4225006104,93.826461792,95.3188476562,93.9434967041,94.1090545654
1017,5121.51790287,93.2131881714,93.1887435913,93.0215454102,93.1623077393,93.2412796021,93.1489334106,93.1712646484,92.9568481445,93.0998535156,93.0316848755,93.1162796021,93.1129760742,92.9472579956,92.8770599365,92.6694259644,92.924369812,92.8272323608,92.8833999634,93.1135025024,92.4874191284
6727,45570.0277992,111.271644592,111.137199402,110.905761719,111.079978943,110.862182617,111.294143677,110.420379639,111.065467834,110.488922119,111.389915466,110.19808197,111.65712738,111.483680725,110.83921051,110.825378418,111.324157715,111.592575073,110.586631775,110.258972168,111.002799988
5394,5388.09899305,93.4678878784,93.2888717651,93.4069900513,93.2858505249,93.340927124,93.4137573242,93.6890563965,93.1068344116,93.4913330078,93.6821289062,93.4820632935,93.559967041,93.4629745483,93.7908630371,93.9354400635,94.1282043457,93.9679336548,94.4688034058,94.1661300659,94.2883911133
1204,15351.7512325,103.95438385,103.515861511,103.001342773,103.441513062,103.913970947,103.185455322,103.524459839,103.836486816,103.304534912,103.25328064,103.316650391,103.190895081,103.644187927,103.298553467,102.789924622,103.228034973,103.109710693,102.522605896,103.549934387,103.12651825
1180,7929.66453503,94.5143890381,93.9674606323,94.7327804565,93.8336791992,94.2937469482,94.1757354736,94.5784988403,93.8088989258,93.8460540771,93.8447341919,93.7294998169,93.8482055664,94.0128555298,93.8282012939,93.6862335205,93.6216812134,94.0252380371,94.0088272095,93.5731658936,93.5451202393
6267,23908.7438857,104.681419373,104.709403992,104.126647949,104.717163086,105.005172729,104.856086731,106.422912598,104.263893127,106.154556274,104.407814026,105.036491394,103.502891541,107.256088257,103.428901672,105.17375946,103.608940125,103.906784058,105.397537231,106.793510437,104.907669067
5209,7678.38488127,93.8564834595,93.7809829712,93.8809585571,93.9673080444,94.1579666138,93.9702911377,93.8978805542,94.0235137939,93.6957321167,93.6284179688,93.8167572021,93.6212539673,93.426322937,93.3333740234,93.5161437988,93.4249954224,93.6787261963,93.6020202637,93.7103042603,93.7039413452
1374,46969.578073,94.3980560303,93.9876785278,94.0998535156,94.0230102539,94.0839767456,93.9175262451,93.5894851685,93.6760101318,94.0308685303,93.674987793,93.394493103,93.6931838989,93.3804168701,93.2524795532,93.5808944702,93.388961792,93.5967178345,93.3734512329,93.2687911987,93.1752929688
3820,19120.9633945,104.159408569,104.195983887,103.859794617,104.017303467,104.072372437,103.845245361,103.587501526,103.687088013,103.77293396,103.488807678,104.104568481,103.491668701,103.610572815,102.705406189,104.371932983,103.815124512,104.900520325,105.008934021,105.173721313,102.19178009
5963,13365.3493456,93.3174209595,94.1570587158,93.8667907715,94.006690979,93.6943664551,93.695274353,93.5635604858,93.8982849121,93.5204238892,93.6344223022,93.7977752686,93.7228851318,93.7720794678,93.9345397949,94.0512237549,93.0772018433,93.8888931274,94.0005874634,93.8692245483,94.4014663696
7609,4930.27384156,93.2054901123,93.9213409424,93.9026260376,93.9524154663,93.6499633789,94.0322265625,93.3241195679,93.7743453979,93.4775390625,93.580696106,93.106338501,93.0229263306,93.7507095337,93.2702255249,93.3753204346,92.8630371094,93.1443786621,92.6306686401,93.0053100586,93.1373291016
141,5232.65361493,93.6837005615,93.681640625,93.5799331665,93.4157333374,93.6401824951,93.7968063354,93.2979431152,93.1570892334,93.5302429199,93.1592483521,93.8891372681,93.4719848633,93.7168426514,93.4896850586,93.5413360596,93.792930603,94.3913116455,93.7895736694,93.4319763184,94.5035705566
4543,7791.60032768,93.779624939,94.175491333,94.0440292358,93.8912734985,93.9322433472,93.861000061,93.5601577759,93.527053833,93.7518692017,93.6056594849,93.7230377197,93.622215271,93.8930969238,93.2028503418,93.5399856567,93.7911071777,93.904548645,93.8183364868,93.5209503174,93.9916152954
3060,8573.4909422,93.6334381104,93.6438827515,93.4686737061,93.7079772949,93.4267349243,93.4339370728,93.3245773315,93.4568786621,93.5730514526,93.642906189,93.9418258667,93.5479354858,93.6104888916,93.371711731,93.4839935303,93.5239486694,93.6624908447,93.6058273315,93.2179718018,93.8555374146
2069,5946.17861042,88.6768341064,87.9858856201,88.3871536255,89.3266220093,88.4778060913,85.1001281738,86.5855636597,85.2788696289,85.0797576904,85.1936264038,81.9196014404,82.2989654541,83.0563278198,82.9679718018,82.9184494019,81.2363815308,81.5453720093,81.6817321777,81.8175430298,82.3215255737
7410,25375.096626,110.830085754,110.44254303,111.422424316,111.435211182,111.166404724,110.454177856,111.076065063,110.652862549,111.291061401,110.96572113,110.828262329,110.015647888,110.616012573,110.994689941,111.05216217,110.022315979,109.399620056,109.529380798,111.697647095,111.103820801
6633,90225.538027,110.509185791,112.916244507,112.474632263,112.743110657,112.49936676,110.503158569,111.090507507,112.131523132,111.340209961,112.286750793,110.459487915,110.415023804,110.935951233,112.165313721,111.678863525,110.228172302,110.01096344,110.506546021,109.967376709,110.110961914
1531,24547.0315788,94.1530838013,94.1688842773,93.9929656982,93.8959732056,93.8174285889,93.6200561523,93.544303894,93.6781997681,93.4038238525,93.4944992065,93.4565811157,93.6097640991,93.5237503052,93.2596511841,93.4544143677,93.7285232544,93.222442627,93.2846603394,93.3971252441,93.4370193481
3169,37821.2754992,110.633911133,110.674842834,110.208938599,110.610054016,110.6379776,110.16003418,110.728935242,110.260925293,110.2423172,110.689559937,111.216163635,110.33921051,110.874984741,110.387069702,111.069824219,111.068840027,111.131698608,110.969207764,111.109298706,111.104911804
6088,83450.0501453,110.533081055,110.774612427,110.818099976,111.029342651,110.715408325,110.640792847,110.62059021,110.637794495,111.199455261,111.102027893,110.194953918,111.001808167,111.248977661,110.801651001,109.887832642,109.465942383,111.752182007,111.039535522,110.93901062,111.462600708
3294,3047.50588589,87.2919845581,87.2985916138,85.9674530029,87.8140487671,86.16456604,84.9010848999,82.9641952515,84.4731140137,84.280632019,83.6247177124,82.2488555908,82.4665603638,82.7687911987,81.6796722412,81.6813278198,80.9457550049,80.6811294556,79.6139221191,80.227935791,81.2548751831
3278,33543.6637049,104.212089539,103.913040161,103.888725281,105.161338806,104.189888,104.195556641,104.285820007,104.053031921,104.010871887,103.745849609,103.531867981,103.3045578,104.073921204,103.676948547,104.410003662,103.105941772,103.945304871,104.048950195,103.534111023,103.795333862
5151,5247.99417977,94.8156738281,94.3144683838,94.5412902832,94.2692184448,94.7464981079,94.1606750488,94.2073440552,94.1111755371,94.8748245239,94.1031188965,93.8661499023,94.3188705444,94.2120742798,94.2841873169,93.4221191406,94.2119140625,94.2379684448,94.4945678711,94.6131744385,94.7713546753
5895,45436.820722,110.471603394,110.069465637,110.553855896,110.712966919,110.289657593,110.184257507,110.526901245,110.080543518,110.336853027,110.453674316,110.371040344,110.126983643,109.992774963,110.401092529,109.845550537,110.361053467,110.3645401,110.587005615,110.651100159,110.04889679
6121,41697.9562378,107.219039917,107.950248718,107.283309937,107.715522766,107.503166199,107.253326416,107.827011108,107.510299683,107.754180908,107.255180359,108.767211914,108.763137817,107.844688416,107.64704895,107.902458191,108.425865173,108.766426086,108.807830811,108.445907593,108.77494812
1684,44039.9466472,94.1148681641,93.6867523193,93.8811035156,93.6740264893,93.7308654785,93.1215667725,93.0757064819,93.6569900513,93.2787399292,93.3890380859,93.3516082764,93.511390686,93.3227539062,93.47706604,93.2426376343,92.8396682739,93.2810668945,93.3923416138,93.1031341553,93.4621810913
4379,18533.1234526,105.108299255,104.911346436,104.955192566,105.321121216,105.124382019,104.737800598,104.807617188,104.884986877,104.632759094,104.70891571,104.535255432,104.764839172,104.449768066,104.663604736,104.536270142,104.017547607,103.718460083,104.040374756,104.467277527,103.993041992
3166,56097.7842139,111.686256409,111.86894989,111.570205688,111.231918335,111.160148621,112.69884491,111.6145401,112.403831482,111.784912109,111.612915039,111.569450378,112.322921753,111.998596191,111.923019409,111.565162659,112.744537354,112.030853271,112.291824341,111.491279602,111.8204422
3136,48506.6850946,105.281517029,104.692955017,104.850570679,105.046356201,104.873535156,104.301300049,104.622833252,104.598327637,104.706008911,104.182861328,104.396766663,104.189964294,104.213409424,104.141708374,103.803886414,103.7212677,104.289543152,104.051986694,104.26108551,104.531356812
6794,7914.20404096,93.8470687866,93.8805618286,93.5562286377,93.6140899658,93.8567962646,93.5513916016,93.2178649902,93.6028060913,93.4539794922,93.326751709,92.8941497803,93.2665023804,93.3755722046,93.051322937,93.0464324951,93.2973861694,93.0845336914,93.1385116577,93.1434860229,93.0067367554
3598,7019.10222058,95.1977386475,95.0690994263,95.1962432861,93.917930603,94.686706543,94.1396102905,94.7836990356,93.9778671265,95.1875457764,94.2114562988,94.5122833252,94.3755111694,94.1545562744,94.1727752686,94.082572937,94.5540466309,94.3659286499,94.2127914429,93.8042526245,94.3220596313
1242,4911.06743967,93.3014144897,93.3289718628,93.1781005859,92.9962921143,93.368522644,93.4222717285,93.5865402222,93.1316452026,93.3686447144,93.6048431396,93.5398712158,93.2655487061,92.9326324463,93.7882232666,93.3126678467,92.5854873657,94.3167266846,93.2104949951,93.7831726074,94.1160812378
4104,23015.9606585,93.2538986206,93.2344360352,93.5557250977,93.2462921143,93.2574462891,93.3188095093,93.1980895996,93.1835784912,93.1897125244,93.3495635986,93.7782516479,93.6391296387,93.6287155151,93.456451416,92.8740386963,93.054107666,93.0823440552,93.7554473877,93.6873855591,93.6701965332
7712,7122.59674496,93.7500305176,93.4531555176,93.839050293,93.5563735962,93.8278503418,93.4150924683,93.2797546387,93.2945022583,93.4914550781,93.4148635864,93.1889419556,93.362991333,93.541557312,93.1992645264,93.4889984131,93.3996276855,93.2172470093,93.4569320679,94.4692153931,93.6064605713
4999,4292.33325007,94.8077697754,94.5710449219,94.6978988647,94.3667755127,94.4510574341,94.4984664917,94.6276092529,94.4114227295,94.2155532837,94.4361419678,94.6044311523,94.5363464355,94.7828598022,95.183303833,94.9205780029,95.2798614502,95.1893539429,95.3368606567,95.6413116455,95.224822998
7126,7559.43438498,93.8696975708,94.229057312,93.7601394653,94.0313949585,93.9291000366,93.6430282593,93.251953125,93.2702941895,93.6410751343,93.1534423828,93.1553421021,93.1477966309,92.8718566895,93.1355819702,93.1216049194,93.1222305298,93.0397644043,92.5897750854,93.2402038574,92.99193573
2803,33707.723691,110.406433105,110.712402344,110.765647888,110.929100037,110.580345154,110.518676758,110.593803406,110.898147583,110.873733521,110.911773682,110.657516479,110.276268005,111.169570923,110.711235046,110.821380615,111.184524536,110.625358582,110.817771912,110.828552246,110.472900391
3392,18157.2098559,93.6871261597,93.7650146484,93.8037109375,93.7058258057,93.8385314941,93.7871246338,93.1806564331,93.7358627319,93.4794158936,93.4512557983,93.4250946045,93.6213607788,93.6758041382,93.5532684326,93.2890014648,93.4224853516,93.2617797852,93.4667892456,93.7755432129,93.3635482788
8003,42936.6689544,111.275970459,110.761306763,111.101982117,111.09197998,110.662734985,111.293449402,111.403686523,111.197799683,110.685661316,111.273551941,110.179679871,110.908325195,111.044700623,111.213127136,111.489273071,109.886291504,110.988044739,110.694190979,110.51272583,110.638336182
1743,26617.8649805,103.430427551,103.16583252,102.971321106,103.23714447,103.70489502,103.163208008,103.549415588,103.790504456,102.99697876,103.027069092,103.077613831,102.803382874,103.077697754,103.29750061,103.409301758,103.182983398,102.975799561,103.296318054,103.140899658,103.194145203
3738,29983.0015698,97.5645675659,98.1203460693,99.0466308594,97.698677063,98.0220184326,99.0528869629,102.830352783,100.290740967,99.1665496826,98.8686904907,96.8877868652,99.1273651123,97.3765945435,100.643165588,98.8955383301,99.964515686,100.224372864,97.8963546753,96.4002075195,98.8170394897
2045,8424.21700685,94.0998840332,93.397315979,93.9149551392,93.9460449219,93.9506759644,93.7435531616,93.194984436,93.5889816284,93.6772689819,93.4350814819,93.2058792114,93.2819366455,93.4517745972,93.1400680542,93.4954299927,93.7453231812,93.5378265381,93.1172866821,93.5292739868,93.5735778809
70,37235.3632845,111.090934753,111.428520203,110.686286926,111.071334839,110.858940125,111.172271729,111.722328186,110.963119507,111.405822754,111.75402832,111.733909607,111.393615723,111.622505188,111.692970276,111.311820984,112.043907166,112.785827637,111.718132019,112.537315369,111.960456848
5327,323011.331636,111.504653931,110.866256714,111.256065369,111.009346008,111.246879578,110.977096558,110.915901184,112.504867554,111.574661255,111.750938416,111.481796265,111.605606079,111.79083252,112.545913696,111.315834045,110.945732117,111.671424866,111.74079895,111.348754883,111.672988892
4977,35220.8468901,110.648002625,110.667518616,110.905067444,110.542251587,110.040161133,110.667755127,110.969894409,111.184684753,110.934356689,110.844169617,111.096420288,111.353408813,110.737045288,111.19644928,111.467880249,111.381500244,111.285980225,110.62437439,111.752700806,110.887870789
7072,20815.1310954,110.077560425,110.56211853,108.480514526,106.319244385,109.233634949,113.498725891,110.986366272,113.014167786,112.25112915,113.06703186,112.759155273,112.474784851,113.957000732,113.755638123,109.725364685,114.579338074,101.991851807,115.335411072,110.793281555,111.452201843
2707,44515.2103553,111.69303894,112.095848083,112.183708191,111.687278748,111.244194031,111.968826294,112.376991272,110.745635986,112.1717453,112.431488037,111.229118347,112.285331726,112.808113098,112.749214172,113.778419495,111.486465454,112.649665833,114.922576904,113.653152466,113.128479004
5435,30723.4340901,104.442054749,106.001953125,105.174850464,105.265388489,105.566482544,106.078857422,106.739356995,106.205177307,107.070526123,107.407409668,105.088401794,106.695083618,105.523857117,106.263519287,106.238517761,105.169525146,105.275039673,105.346382141,104.76990509,104.466369629
7068,56813.9422273,110.622360229,110.568710327,110.625709534,110.720283508,110.213172913,110.502723694,110.097084045,110.435760498,110.375900269,110.277168274,110.161972046,109.996177673,109.742073059,109.944580078,109.788787842,109.825744629,109.533439636,109.890586853,109.791511536,109.994842529
6462,43273.1625923,110.966903687,110.520118713,111.386955261,110.720001221,111.077354431,111.571365356,111.252861023,110.35433197,110.570899963,111.347648621,111.836479187,111.744636536,111.086502075,110.954856873,110.929931641,110.165969849,110.408782959,111.485588074,111.538986206,111.103034973
