keras_MSE3_lg_relu1,keras_MSE3_lg_relu2,keras_MSE3_lg_relu3,keras_MSE3_lg_relu4,keras_MSE3_lg_relu5,keras_MSE3_lg_relu6,keras_MSE3_lg_relu7,keras_MSE3_lg_relu8,keras_MSE3_lg_relu9,keras_MSE3_lg_relu10,keras_MSE3_lg_relu11,keras_MSE3_lg_relu12,keras_MSE3_lg_relu13,keras_MSE3_lg_relu14,keras_MSE3_lg_relu15,keras_MSE3_lg_relu16,keras_MSE3_lg_relu17,keras_MSE3_lg_relu18,keras_MSE3_lg_relu19,keras_MSE3_lg_relu21,keras_MSE3_lg_relu22,keras_MSE3_lg_relu23,keras_MSE3_lg_relu24,keras_MSE3_lg_relu25,keras_MSE3_lg_relu26,keras_MSE3_lg_relu27,keras_MSE3_lg_relu28,keras_MSE3_lg_relu29,keras_MSE3_lg_relu30,keras_MSE3_lg_relu31,keras_MSE3_lg_relu32,keras_MSE3_lg_relu33,keras_MSE3_lg_relu34,keras_MSE3_lg_relu35,keras_MSE3_lg_relu36,keras_MSE3_lg_relu37,keras_MSE3_lg_relu38,keras_MSE3_lg_relu39,ID,y
101.074371338,87.062713623,104.922538757,102.760627747,91.6025695801,99.5913238525,99.2719421387,101.030990601,104.995658875,92.2785491943,99.8324279785,101.645561218,112.471458435,86.8703308105,85.3468322754,100.236831665,107.713867188,90.7580490112,98.6474609375,100.223632812,78.5813903809,108.231933594,88.2333831787,94.5633392334,111.10118103,91.6427307129,100.224182129,91.4331207275,115.508628845,96.6631011963,106.611228943,99.5578155518,82.356552124,85.0608215332,108.211669922,93.2274246216,94.7353286743,82.0575256348,5084,105.98
121.989326477,105.958953857,118.27167511,119.054695129,116.269721985,102.032272339,112.626235962,111.132965088,110.783744812,114.085380554,115.551315308,114.49823761,117.070663452,110.31879425,103.31791687,106.074371338,114.567962646,113.223350525,110.640853882,102.419448853,117.003456116,109.382972717,115.377128601,104.684402466,105.3359375,103.686172485,105.416404724,115.101295471,108.66809082,126.990211487,119.91305542,108.066696167,115.949424744,112.166793823,103.346961975,118.588493347,105.317726135,125.711845398,5085,112.55
101.107780457,99.2541275024,92.5850906372,80.6027145386,86.4193649292,93.6955108643,88.638381958,79.929107666,93.5081863403,92.1109924316,84.0145339966,90.263130188,90.9984893799,88.2400665283,97.8350524902,87.4639968872,95.238243103,90.8969650269,86.2713775635,87.0922317505,82.1969070435,90.6422271729,87.0190200806,86.9248657227,91.0668106079,99.7949523926,97.6498794556,88.5944747925,90.498260498,95.7290649414,103.680480957,88.7514419556,97.6209335327,104.481498718,93.9208450317,100.170928955,84.6772613525,98.2232513428,5086,93.0
90.8472747803,88.5400466919,89.9376144409,101.619506836,82.9466171265,97.4744186401,102.804870605,97.763885498,103.238601685,91.0135803223,103.110366821,96.1694946289,94.8180847168,91.802520752,93.4405288696,96.8734436035,100.50567627,94.3999786377,96.3308181763,97.7119216919,80.941619873,103.13470459,89.9047546387,97.8196411133,101.432014465,90.6428070068,102.435585022,99.1492614746,102.768356323,96.9291381836,107.50970459,100.211471558,93.4722290039,90.7451705933,106.399688721,100.645973206,102.974998474,85.3710327148,5087,91.59
76.1241607666,76.9513778687,79.1028594971,78.0372009277,74.7856750488,80.6362609863,83.8979034424,70.912109375,79.3443908691,81.5382843018,68.8050384521,75.8812026978,77.5709228516,72.2828674316,73.4679107666,71.1135253906,81.5295333862,73.6864089966,75.2046432495,77.8790206909,81.1646575928,81.0532989502,80.1284332275,68.3130111694,78.9918289185,81.5154800415,72.5795211792,76.029838562,80.7605514526,94.6600494385,82.4557189941,70.0131378174,90.2190856934,78.5492553711,71.0720367432,82.8132629395,76.0531311035,79.3456726074,5090,74.76
89.4602050781,88.1781082153,106.597999573,84.3319244385,84.9270477295,91.3387298584,92.0956268311,91.9055938721,100.761459351,93.2271194458,82.3605117798,100.210533142,90.3600769043,96.120223999,95.4055480957,94.1307754517,94.385055542,91.9532623291,94.5412750244,102.12978363,98.5466766357,88.1188049316,100.964294434,91.0964660645,81.4054260254,84.4604949951,91.2626953125,97.2783050537,104.05682373,95.1083831787,87.28515625,95.380355835,94.1808166504,92.1582946777,85.0193634033,87.8336639404,92.3292999268,90.374420166,5091,93.09
115.718338013,111.421669006,127.747970581,113.409790039,109.366401672,112.079696655,99.1601257324,107.426101685,114.60067749,113.136116028,108.192070007,117.015403748,128.04524231,100.385635376,98.1789932251,110.438171387,116.488227844,111.623825073,111.259689331,115.994880676,99.6626205444,120.728485107,104.230575562,114.15410614,134.365722656,109.734588623,112.423614502,107.86618042,108.434791565,113.416511536,128.6978302,108.418067932,110.131454468,98.3093261719,121.558799744,111.719093323,111.630386353,101.676422119,5092,105.35
110.30141449,102.109321594,100.800079346,102.394371033,102.240577698,98.0457382202,110.785690308,103.225791931,119.317398071,106.86289978,107.405342102,109.744041443,108.463424683,88.1187591553,101.434127808,110.888824463,108.069664001,97.5884628296,97.1851654053,101.180740356,105.508117676,100.376815796,107.026290894,102.476531982,105.978675842,106.960212708,113.075202942,111.588905334,104.719573975,113.738685608,103.355133057,105.329521179,110.527694702,106.396118164,116.582717896,107.402511597,106.335800171,107.641334534,5096,97.2
109.779953003,125.15297699,109.819015503,106.19078064,113.736434937,119.928199768,113.695671082,104.14289093,107.554092407,121.874992371,103.168289185,107.398681641,112.016090393,114.749183655,114.986038208,105.482055664,118.900093079,112.738571167,109.297195435,110.868438721,101.080474854,113.535438538,114.375541687,107.582557678,113.235282898,122.016113281,112.287796021,113.685249329,116.680809021,120.46723938,122.242401123,111.262191772,124.356468201,126.87802124,110.414466858,118.200141907,92.6249237061,116.375411987,5097,115.75
101.49974823,98.7096252441,93.1549072266,99.1946716309,85.4639968872,94.4672698975,91.517364502,92.9769592285,98.7098388672,94.3460998535,99.0658874512,103.235992432,89.0143280029,97.2739257812,93.1755218506,95.0344238281,95.4783477783,97.1912460327,92.2428665161,103.175086975,84.7221069336,104.637512207,89.9219818115,110.261032104,95.8749542236,84.7381286621,95.0994796753,100.355651855,96.2849273682,99.0425796509,98.2359542847,85.9683914185,86.0335235596,96.8560791016,99.049407959,105.826416016,100.747413635,79.2700958252,5098,89.34
99.7326507568,94.0335464478,93.3215408325,103.272666931,103.309242249,101.661575317,102.514907837,91.8706359863,95.114730835,97.0485687256,92.3453445435,92.9150848389,101.450057983,93.9298706055,91.0242996216,89.0737457275,95.4379119873,89.650177002,90.2291412354,101.968154907,92.863861084,90.5543212891,91.5703582764,78.5543670654,100.353897095,98.8429412842,100.82194519,94.3545684814,93.7428207397,103.024246216,102.692955017,89.9780044556,99.5941162109,98.4811859131,87.834815979,98.5263061523,88.9582214355,93.9120025635,5100,93.2
106.610351562,95.7333755493,102.003601074,94.742477417,106.701919556,104.572219849,95.5204162598,92.5882949829,104.857872009,99.2478561401,91.403465271,95.4885101318,93.9975738525,95.7205810547,99.3792800903,95.6011047363,101.325546265,106.882026672,94.280418396,94.7022018433,83.4097518921,92.9444198608,99.5658493042,114.445068359,91.9081192017,105.364509583,106.972602844,91.3976135254,93.0280380249,106.471672058,109.654251099,104.398651123,109.253646851,105.795272827,97.4387817383,94.3008880615,91.9178771973,90.3815383911,5102,105.89
98.5547103882,99.6204452515,93.2364044189,103.97744751,82.4250106812,102.399147034,92.1438674927,90.5609283447,94.8442382812,103.078109741,99.8519668579,101.067436218,97.7023468018,92.1720504761,85.1544036865,93.5591278076,102.162872314,93.1698684692,93.3973693848,97.8232879639,83.8699264526,106.15662384,85.1624298096,93.3329162598,99.889465332,90.9325714111,103.151245117,96.5796661377,104.637863159,101.549407959,98.3531036377,99.3327560425,85.812461853,92.6223754883,98.9772186279,98.432510376,96.9605178833,90.4880523682,5106,112.19
124.626976013,108.972412109,104.791633606,110.448776245,106.066101074,104.423240662,102.963294983,108.829467773,117.012123108,118.840126038,115.116905212,121.188400269,121.482414246,100.484542847,109.626441956,105.727577209,111.343460083,119.164878845,101.623352051,118.193588257,108.643280029,102.438446045,109.510772705,104.894485474,109.638839722,109.309082031,118.992164612,108.493682861,111.600540161,127.966682434,109.306556702,113.317993164,108.456817627,116.053985596,129.608139038,111.654159546,107.424919128,134.262420654,5110,108.62
121.173492432,126.379447937,122.797233582,103.589279175,119.689048767,118.57371521,117.029724121,102.400558472,110.633865356,115.346664429,101.250587463,110.602714539,109.884384155,113.834197998,126.236679077,106.666610718,115.663841248,108.728843689,107.840011597,111.599258423,100.937301636,112.034660339,110.157394409,109.815460205,108.376228333,117.294212341,106.075820923,111.58442688,112.858146667,112.20565033,119.003143311,115.742156982,114.852416992,121.148155212,103.846069336,118.618118286,95.2731246948,109.056556702,5116,106.47
101.776107788,96.5663070679,100.422286987,100.636802673,95.5455169678,99.7778549194,95.1915130615,93.3002624512,101.65940094,92.6822509766,106.396530151,100.467834473,100.605865479,95.5833435059,94.4555969238,101.226745605,99.9776306152,102.428726196,92.0849075317,101.601264954,84.518661499,118.116142273,88.3181686401,104.382369995,96.3352355957,91.8315124512,104.69140625,96.4522399902,100.513343811,100.000495911,102.16494751,99.1014862061,87.8915863037,102.271057129,106.06930542,97.6968536377,98.8728179932,88.0653686523,5117,99.74
131.207183838,114.111999512,117.152053833,112.736717224,111.240570068,117.842819214,118.873008728,115.931983948,127.45690155,114.064903259,116.337081909,123.966926575,122.462440491,108.512268066,115.308425903,115.608932495,123.778488159,118.597412109,113.18270874,117.676872253,116.56678009,107.086471558,136.095993042,113.713272095,109.306739807,112.758560181,116.996131897,119.766876221,118.044250488,135.129058838,115.698707581,114.008117676,115.408424377,115.875541687,129.609710693,114.230529785,109.480300903,122.079101562,5119,110.0
92.6300048828,98.4029006958,93.5888442993,85.6441879272,87.0184707642,93.9506759644,92.0777282715,84.4828720093,101.636352539,99.1114425659,84.6762161255,100.856819153,95.106552124,98.3808898926,88.437713623,88.6865234375,96.9263763428,94.3008880615,88.8545532227,90.4540328979,103.848754883,97.1231842041,93.3642578125,90.6150665283,85.3434066772,87.2554016113,89.1155166626,92.7626190186,96.3732681274,88.6360473633,103.306465149,92.0686340332,94.8076477051,93.9097824097,86.3310928345,91.6545562744,90.0202026367,89.7149887085,5120,92.22
121.311210632,122.977897644,123.037117004,125.5652771,103.180351257,110.285797119,109.525024414,115.480667114,124.642028809,113.532318115,128.49810791,121.964614868,115.952857971,117.550254822,105.99281311,113.342636108,113.287391663,119.262191772,111.558952332,119.359985352,106.542480469,133.252319336,109.454093933,127.067970276,126.181182861,104.836685181,122.574028015,114.397895813,118.738525391,121.690139771,120.443099976,117.47870636,102.603355408,117.88079834,131.989730835,115.885147095,124.100791931,96.5009918213,5121,133.09
114.038421631,110.142150879,112.842597961,116.511695862,124.004699707,112.044136047,113.72769928,96.4937591553,116.402183533,118.069656372,108.218444824,113.815200806,115.653488159,106.178947449,107.513473511,108.967323303,116.627593994,110.30304718,107.372207642,120.550201416,108.874465942,120.028778076,127.471252441,110.951118469,120.830131531,115.221603394,111.338386536,109.854827881,119.585151672,134.436782837,110.776443481,101.868286133,118.989486694,114.393562317,106.928153992,113.278060913,119.386459351,110.785018921,5124,109.02
96.054107666,90.7517471313,106.644012451,86.493850708,87.2598342896,101.545333862,92.0704956055,92.4125900269,101.54271698,93.1778717041,83.335723877,99.30418396,94.2772064209,98.8460006714,93.5442352295,94.3962402344,98.1248703003,92.7465057373,92.5116424561,107.441375732,94.6699981689,87.1362762451,97.90234375,106.383102417,80.6572418213,85.3082275391,88.1744537354,96.8599090576,103.588600159,89.3709564209,88.7280578613,94.4175186157,100.093040466,84.5612411499,84.8213500977,86.1717834473,90.7052764893,92.4853439331,5126,94.21
96.5086212158,97.5407409668,94.8248443604,101.454620361,81.4196166992,96.9990844727,91.386505127,94.9726257324,93.3540344238,101.085029602,100.101997375,100.827362061,95.5917663574,91.5458526611,84.082572937,92.6699066162,99.5944976807,91.0369949341,92.8706970215,97.6814041138,81.7341766357,105.169761658,83.7983398438,90.5531005859,97.1210250854,90.0258102417,99.8455810547,96.7366027832,103.130401611,99.4830780029,101.816177368,98.2846069336,85.6818771362,91.6151580811,97.4678115845,97.4359741211,94.3494415283,90.059173584,5130,90.53
106.737136841,93.9339675903,95.5487136841,107.468513489,97.8133087158,104.490562439,95.9042053223,105.7942276,108.147949219,101.949745178,104.228225708,103.673141479,99.7272262573,93.3676376343,101.090133667,104.762756348,107.077186584,107.762367249,97.6915664673,95.2409667969,105.507476807,99.6459350586,111.722351074,93.3566741943,93.4326019287,93.6260452271,102.218917847,101.230804443,104.573425293,117.842887878,102.60369873,90.3516693115,105.549880981,103.54561615,117.279014587,107.117340088,92.4467391968,103.091011047,5131,99.13
111.451705933,122.909187317,111.885734558,100.87802124,112.239845276,122.014976501,112.661170959,104.28729248,106.010848999,121.116569519,103.07572937,107.823554993,109.863037109,117.034996033,116.293281555,107.477539062,118.592529297,112.532539368,110.968841553,109.908760071,102.109603882,113.732757568,114.683059692,107.049324036,113.112205505,122.290588379,112.719078064,115.550170898,113.94329834,111.274353027,124.100250244,113.199111938,121.513702393,127.29145813,111.574081421,120.281021118,93.7484817505,118.447044373,5133,106.95
101.276275635,99.5336914062,94.7500991821,104.743667603,82.7746505737,97.346206665,93.8587341309,95.3419494629,101.502754211,99.6521453857,102.742919922,105.245307922,94.1221466064,94.1650924683,91.8749694824,97.2698135376,97.2878112793,91.9969100952,95.6192626953,107.859313965,87.6893386841,109.678451538,93.5405578613,108.688262939,91.1052627563,86.3155517578,104.116424561,102.898651123,96.1222839355,101.021835327,97.5426177979,91.8209457397,88.3414916992,105.177780151,108.0287323,98.5543823242,99.6825408936,81.0006561279,5136,86.33
102.618507385,90.2329559326,95.8910675049,94.0466079712,91.9799499512,96.634765625,84.5681838989,86.1841583252,91.6829528809,96.0985717773,91.54271698,93.3472671509,91.1581726074,90.8603973389,92.2408676147,97.5203399658,105.119247437,99.7290039062,94.1578063965,93.6422576904,94.8550720215,94.2472991943,97.1543045044,81.2308044434,80.5433044434,98.6109924316,90.9334716797,93.2897338867,98.0130767822,110.922920227,96.6199417114,85.8889007568,94.791015625,96.8011474609,100.532821655,98.3125076294,91.0076370239,88.4002914429,5138,98.33
97.4260025024,105.591323853,111.054344177,92.2314987183,94.7777481079,103.763328552,106.660873413,97.7378616333,108.941963196,101.750518799,89.881072998,113.44254303,106.393493652,110.20602417,105.509910583,100.971992493,107.980178833,102.902946472,104.272918701,115.533493042,109.339691162,99.0095062256,100.079803467,110.356651306,96.1660461426,90.6309814453,102.037147522,106.76210022,100.732589722,99.0931625366,93.0340118408,98.3541030884,102.814178467,93.5651550293,91.925201416,93.0781784058,103.420913696,104.019760132,5139,103.14
91.3231887817,94.3445663452,92.6032104492,99.0894088745,84.228729248,93.8836517334,90.4499359131,89.0842056274,90.6251907349,95.5450897217,97.2024230957,99.5819549561,89.1665802002,92.5786590576,89.2541503906,91.4613876343,93.2462615967,90.3268280029,91.5222625732,92.9670028687,85.9909286499,91.1818161011,81.5037841797,103.870758057,92.1468276978,82.1147537231,92.5556411743,93.1322555542,100.950714111,99.9007644653,87.7244110107,97.5136489868,90.377746582,96.3283843994,97.8208770752,95.1126861572,89.025100708,80.2692108154,5140,89.25
112.794654846,95.6867675781,96.2442855835,108.670776367,97.071723938,109.543060303,101.874099731,96.8520431519,102.794258118,105.243629456,105.82170105,107.04914856,107.817398071,103.827209473,103.617492676,96.251449585,106.501724243,112.577583313,109.707298279,94.498550415,105.997001648,102.669845581,115.202064514,90.3530578613,93.8884429932,98.0134811401,100.087928772,102.494926453,104.344902039,122.107513428,112.283973694,95.7026824951,107.482849121,106.738479614,103.102554321,116.154312134,99.1909103394,111.868293762,5141,101.23
112.919006348,111.372497559,112.673851013,98.8759078979,110.927124023,112.147705078,102.941932678,93.4893798828,101.008804321,104.114250183,95.8593521118,106.029251099,110.031196594,105.409057617,107.822547913,98.4936447144,107.968025208,109.820709229,108.457351685,102.451553345,96.4227752686,93.7033309937,105.559448242,107.382347107,88.9209136963,93.3701171875,111.486465454,100.290496826,99.4631195068,105.779014587,111.445343018,106.902450562,117.658721924,114.974609375,97.6820755005,96.488571167,92.5242156982,100.975982666,5145,108.59
97.1926345825,97.7875823975,94.0672149658,97.05027771,82.7795791626,102.200454712,90.9710693359,88.1111602783,102.027793884,92.3119659424,93.4974822998,104.432006836,92.2779693604,93.3963699341,91.6265258789,95.0187225342,97.433303833,105.498962402,89.3568344116,108.353919983,84.2058410645,104.862937927,85.821647644,105.471511841,87.845954895,92.5691299438,95.2995147705,96.823600769,94.2220001221,102.174026489,97.2067489624,88.1679229736,90.204574585,102.082420349,104.882225037,108.092506409,99.4918441772,82.150894165,5146,91.84
