keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
112.091873169,111.832977295,105.720726013,106.913299561,101.022323608,108.175018311,100.666114807,105.134147644,110.140594482,107.669204712,109.474594116,114.446014404,111.365982056,109.257827759,116.065933228,110.463783264,109.859100342,106.312339783,116.875175476,108.283454895,108.130012512,110.445495605,106.316123962,108.966918945,105.243087769,110.666168213,106.586631775,113.235977173,105.762481689,111.912902832,2318,106.31
102.266784668,97.6580200195,98.8587341309,95.229347229,95.1172561646,99.826385498,95.0042953491,99.4429855347,99.7140045166,95.5800704956,100.438278198,91.7343826294,103.719421387,96.3023147583,101.199302673,98.7138214111,100.729698181,96.6639099121,99.5663528442,99.0727615356,98.3693084717,98.0853347778,104.348342896,100.201393127,96.4325485229,94.4324264526,103.323539734,97.0905838013,90.561050415,97.6593093872,6385,112.55
98.7125549316,104.610710144,100.251922607,105.335716248,111.541778564,102.317131042,92.8536071777,97.0283279419,106.921051025,108.078521729,105.277816772,100.964782715,109.150558472,102.968299866,101.523170471,107.489677429,107.560256958,102.310806274,104.718658447,101.056144714,104.233909607,107.832214355,98.9639434814,105.89957428,103.854141235,102.75050354,109.701065063,100.834144592,104.869033813,105.938613892,5197,124.31
91.3709030151,87.2368850708,92.4257125854,89.3765106201,88.9081192017,85.6839675903,87.4531555176,89.0948257446,85.7285614014,87.6833572388,89.3076553345,85.9489517212,90.3071517944,90.1041793823,87.717666626,90.8069000244,92.1043930054,87.6826400757,92.1548690796,86.9427719116,87.9390106201,91.7209320068,90.5964508057,93.0527038574,94.2633285522,92.6150436401,88.290802002,91.8614349365,90.9706344604,87.1851043701,6830,86.61
114.62940979,107.976699829,97.8749160767,109.247413635,107.101028442,112.805755615,106.874603271,106.795936584,106.462631226,115.986473083,112.055610657,116.345825195,118.659843445,111.411361694,116.11138916,117.070121765,108.440925598,110.591934204,115.981254578,112.828178406,112.327728271,112.550567627,113.678894043,119.329025269,118.053871155,117.577308655,107.485420227,98.966796875,111.606315613,103.916442871,7746,112.32
93.5288696289,90.1918258667,86.9706115723,93.0930099487,93.0365219116,95.610168457,94.0883102417,89.5580215454,91.8418502808,91.1594696045,91.8571243286,87.7141265869,91.7602539062,96.7853012085,89.585975647,90.0565567017,88.1315460205,98.127822876,88.4704055786,88.0811691284,93.8180160522,83.3816604614,97.475112915,87.9825897217,87.3267822266,96.7850723267,90.6405792236,90.2853622437,84.8133468628,89.8138809204,1356,87.07
108.83505249,106.025268555,105.598091125,111.042671204,106.513305664,108.23992157,103.522239685,107.684013367,108.52368927,105.694839478,112.955970764,106.305603027,115.621482849,111.200042725,113.516273499,102.570343018,105.695404053,112.869255066,109.605895996,110.586143494,111.574668884,96.7799911499,107.119735718,116.284515381,109.969924927,111.499237061,104.599754333,107.197013855,112.516204834,111.651069641,956,112.42
92.2716522217,87.5532073975,87.419631958,91.8564682007,84.4832763672,88.9078674316,98.4810028076,91.8293838501,87.5769500732,95.1170501709,85.5516433716,88.2966461182,89.3831939697,90.80884552,94.3204879761,93.6241912842,90.0902786255,93.0358505249,92.0321273804,88.9898757935,94.3266525269,86.8787918091,90.073600769,91.6915893555,89.488243103,88.2461700439,89.0688400269,89.9410934448,92.6119689941,93.8719558716,5887,96.8
78.7693862915,69.6646881104,70.5483932495,75.6717224121,70.921836853,72.0644454956,71.9155654907,77.4159851074,68.9796524048,74.138053894,77.9680862427,71.4125061035,78.4479446411,83.7819900513,76.7581939697,82.6655883789,76.005607605,71.5286178589,77.4219284058,74.7098464966,77.9519348145,74.0662841797,78.9708862305,76.0497589111,71.2197341919,72.2901000977,78.4684753418,76.3809051514,76.502746582,77.2939147949,5250,75.88
88.5095291138,88.3583984375,93.6849899292,88.9866638184,91.914024353,89.4531478882,84.296913147,91.0925140381,87.8020629883,91.9186706543,91.1796112061,92.3970413208,92.8689880371,91.9458465576,89.1838531494,95.5825195312,85.7387695312,94.9263763428,92.4453201294,86.6830596924,91.019859314,87.640411377,97.2713470459,91.1427993774,88.3717575073,91.1337890625,88.3394012451,87.9504547119,94.197845459,90.0509872437,6373,95.65
116.7682724,114.239334106,105.764839172,113.096916199,107.575469971,126.305221558,114.831947327,120.101257324,116.54725647,119.451446533,119.192573547,125.981498718,119.400909424,123.25088501,109.2967453,110.673652649,97.4864883423,121.020576477,112.145202637,113.855262756,112.777488708,118.546768188,109.403266907,119.286407471,114.993545532,115.678146362,115.163764954,103.126037598,102.929458618,111.963684082,8216,113.1
114.234237671,112.329925537,107.072273254,117.732246399,119.682891846,123.400482178,109.654708862,107.030784607,114.497085571,118.252937317,109.900939941,111.517105103,120.019828796,113.592079163,105.333946228,105.957267761,109.280685425,105.354675293,113.003303528,114.619514465,118.587104797,105.879455566,107.81036377,115.117935181,105.462310791,123.853157043,105.093536377,119.339942932,108.504943848,128.418884277,6138,109.04
94.9914703369,92.7848434448,91.713973999,88.1252593994,94.613319397,98.2890930176,95.168800354,91.8029632568,96.8326339722,92.8997955322,98.9084396362,88.5056915283,97.554649353,96.804977417,95.5465621948,96.6832427979,97.3944168091,91.1240615845,94.0063171387,93.0610351562,91.7110900879,92.680557251,86.2723922729,88.4523391724,92.2316207886,88.7506866455,93.0243911743,85.1220092773,92.3450317383,92.0703582764,5201,89.44
97.1572036743,91.8018798828,89.9756851196,94.752784729,94.7493515015,96.8445205688,87.5893249512,92.6763763428,88.8516998291,98.6536331177,93.3859558105,87.4014205933,94.7557907104,95.3460464478,95.545173645,93.844833374,89.8546142578,92.453414917,97.7442703247,95.029510498,89.5766067505,95.1038360596,96.862739563,97.7183380127,93.4049453735,87.3580245972,91.0576400757,93.3785705566,93.7810974121,98.5474319458,785,97.69
100.239219666,101.645004272,94.2794952393,100.103912354,98.0779418945,110.898200989,102.804023743,96.7512359619,95.7574005127,97.450012207,97.7572479248,94.3583602905,102.274497986,100.063476562,96.6269454956,94.514289856,94.1536026001,97.9407196045,96.2659683228,102.977119446,105.01713562,99.6818161011,97.9095611572,97.5368652344,101.999633789,100.876075745,101.464637756,103.140548706,100.984611511,93.8716125488,7331,103.32
91.2738342285,91.2040939331,83.0683822632,87.1422195435,94.8719558716,92.8766784668,90.2318191528,92.3164825439,87.4135360718,87.41822052,94.6035690308,85.842048645,95.9576416016,90.8864974976,87.9423294067,89.861366272,97.1622009277,92.4432220459,93.5266036987,90.4198226929,90.6954193115,83.3280792236,99.647567749,91.9593887329,88.0943832397,89.1255264282,90.5295562744,90.96900177,88.3609313965,92.0554656982,152,90.87
104.101036072,101.045295715,109.349807739,106.208816528,111.347053528,103.531013489,105.994903564,96.1521835327,104.656997681,105.684234619,104.172546387,101.448249817,98.8991699219,101.831459045,103.081863403,102.909942627,103.474334717,106.819946289,106.731178284,108.927497864,103.99659729,100.38886261,110.003379822,105.472679138,103.234344482,101.026542664,111.554046631,108.943717957,101.630630493,102.020271301,4443,102.91
92.0685043335,92.1673431396,89.0137023926,93.3136749268,91.0369186401,95.9947280884,86.1980819702,94.5720748901,95.4506530762,85.266746521,99.7355728149,91.2782440186,92.7786636353,93.1494140625,93.4630432129,94.4033432007,91.721206665,91.5743865967,94.0387878418,91.1228942871,91.7488632202,91.7999954224,94.0399475098,88.5261001587,92.9814834595,99.9496841431,87.7067337036,93.4998245239,93.5601348877,93.5353012085,5017,88.0
104.391494751,106.893745422,108.176071167,108.773193359,112.388954163,109.655456543,109.614509583,113.073921204,109.577713013,115.619018555,110.665344238,104.938674927,106.564682007,111.556114197,109.50504303,107.989761353,104.008674622,115.396133423,109.699554443,96.8120803833,106.072372437,114.679725647,116.284362793,116.370025635,105.758125305,111.968307495,101.663673401,106.057357788,112.759262085,106.444953918,4003,111.07
100.304664612,98.6512298584,99.3128967285,95.3007049561,96.4568481445,102.176757812,94.0486907959,101.059234619,100.061843872,99.6281509399,108.740356445,97.3213272095,102.946464539,102.010292053,106.210838318,101.321601868,99.4990234375,99.6571884155,102.375045776,108.235557556,106.161781311,102.1876297,98.9856796265,107.302780151,100.464248657,104.212928772,105.7213974,103.589035034,99.3520355225,105.407867432,3300,98.7
88.1897735596,90.3661193848,92.6118774414,95.8829421997,90.9429016113,93.0226745605,91.0253829956,90.8573455811,88.8022003174,89.7133026123,94.8093719482,89.9618759155,95.4648208618,90.9080505371,95.0640411377,92.8449859619,94.3722000122,94.4636383057,91.7155685425,88.1537475586,92.0005111694,91.8067092896,91.5364456177,89.0528793335,88.0869903564,91.2699890137,91.9893341064,89.8969573975,87.8101196289,94.9131546021,4221,89.22
110.149253845,112.346183777,103.168022156,113.570503235,103.140541077,105.561721802,106.436180115,110.244308472,114.358558655,112.12424469,109.29851532,107.857009888,109.626731873,113.614639282,114.194915771,103.667427063,107.704376221,104.960914612,112.394226074,111.08934021,103.963813782,114.656860352,107.489776611,111.703308105,107.927223206,109.851806641,110.453666687,113.450325012,112.021240234,112.385520935,2396,160.87
113.161750793,105.301597595,112.251144409,108.713394165,109.991455078,109.75440979,114.719772339,106.40145874,104.933776855,109.601806641,111.4347229,104.843955994,113.660171509,117.95778656,120.551734924,105.059608459,115.671600342,106.545341492,107.366622925,103.637825012,118.877815247,113.195137024,105.834892273,110.629249573,108.565383911,114.471656799,116.071586609,109.762863159,111.24156189,115.145423889,1640,113.41
91.1165084839,85.3177947998,93.615020752,92.9254837036,93.2461013794,92.0625991821,94.7658920288,92.4309005737,88.0893783569,94.1305999756,88.3632659912,86.026222229,87.8662567139,89.841468811,93.0822525024,93.5646057129,89.3121871948,95.1374969482,91.0833206177,87.1774291992,91.5917434692,93.5618209839,86.1675872803,93.6913604736,89.7426681519,88.0401382446,90.3384780884,87.5388641357,88.1413955688,94.2267303467,3188,87.3
89.0395889282,87.9073486328,88.5836715698,87.7534408569,93.2619247437,89.5129241943,88.1537780762,88.6593475342,87.5039596558,87.6647033691,88.9843978882,89.0896148682,88.3260345459,87.7522125244,92.9640350342,91.4158325195,94.3206176758,86.8176422119,91.4487838745,87.1270065308,87.9522628784,91.1126480103,90.9270401001,92.6129455566,90.7719802856,93.6278991699,95.5789489746,85.1580581665,91.3853149414,84.6699447632,3079,89.59
89.8432693481,85.0119171143,94.2729034424,90.3488235474,90.8809814453,93.6288604736,90.6981964111,88.3197174072,89.425819397,93.5719299316,91.4353713989,86.3824157715,93.6405639648,96.3079833984,84.6247940063,92.0366744995,91.392074585,93.304977417,85.5861053467,86.4384994507,91.6116256714,89.147026062,97.219581604,94.7854919434,93.2198104858,89.0775299072,89.2316360474,84.5185852051,92.0797805786,93.1493377686,7609,87.14
110.285804749,103.859161377,111.640182495,111.012069702,107.549163818,108.674095154,109.098403931,108.587783813,104.916549683,105.750549316,105.04888916,107.857414246,106.70085144,106.467552185,118.325187683,108.306625366,109.396636963,108.435043335,108.549926758,105.408447266,113.852874756,108.258583069,109.591171265,110.04776001,105.116539001,105.777824402,115.291793823,112.325561523,113.459564209,115.610023499,2707,109.69
91.7165985107,91.2498779297,87.6335525513,88.3197860718,90.0717849731,90.8239212036,92.3281784058,85.6179656982,91.6953964233,91.0114822388,97.6835098267,88.5685501099,98.2613296509,94.4924697876,91.736328125,89.744720459,93.0121383667,93.8313064575,92.7703018188,85.9234695435,89.4950790405,97.3937149048,91.391204834,96.3287887573,90.8069915771,94.6577377319,92.1136627197,91.0070419312,85.3319625854,84.5856933594,2666,111.49
101.403083801,89.7233886719,102.176544189,104.165664673,109.105407715,97.9667434692,105.02910614,103.172538757,109.512840271,101.337150574,95.6629943848,108.056266785,108.37474823,100.52696228,109.68536377,106.902305603,99.90234375,114.894325256,102.774917603,104.171432495,108.552093506,100.496047974,108.080978394,106.911399841,101.471252441,106.129951477,102.103385925,105.634902954,98.1909484863,99.4016036987,5423,99.14
111.19329071,106.365493774,111.461181641,116.243598938,108.804016113,109.208312988,101.822669983,106.928482056,109.680587769,107.478248596,110.207626343,110.19707489,114.461753845,116.061279297,108.732460022,113.562561035,110.607261658,109.304412842,111.133369446,113.679618835,105.24420166,115.465873718,105.331932068,114.73223114,105.473678589,115.339683533,101.894866943,102.62210083,108.331436157,120.274604797,4471,108.96
97.8349075317,88.0408782959,93.6556396484,88.110748291,87.221031189,89.7195663452,90.6539611816,93.3081130981,89.2329559326,95.604598999,94.3520278931,89.4958190918,92.6017227173,101.408500671,92.2906646729,96.1178512573,91.8238754272,91.6293716431,93.2204208374,90.1469116211,89.0143432617,92.2204742432,93.1021347046,91.7701339722,96.1797866821,95.4350204468,91.9475402832,93.2456970215,91.7384109497,89.4791870117,2397,94.16
99.9654541016,94.7322540283,102.71408844,107.433799744,105.679618835,105.531463623,105.73260498,104.116729736,99.9152374268,99.5649108887,109.6095047,104.900947571,97.7090911865,104.430038452,105.877563477,99.8223724365,103.96446991,99.1385726929,97.4632873535,98.7197189331,97.5976715088,109.05456543,95.39037323,107.457473755,98.8979492188,102.965293884,107.649864197,105.944740295,95.7230758667,96.7461471558,4143,113.28
92.5940551758,91.5139160156,91.3011245728,86.4061737061,92.0801391602,93.395072937,89.8297195435,91.9285888672,90.9539413452,90.6175460815,98.33568573,93.7614822388,97.1185379028,97.6863098145,95.6069107056,86.0244979858,88.0117797852,93.5119552612,90.0894165039,90.4468612671,92.2502365112,91.0696105957,87.0949630737,93.0703582764,94.8138656616,95.4691162109,90.1942443848,89.0162506104,94.6235656738,93.3310775757,375,94.02
73.9196624756,78.6798248291,72.9252090454,75.6490478516,70.6764450073,72.261100769,72.9972076416,72.6960830688,66.3115997314,77.0814971924,77.7265014648,77.1084976196,78.0434875488,78.7094573975,76.8004684448,75.6473999023,67.733253479,71.2985687256,65.2420806885,75.3562927246,73.3256378174,70.1614303589,76.3339996338,74.1848068237,77.2644424438,72.3405685425,68.4815216064,75.8083953857,76.0040130615,69.5256576538,4435,78.91
100.494773865,101.266723633,94.7376403809,104.721786499,102.845565796,99.4792480469,100.898544312,101.257545471,101.259498596,99.0267562866,104.940750122,104.714569092,107.9012146,103.875076294,108.051269531,102.44670105,94.3650970459,101.740974426,95.9989471436,102.380958557,99.036026001,102.115997314,99.1211395264,106.543060303,103.327095032,102.831573486,101.600311279,103.759162903,104.652557373,97.9946670532,2482,96.14
104.994369507,101.316848755,104.978668213,102.510276794,96.6977462769,103.624595642,99.2383041382,99.2698669434,99.7825469971,99.3581237793,108.215354919,101.599563599,102.243560791,101.147506714,107.908676147,99.809135437,102.892601013,98.669593811,103.258010864,96.0306625366,102.646270752,102.079879761,98.6296386719,105.422401428,100.292442322,100.708938599,104.16355896,89.6034011841,98.0716552734,108.2889328,8160,103.07
91.8396453857,88.6301269531,89.6696243286,88.844833374,93.4132461548,88.6853637695,93.8624572754,92.0349121094,94.4449691772,92.2571792603,99.3053283691,93.605255127,93.3949203491,97.1496582031,92.5847473145,95.1223754883,90.503944397,90.7898406982,93.1111450195,93.8383560181,97.2392807007,91.9277114868,94.6543121338,93.3139801025,94.4800949097,96.2029953003,96.0208282471,89.8180770874,92.5031738281,92.7055130005,2641,91.67
106.502883911,109.614295959,114.098136902,109.67035675,119.064247131,110.455955505,113.009239197,107.833999634,111.716011047,113.786895752,110.619468689,106.933418274,110.855773926,119.790611267,115.596740723,110.02596283,113.667449951,114.041824341,113.074203491,105.894592285,117.895614624,111.079978943,109.995262146,113.692977905,103.787788391,106.464935303,112.957679749,112.184646606,114.23500824,110.190582275,757,109.73
110.208152771,112.476600647,108.451164246,115.783966064,126.840675354,124.954498291,113.576927185,119.000907898,114.674736023,112.871376038,117.799705505,115.622375488,112.234733582,119.103340149,106.622161865,102.828109741,112.05090332,117.930603027,114.218917847,108.29334259,113.520004272,115.676979065,108.474494934,115.468811035,106.920196533,114.615447998,106.436515808,121.205505371,116.842933655,124.012504578,612,111.08
