keras_MSE2_relu1,keras_MSE2_relu2,keras_MSE2_relu3,keras_MSE2_relu4,keras_MSE2_relu5,keras_MSE2_relu6,keras_MSE2_relu7,keras_MSE2_relu8,keras_MSE2_relu9,keras_MSE2_relu10,keras_MSE2_relu11,keras_MSE2_relu12,keras_MSE2_relu13,keras_MSE2_relu14,keras_MSE2_relu15,keras_MSE2_relu16,keras_MSE2_relu17,keras_MSE2_relu18,keras_MSE2_relu19,keras_MSE2_relu20,keras_MSE2_relu21,keras_MSE2_relu22,keras_MSE2_relu23,keras_MSE2_relu24,keras_MSE2_relu25,keras_MSE2_relu26,keras_MSE2_relu27,keras_MSE2_relu28,keras_MSE2_relu29,ID,y
104.886390686,99.5047225952,104.60118866,100.008880615,99.2108078003,97.76171875,103.31678772,102.873268127,96.1618041992,102.541252136,102.415847778,101.257476807,97.8115997314,96.3079528809,105.090156555,96.9966583252,105.306915283,96.4893722534,100.591392517,102.967292786,99.7844772339,105.044639587,94.1468200684,99.9797668457,106.805610657,99.639541626,104.958129883,101.910140991,105.279029846,7705,97.32
111.812904358,113.263885498,104.881591797,113.928482056,112.485122681,113.690879822,112.721824646,110.480407715,115.854774475,109.213920593,113.823768616,118.785263062,105.654891968,112.430297852,114.486541748,112.524635315,106.606773376,114.740234375,115.069549561,109.559677124,109.283157349,109.227424622,104.957496643,115.854927063,108.102264404,115.36114502,115.597084045,116.023605347,115.283416748,849,108.19
93.7932510376,93.7395095825,92.7650527954,92.5053024292,93.3426361084,96.9934768677,95.6684875488,95.5890350342,90.7278213501,87.6043395996,91.4647293091,88.7364730835,93.0600967407,93.0115203857,90.5913925171,89.4462661743,96.2367782593,93.6809310913,88.1066436768,89.4691848755,94.8587341309,92.0145721436,89.4667434692,89.4940795898,95.753868103,92.7827911377,96.048286438,97.0166549683,91.8823547363,5390,130.6
102.090278625,107.744682312,106.937797546,101.23878479,102.816452026,104.878829956,99.2226486206,97.4363479614,98.244430542,108.034385681,104.688301086,108.400604248,98.2761383057,104.993942261,110.64995575,100.361785889,102.211448669,104.15070343,101.176445007,101.249076843,101.550872803,108.623634338,107.175537109,109.592552185,108.109901428,99.4940795898,108.791061401,107.337493896,105.743972778,2179,101.97
102.233726501,107.313064575,100.740287781,103.124671936,101.950256348,105.037376404,107.857192993,100.797645569,100.286613464,104.23059845,103.745491028,98.842880249,104.695877075,103.424919128,103.130348206,107.380126953,104.414794922,107.628860474,105.93447876,103.899940491,107.099639893,103.068107605,103.082183838,103.082366943,103.705993652,104.480514526,105.838256836,105.434890747,106.600296021,6230,98.38
115.316368103,110.680389404,110.975158691,112.641204834,123.040634155,125.174804688,111.435424805,113.187347412,112.42073822,109.407043457,111.926750183,119.831954956,115.093925476,115.993751526,121.081184387,117.705818176,120.589752197,116.618667603,114.285820007,116.832603455,114.925765991,114.173553467,115.704971313,124.575920105,111.895141602,116.807777405,120.423721313,109.246490479,109.799957275,4730,119.28
93.4066543579,92.6433868408,95.4256134033,95.5820159912,93.4000854492,96.1515808105,93.2508621216,94.7489700317,90.8774337769,97.8643417358,91.6497955322,93.3555755615,94.2481460571,98.5790176392,98.4924240112,95.5298233032,93.2455673218,93.9716186523,93.7817459106,93.2214126587,95.1167144775,94.3412322998,94.1853637695,90.8515701294,96.6730575562,99.6800918579,95.4991149902,95.765838623,97.297164917,3402,91.62
92.5366668701,95.1679840088,96.9244842529,93.3627548218,92.4014434814,92.280708313,94.3171234131,89.9495620728,94.4611816406,85.5585021973,92.8654098511,92.8302230835,95.2396392822,89.873008728,89.2997589111,89.7476272583,91.936416626,92.9400405884,93.9824829102,91.9949417114,92.0922088623,85.8153686523,90.4840240479,92.6823806763,91.9787750244,94.0743942261,91.6714477539,86.1300354004,92.1046981812,6022,88.48
89.5899810791,92.7882995605,89.0093841553,94.8806533813,94.8113861084,93.5473022461,92.7949752808,93.4168167114,97.9056015015,95.0203704834,94.3409118652,89.5934524536,91.2551727295,92.286605835,91.8348999023,90.8293380737,87.6836624146,92.0023040771,89.7434463501,94.8390045166,90.3976135254,94.701965332,92.4674987793,94.6174316406,89.8833084106,92.5509338379,91.8195495605,90.8984985352,91.765838623,6659,89.54
112.574867249,119.640464783,115.423278809,116.945137024,118.133857727,120.519561768,114.436286926,119.091598511,113.795509338,118.733009338,114.361000061,114.683761597,122.000495911,121.647567749,124.36832428,125.616088867,118.64730072,117.249656677,114.542243958,123.65990448,116.442070007,113.743476868,123.026512146,117.680023193,114.206604004,122.408126831,116.28704834,119.9246521,116.508407593,6078,140.31
100.467765808,106.638885498,105.081703186,102.222229004,98.9063796997,103.697372437,105.0337677,99.920249939,105.39377594,104.029502869,103.686027527,101.940254211,101.859580994,101.509216309,110.852897644,109.482070923,102.920318604,109.46799469,105.096260071,99.3052215576,101.136566162,105.694160461,104.511573792,110.735366821,105.550003052,109.298851013,106.80039978,104.696884155,103.050178528,5139,103.14
92.472694397,93.7947311401,85.7795944214,91.5279312134,92.8077087402,90.195350647,92.107460022,95.4390869141,93.6296081543,91.8802490234,91.8247680664,87.2956085205,90.2509841919,90.4372558594,92.1677932739,88.644744873,91.0354385376,90.2758178711,90.0223236084,85.7718811035,91.1060791016,93.4178619385,90.8167114258,88.6108093262,90.1148910522,93.9505767822,96.1255111694,94.9736633301,91.3598632812,2952,91.07
115.906661987,119.584861755,115.493103027,115.955848694,119.586524963,119.346260071,114.965591431,120.354530334,115.820091248,116.347900391,120.872024536,117.155570984,109.655960083,121.238594055,121.907897949,123.010299683,120.361633301,126.6404953,126.344940186,119.336219788,116.015548706,114.268257141,116.85218811,113.249092102,107.13168335,116.09790802,116.761390686,116.988723755,128.618179321,2323,114.88
90.9304580688,99.4979553223,97.0448913574,95.0230712891,91.1369628906,86.7810974121,91.8142776489,89.4384155273,91.967086792,91.5336685181,91.566696167,87.404258728,89.0396347046,88.5524368286,90.1525726318,91.4249572754,90.0925064087,92.3947753906,88.1713027954,85.6014633179,91.2861480713,91.3661651611,92.9933853149,91.1302490234,92.0592575073,94.3589096069,92.175743103,95.4121246338,94.6418457031,7856,86.93
75.6731185913,76.4791030884,79.0838394165,79.2785263062,77.7565536499,76.9118270874,84.1168289185,81.8229980469,76.1869049072,78.1433181763,77.5610198975,78.5441207886,75.6119537354,80.0057220459,80.8680877686,78.4673690796,77.0524139404,79.1228942871,78.007850647,75.3045883179,78.6470336914,81.1800842285,83.6753692627,80.4693222046,81.4727478027,78.0199203491,79.3055801392,82.4000320435,81.6913757324,4375,78.88
112.537384033,115.757385254,117.364830017,115.034606934,118.949928284,116.238594055,112.5522995,114.05090332,118.019317627,113.537315369,112.351821899,108.534866333,109.657119751,109.476821899,113.229949951,117.075500488,116.603874207,115.385063171,113.355949402,114.20135498,114.409721375,110.160003662,113.318382263,116.661308289,112.29221344,104.96786499,120.760650635,111.528671265,112.922134399,4853,111.57
96.2763519287,92.9245758057,96.4462280273,96.364364624,95.5460891724,99.9356307983,99.609085083,91.955406189,90.9667129517,99.3380050659,99.1611175537,95.2130737305,91.3844146729,98.9806900024,97.8086166382,103.102050781,93.5112075806,97.4194946289,92.0170516968,90.6518096924,93.8391418457,100.721336365,98.7117156982,95.5900268555,98.6693496704,97.8063659668,95.1053085327,96.9230117798,101.118652344,5746,87.35
76.2797851562,81.832649231,80.9002761841,78.0371856689,75.4953994751,80.8896713257,79.1042633057,79.8143005371,78.3885955811,78.6331634521,82.5007476807,81.1291351318,77.5398864746,81.6334381104,78.6129989624,74.2267150879,76.3280029297,78.2766265869,74.1403808594,74.1548614502,72.7690200806,79.6879272461,79.7013473511,78.7546691895,79.1716308594,76.9462432861,79.4041748047,82.4837493896,80.4339141846,3588,74.35
108.827644348,111.285293579,109.319648743,111.24079895,110.606254578,106.728721619,108.075881958,114.49646759,117.866836548,107.321815491,104.889320374,116.59928894,106.158462524,106.216934204,115.992614746,118.267662048,110.719215393,114.223182678,111.502624512,115.920799255,107.854469299,120.217559814,114.12953949,108.308914185,105.772338867,114.929214478,111.343551636,113.587081909,106.369590759,1750,109.39
92.9752502441,95.4890975952,93.444480896,96.7415390015,88.3611526489,101.544464111,94.3879928589,87.4777450562,92.3500442505,94.4067840576,89.2165374756,93.5805206299,88.7528610229,99.2979125977,93.8121643066,90.526802063,97.5329208374,95.2324676514,93.747795105,99.3480682373,96.3963699341,90.939781189,96.259765625,102.357452393,93.3143844604,97.284072876,100.927520752,91.8420944214,96.0755157471,5828,88.69
75.707862854,75.9380950928,81.9775772095,78.3170471191,78.791885376,76.8418045044,82.8964767456,80.8436584473,77.4974746704,77.957572937,80.6995849609,77.2714309692,76.5911636353,81.5693893433,81.1759414673,78.9027709961,74.868309021,78.6572570801,73.8518981934,75.5302658081,72.9667434692,76.8586502075,79.9108581543,79.1865158081,76.3240737915,76.2560882568,75.1868743896,77.9986343384,80.8870620728,898,78.25
119.256896973,111.336715698,108.813446045,115.561355591,117.174118042,109.835998535,114.25491333,115.975921631,121.503761292,110.493812561,116.349975586,122.354187012,118.768478394,119.931945801,117.274688721,122.933807373,113.730712891,120.750694275,113.403259277,119.787895203,111.347206116,118.66594696,114.838661194,110.524581909,111.673179626,118.087600708,117.155426025,110.36240387,113.026763916,3114,120.91
108.921676636,108.64440155,111.520370483,111.548164368,110.765541077,110.167823792,113.274848938,112.637657166,111.325187683,114.690803528,112.027168274,116.40335083,111.741889954,108.832229614,110.490913391,115.602035522,104.759674072,114.790924072,105.945114136,109.236198425,111.362457275,108.125167847,104.492614746,103.840805054,109.511558533,105.695610046,108.396636963,102.129516602,109.13596344,3803,104.55
98.7965774536,95.5488967896,96.7622833252,97.90599823,93.8721618652,96.316947937,93.4080352783,97.0201187134,95.4394607544,100.013069153,94.5261535645,95.3734970093,93.2431411743,94.8336486816,102.013877869,101.756896973,93.2267303467,93.0238113403,93.3603515625,100.76071167,94.4172592163,101.740112305,92.4364700317,93.603805542,95.498626709,95.9178009033,106.428512573,103.005218506,94.9894180298,5588,91.03
111.370918274,113.864120483,108.867218018,107.761459351,109.716041565,108.585624695,108.552444458,107.694717407,111.54788208,111.192832947,106.840438843,108.369392395,102.652397156,106.041122437,111.894584656,113.892654419,112.291664124,115.230583191,108.681915283,117.478569031,108.966880798,105.540412903,106.940391541,109.245834351,106.916572571,111.265403748,114.848434448,109.212532043,111.423187256,3230,117.06
92.5213775635,96.6499023438,95.4918746948,94.1476974487,97.486831665,96.4036254883,92.5977630615,100.043609619,99.3687286377,96.0564880371,94.1058120728,90.268409729,94.6648864746,89.4649581909,89.5627670288,92.2940979004,96.2267532349,92.608291626,92.7793960571,95.7039871216,92.0931243896,95.9173812866,93.0399856567,92.2106628418,92.234336853,95.9405822754,93.2424926758,96.8985671997,102.851379395,7558,91.92
95.6569671631,93.7852096558,92.1123809814,95.44556427,95.0275802612,96.9558410645,89.5008087158,94.676322937,95.0404281616,92.7996749878,102.377326965,89.1859664917,95.9260482788,91.1727676392,95.5179214478,94.8322906494,91.9637832642,91.9683990479,90.9161911011,87.3086776733,95.5500411987,99.5676574707,95.2614364624,95.9944915771,95.113571167,95.5902328491,99.313041687,94.2221069336,92.9971694946,4907,93.53
116.319511414,113.697525024,111.087783813,118.733512878,114.21736145,122.070243835,110.477706909,114.591819763,109.661087036,108.346214294,107.103378296,112.652854919,113.871566772,111.097831726,105.899749756,115.272735596,116.941848755,119.667755127,114.668434143,116.812202454,110.934051514,111.370811462,108.501106262,116.130889893,113.875488281,112.112678528,114.648132324,111.377113342,115.863716125,7412,108.15
120.582382202,110.100418091,108.754402161,108.428787231,107.601867676,109.004074097,109.738372803,106.845680237,122.819480896,110.668731689,107.010780334,114.843109131,111.801002502,118.989730835,116.2134552,113.05960083,111.729721069,115.000679016,109.908424377,111.839164734,105.362426758,109.078323364,113.073272705,106.994949341,113.574745178,111.720161438,108.945983887,110.678985596,113.726959229,4963,105.91
94.9749069214,100.697631836,96.5348205566,95.650680542,94.602432251,96.1959838867,91.4471740723,95.7061843872,96.5292053223,96.791557312,92.7464141846,89.4534835815,96.817855835,88.5385818481,97.2798538208,89.0416107178,94.2036132812,95.4112091064,91.8422012329,96.8787460327,92.7744522095,96.2070999146,93.268119812,99.3769454956,95.5051422119,94.5821075439,94.5566177368,90.931388855,96.0995788574,6326,135.13
106.176628113,103.124572754,101.116874695,103.699020386,100.652824402,102.867416382,97.0277938843,104.266464233,100.428619385,106.558937073,103.447616577,101.24131012,98.6926116943,101.752067566,106.233772278,102.809440613,105.801956177,104.197631836,104.809051514,104.572402954,101.143280029,98.2717285156,97.334564209,103.313438416,99.5677947998,101.812690735,104.406288147,101.879920959,105.569000244,5705,99.66
91.9665603638,96.1526489258,90.6972503662,91.7788696289,94.054359436,94.6101303101,91.692527771,91.8238983154,93.6613388062,90.1876144409,93.5699157715,89.1978759766,89.0197067261,87.4376449585,92.8561706543,90.6244659424,93.5174865723,91.9177627563,90.2776794434,92.6527481079,93.3144607544,88.9542236328,92.6812057495,92.0603256226,90.9976501465,91.559753418,90.1121139526,88.3567581177,102.056022644,3755,87.33
99.9414138794,105.567749023,104.878761292,100.860542297,104.416870117,105.762512207,104.163551331,99.0072021484,99.6119766235,107.293464661,102.492218018,100.18006134,101.730880737,101.074195862,106.903404236,101.100769043,104.636161804,109.62411499,108.41443634,102.532913208,101.607078552,101.809356689,105.752532959,101.085845947,99.9051055908,108.768554688,103.734870911,110.140106201,98.0696868896,81,98.16
110.940361023,108.357368469,106.922111511,115.961593628,102.560874939,105.479682922,111.426292419,118.405967712,108.629249573,112.582557678,112.167266846,106.654258728,119.791091919,119.29234314,112.382743835,118.256561279,105.040168762,116.585472107,112.962234497,110.83682251,109.960510254,125.555862427,111.233024597,112.658950806,111.085884094,108.858207703,120.843215942,100.220451355,105.690620422,6729,99.65
90.7508239746,94.2163467407,90.2906494141,92.1457824707,87.662399292,96.0153274536,91.7601623535,90.6284484863,97.1158294678,93.3675537109,89.297164917,89.1641845703,93.8744049072,95.9599227905,100.306632996,91.8006134033,93.6844406128,93.9943084717,94.8866348267,94.3344345093,94.2254867554,97.8760757446,93.7709197998,94.2790679932,94.1206741333,95.8028869629,96.7026443481,96.7592086792,95.9677429199,3385,88.88
94.033531189,93.6800308228,89.9214019775,93.1541366577,94.0391540527,89.7421264648,91.2511444092,91.8423614502,94.4311828613,89.4179000854,91.2909164429,87.6360626221,88.1012420654,85.6378936768,94.4598922729,93.6735839844,96.6548080444,91.5483016968,96.9004974365,88.6753082275,93.058013916,88.9000167847,95.4424057007,94.0708236694,94.1700363159,91.3711700439,90.5309524536,87.3377990723,90.7597427368,7940,87.71
114.626327515,110.067001343,106.863395691,112.855987549,115.377243042,112.066421509,112.45500946,107.827575684,112.402984619,114.140945435,116.239608765,116.173576355,115.959777832,114.093887329,114.580024719,118.007751465,110.81867218,110.751815796,111.570320129,112.679580688,114.4633255,111.438186646,111.241760254,116.807067871,105.910133362,110.063781738,116.299674988,114.11630249,110.980010986,3844,111.01
110.054428101,110.458480835,112.181381226,108.887870789,106.870849609,109.482475281,109.076728821,113.556182861,118.606811523,111.494110107,112.86958313,111.655044556,118.336250305,108.34539032,117.195869446,113.43687439,105.463119507,112.889007568,111.593925476,111.158210754,106.122688293,101.716850281,107.75944519,111.746902466,108.551452637,104.693222046,112.988166809,109.147750854,114.28401947,2396,160.87
93.5055923462,93.5776367188,93.209487915,92.0963592529,90.4272766113,94.6871185303,94.0080413818,97.6146392822,91.7472610474,96.2085571289,90.0197677612,92.0353240967,93.6644897461,88.5651473999,93.5947494507,91.2693328857,95.1774215698,92.3410415649,89.730178833,93.7919311523,94.0869522095,92.3817520142,96.8011550903,94.0588150024,93.7087936401,94.38331604,98.997428894,94.3557052612,94.0681152344,2368,88.29
93.3956756592,90.9994812012,92.8626937866,91.0901031494,88.7332839966,93.9825820923,93.4654464722,96.1971511841,93.783241272,87.1684494019,93.384262085,90.6971588135,85.5080184937,87.6659622192,89.7031860352,88.3975601196,93.5224456787,90.2000808716,88.141784668,87.6678771973,93.7486419678,87.8600158691,89.0789108276,91.7832107544,91.8361816406,89.3470230103,94.9153060913,89.8051071167,94.4560317993,7677,90.22
