keras_r20,keras_r21,keras_r22,keras_r23,keras_r24,keras_r25,keras_r26,keras_r27,keras_r28,keras_r29,ID,y
92.7998809814,91.6500091553,91.9650726318,91.8118057251,92.2846832275,92.8110427856,93.4220352173,92.6391983032,92.2945175171,91.8685684204,1405,91.62
93.1144943237,92.5360946655,92.9114379883,92.6120605469,92.4363479614,92.1712036133,92.5780029297,92.6403503418,92.4301986694,93.1297302246,8051,90.18
92.8647384644,92.4563598633,93.0993118286,91.8806762695,96.1506881714,92.2300720215,93.6000061035,91.9830932617,96.0452423096,92.7937927246,5828,88.69
112.111564636,112.343338013,112.435997009,112.134422302,112.489471436,112.135948181,111.711982727,111.986190796,111.55670166,112.014717102,4481,154.16
102.676956177,102.318237305,102.406311035,103.116676331,102.989173889,103.003082275,102.493858337,102.624221802,102.878433228,102.675689697,1962,101.58
97.5085906982,93.7175216675,95.7615432739,96.5460968018,96.0377807617,96.7403030396,95.3854141235,96.7029876709,94.2414169312,98.8229293823,6268,94.62
92.9804153442,91.8587493896,92.8895263672,96.2687072754,93.3778305054,95.4447937012,92.5995407104,92.6775817871,92.8656616211,93.2948760986,4230,88.06
93.1933059692,92.627204895,92.8997039795,92.9304580688,93.4625244141,92.7266311646,92.5850296021,92.0500946045,92.4374771118,92.7900466919,691,94.09
93.5526580811,97.1406707764,96.0003738403,96.9244918823,94.5310974121,97.6831512451,96.5557937622,97.4415893555,95.3661575317,101.761489868,699,91.62
112.61013031,111.974746704,112.43598938,112.623893738,112.595985413,112.140838623,111.97857666,112.348609924,111.950500488,112.167053223,5664,112.8
93.1201934814,92.7113952637,92.88671875,91.58934021,92.9076843262,93.773727417,94.1437988281,94.9925842285,92.567527771,95.5051345825,2206,97.41
101.141609192,92.5549697876,95.1640472412,99.7102813721,96.1986312866,96.8817596436,93.5313873291,98.3604354858,94.2423858643,96.1806488037,6101,120.78
95.1678619385,93.6197738647,92.8985443115,93.1493377686,92.440322876,92.2157592773,92.6440963745,93.1517486572,92.4813690186,92.7901153564,3549,119.31
78.9963226318,78.5443191528,78.5195541382,79.1413803101,78.787612915,78.9025344849,80.9074859619,78.8611831665,80.9863967896,78.3348999023,789,77.14
92.8048934937,95.4022445679,93.0680847168,96.5324249268,91.8880004883,92.8090896606,93.3655700684,93.1080703735,94.4471282959,93.2161178589,2284,88.41
102.692504883,102.176742554,102.143241882,106.826820374,102.30632782,102.574432373,107.357093811,102.334892273,106.16217041,106.484588623,6546,121.11
112.696510315,111.978225708,112.287460327,112.273017883,112.600646973,112.297447205,111.982147217,112.34727478,112.071395874,112.350891113,1229,112.71
102.660194397,101.848342896,106.275779724,102.168922424,102.180908203,101.737365723,102.048294067,102.511169434,102.765861511,102.368728638,2754,98.32
106.944534302,92.7131500244,98.2038421631,97.2131347656,97.4592056274,92.8655776978,92.838684082,92.6286315918,94.641998291,92.5445709229,5098,89.34
92.8026123047,96.3309555054,92.6792297363,95.2045974731,92.1625518799,92.8384246826,94.5801620483,95.6666107178,92.7050628662,92.7847595215,8329,91.96
93.1209259033,94.3818130493,92.0434188843,97.0850067139,93.0288848877,92.7301254272,92.4432373047,92.6620941162,94.0758514404,95.9430389404,3133,91.15
102.230560303,102.43107605,102.392456055,102.039756775,102.35660553,101.792060852,101.096755981,102.409606934,101.879302979,103.277641296,7769,99.86
102.035217285,102.220199585,102.261291504,102.062934875,102.172355652,101.407279968,102.493911743,101.95401001,100.611740112,102.36995697,5382,104.66
102.654266357,104.317443848,102.411323547,102.300216675,102.763046265,108.031837463,102.24357605,97.9095458984,102.605224609,101.823173523,5278,105.25
112.344154358,112.550956726,112.131256104,112.495941162,112.510215759,112.13949585,111.976898193,111.991012573,112.069252014,112.387550354,6566,119.47
109.154792786,106.759086609,106.793769836,112.220657349,110.721092224,106.662208557,103.391548157,110.737327576,106.900489807,106.476455688,31,102.09
95.8888397217,93.7060165405,94.9442367554,92.5715255737,91.9244308472,92.7729797363,96.7236251831,94.7878570557,95.1541824341,93.2111663818,6892,87.0
96.640335083,94.1760101318,91.9619140625,93.4489822388,92.4388275146,92.8760681152,96.8109512329,95.2650604248,92.3985443115,92.7959976196,2228,87.98
112.343284607,112.5496521,112.111251831,112.490921021,112.077568054,112.299285889,111.985336304,112.24382782,112.719795227,112.014335632,6234,108.86
112.109428406,111.843521118,112.107772827,112.130554199,111.448043823,112.357772827,112.4168396,112.349327087,112.06879425,112.348167419,4357,113.43
112.34387207,111.943878174,112.122520447,112.624519348,112.46673584,111.23588562,111.713424683,111.987716675,112.076461792,112.075500488,5262,118.17
96.9699325562,93.2582550049,96.3955841064,92.3451766968,92.9419174194,94.8995056152,93.7702178955,93.0325469971,93.390007019,93.1403503418,4775,97.69
112.344230652,111.28011322,112.416679382,112.269706726,112.223060608,112.138969421,112.410980225,111.987731934,112.381271362,112.658218384,2813,106.58
102.648254395,102.424858093,104.521247864,103.296966553,102.116500854,102.563247681,103.773994446,102.361801147,101.92225647,101.854690552,4252,96.21
78.5306015015,78.156539917,78.639755249,77.9548873901,78.7216567993,79.6957244873,77.5359115601,78.8427352905,78.2474365234,78.6174163818,3919,74.2
93.04246521,93.521812439,93.399017334,92.6503753662,97.2984695435,92.6024246216,94.7565994263,96.5337219238,92.2003173828,91.8292236328,4079,124.64
93.1595993042,97.1962661743,93.0979385376,96.384475708,92.9605331421,95.0013122559,93.9710769653,97.2682037354,93.7475128174,98.2030944824,5843,89.43
112.342468262,111.943016052,112.695632935,112.129310608,112.487815857,112.357154846,111.976577759,111.987472534,111.556518555,112.660820007,6727,109.93
112.344169617,111.965988159,112.289588928,112.293838501,112.503746033,112.358055115,112.412826538,112.244491577,112.608627319,112.015266418,3050,125.26
92.5193634033,92.4382019043,93.0349807739,93.1919326782,93.0304489136,92.2011108398,90.9031906128,92.581817627,92.4488143921,92.7727127075,7972,88.85
97.0266265869,96.3266220093,100.352653503,96.5207443237,96.3743286133,95.0435791016,93.2843856812,96.5640563965,97.2835540771,96.1716690063,5017,88.0
112.344085693,112.416099548,112.123771667,112.134643555,112.588645935,111.519668579,112.154418945,112.348129272,112.09828186,112.365905762,5269,115.44
78.5325393677,78.3340606689,78.8282928467,79.1424331665,78.6904907227,78.7702484131,78.6572418213,78.8392562866,78.5493087769,78.7807769775,1463,82.2
112.696800232,112.425010681,112.114707947,112.483657837,112.445960999,112.138504028,112.55682373,112.354179382,112.09841156,112.010467529,5013,111.17
92.515335083,92.5707931519,91.9888839722,92.4745559692,92.4443664551,91.3341674805,93.2517852783,92.6477661133,94.9636001587,92.7887420654,1899,91.27
96.5851287842,96.7964096069,97.4987106323,96.182975769,94.5138702393,95.2168121338,97.1479873657,96.7458114624,97.6807022095,93.4227371216,5040,103.36
92.7739028931,92.4417572021,93.054725647,92.0296173096,92.4453430176,91.6262207031,92.3132247925,91.9947128296,92.4256973267,93.1297912598,4266,93.33
92.3050689697,92.8346939087,96.5678100586,92.8517303467,94.3784790039,94.8896102905,95.1837158203,96.2292404175,94.3067855835,92.8117599487,2517,88.61
96.8915328979,93.2732620239,95.3522872925,97.1948547363,96.6757583618,96.5161056519,92.6944351196,96.0229949951,95.5493087769,92.8994293213,3248,114.6
92.5442962646,94.6470870972,96.4745635986,92.8293609619,94.316986084,92.603729248,92.5053634644,91.9052276611,95.0709381104,93.6260375977,762,95.1
112.104125977,111.97769165,112.122756958,112.280197144,112.122550964,112.357925415,112.154159546,112.06489563,112.071586609,112.111083984,5035,111.64
112.622673035,112.424232483,112.262626648,112.62399292,112.488883972,111.520767212,111.967803955,112.060775757,112.665908813,112.366462708,7038,110.66
92.5050735474,92.448059082,91.1505813599,92.4189224243,92.4439926147,91.4699859619,91.9741210938,92.0919799805,92.1361236572,92.7944869995,7775,90.45
112.343093872,111.980186462,112.289039612,112.493301392,112.1977005,112.337203979,112.162857056,111.987609863,112.095375061,112.014022827,3312,117.35
92.4197235107,91.6390533447,92.6328430176,92.4150695801,91.8148956299,92.0978240967,91.0387496948,93.2986907959,92.0632324219,92.7763671875,6841,89.28
112.452804565,112.503410339,112.706336975,112.490753174,112.447654724,111.520271301,111.684051514,112.355499268,111.554168701,106.379165649,2673,108.51
92.2752075195,91.6391830444,91.6981048584,92.2937927246,92.7974319458,90.6340484619,90.8846664429,92.6179885864,92.0586395264,93.1290359497,8134,111.1
112.695465088,111.983169556,112.434806824,112.292228699,112.119903564,112.137054443,111.551345825,111.559898376,106.621269226,112.66292572,7882,106.16
93.1367340088,92.3962554932,93.1198959351,97.0607452393,92.4855194092,95.3854217529,96.7938232422,95.9820480347,96.222694397,96.4455184937,3452,100.0
93.058631897,92.7125701904,92.7936935425,92.3399429321,94.3778686523,95.7556991577,94.4173431396,92.3866729736,93.7017288208,92.7951812744,6328,111.12
112.695808411,112.370002747,112.108192444,112.293273926,112.22164917,112.357536316,112.159111023,111.987953186,111.973831177,112.109710693,1161,113.33
102.158859253,102.430664062,102.248023987,102.708114624,101.999588013,102.110176086,106.536567688,102.40612793,101.587203979,103.04083252,2394,98.58
92.4440460205,92.7325668335,93.0592956543,92.4367141724,93.8267364502,96.3517074585,92.6879882812,92.6688766479,92.9475708008,92.7976303101,4226,92.79
96.9954986572,93.393989563,99.7509155273,97.1779632568,94.7347488403,92.8642501831,99.0412445068,96.2827835083,97.018447876,93.2717514038,6069,91.86
112.104393005,112.338485718,112.281303406,112.621292114,112.425468445,112.338005066,112.524650574,112.244338989,112.09463501,112.37386322,30,126.99
102.748802185,108.058380127,103.117126465,104.182250977,103.463409424,101.830627441,105.04990387,102.131248474,104.288223267,104.567337036,5369,106.91
92.5272598267,92.7126312256,92.6799240112,91.9824523926,92.8779525757,92.5338516235,92.4625701904,91.9879074097,92.1183853149,93.1811676025,2015,99.72
93.1480712891,96.6074752808,91.9742507935,92.8635025024,94.3808364868,95.0300674438,95.5450592041,92.7495346069,94.2771377563,92.7966918945,2057,85.48
112.341690063,112.364486694,112.094940186,112.623474121,112.446372986,111.515075684,111.709938049,112.249359131,112.595787048,112.008460999,3218,111.64
97.3428268433,95.7872772217,97.907333374,100.218818665,93.8590011597,93.4714050293,93.5485534668,96.7809448242,100.837112427,97.5598831177,5799,111.5
112.695846558,112.368431091,112.121528625,112.293395996,112.233467102,112.139900208,112.415267944,112.064987183,112.07169342,112.112030029,4855,110.66
104.422416687,103.023338318,103.161247253,102.484375,103.727775574,106.034561157,103.798667908,102.090248108,103.06628418,105.042739868,4522,102.17
92.2907180786,92.7129364014,91.2897186279,92.399307251,93.693977356,92.2159881592,92.5999603271,91.9945678711,92.4941940308,92.7840042114,2871,90.0
93.1235275269,92.7135238647,94.3347549438,91.7521591187,91.8980941772,91.3131637573,92.9124298096,91.962097168,91.8178634644,92.511932373,5358,90.6
93.6042327881,92.7072296143,92.8915710449,91.9038391113,97.166519165,94.9061279297,94.9481124878,92.0434646606,94.042640686,92.7931137085,2772,87.24
112.691955566,112.412956238,112.277961731,112.620918274,112.471954346,112.347732544,112.415374756,112.065727234,112.67931366,112.108558655,3548,109.25
112.695808411,112.391624451,112.106544495,112.293357849,112.59677887,112.357643127,112.41519928,112.244674683,111.556625366,112.365447998,1108,115.92
93.3343429565,92.523475647,92.8556213379,92.3247299194,92.4077911377,90.347442627,93.4919815063,91.9189300537,92.1357269287,92.7889022827,4429,87.15
92.5311126709,92.3199462891,91.958366394,92.3373336792,92.3978347778,92.5212097168,92.3959960938,91.9994659424,92.5649642944,92.493347168,2208,96.23
79.0601272583,78.5322418213,78.5118026733,77.9676055908,77.5290374756,78.5538253784,78.6748733521,78.8316497803,78.49584198,78.6211853027,3185,72.11
92.8161315918,92.4032897949,92.0639724731,92.4472198486,92.443687439,91.911315918,92.0124359131,91.9442138672,92.4847793579,91.8482437134,6975,92.41
92.4860687256,92.3876876831,91.659828186,91.8848800659,91.8910980225,92.5695037842,92.5905151367,92.6177825928,92.1083297729,93.1304626465,7826,83.96
97.1577911377,95.4579162598,93.2401275635,93.2032470703,97.6665649414,94.4983596802,96.7730407715,94.7410888672,95.1587295532,95.8291397095,4946,98.16
93.1164703369,96.2329864502,93.6517181396,92.8177185059,92.4484100342,94.8551940918,95.238494873,96.3884506226,92.2965621948,92.5195617676,8187,101.34
112.344039917,111.977890015,112.123283386,112.352745056,111.782028198,111.517410278,111.711265564,112.253166199,112.067932129,112.382514954,2111,154.43
106.488113403,102.813468933,109.032196045,103.968803406,102.866859436,103.800445557,105.87197113,106.205810547,101.959594727,106.035186768,4262,97.58
92.7896347046,92.260383606,92.7032928467,91.8066711426,91.8528442383,92.602432251,92.5838546753,91.8993759155,92.1245040894,93.1310806274,7552,97.16
92.8056411743,92.7144393921,93.0179824829,92.4190750122,91.9066009521,90.4864883423,92.3164749146,92.6427001953,92.4903411865,92.7783050537,605,89.03
112.618110657,111.978614807,111.985450745,112.135154724,111.719573975,112.137756348,112.549987793,111.986938477,111.55708313,112.011207581,2421,108.48
92.5216217041,92.7170715332,92.8927764893,92.6388244629,92.3884963989,91.5088119507,91.0896759033,92.6426544189,92.0967254639,92.7716140747,6938,95.98
92.5364456177,92.6598052979,91.9806594849,91.8146514893,92.5552978516,92.2459259033,91.8238449097,92.8895645142,92.6088180542,91.9345474243,5365,93.6
112.343643188,112.356506348,112.129592896,112.473365784,112.12184906,112.139709473,112.406669617,112.3412323,112.656784058,112.366668701,295,110.02
97.1279983521,92.7886810303,97.1756591797,92.6091156006,96.5572738647,92.7830276489,96.2448501587,96.7022705078,92.1370925903,93.092048645,3581,89.79
111.430999756,112.335510254,112.29158783,112.48992157,112.570671082,112.357940674,111.983261108,112.240371704,112.071533203,111.996315002,6746,107.53
102.077613831,102.237815857,103.161262512,101.712089539,102.559135437,102.101783752,102.940177917,102.293312073,102.171585083,102.492736816,7790,105.29
112.620780945,112.42615509,112.119613647,112.622566223,112.487159729,112.338134766,112.55594635,112.062980652,112.604652405,112.109359741,924,107.86
95.5145339966,92.4471435547,91.9778137207,92.7693405151,91.9118728638,92.6203460693,91.6434402466,92.6154937744,92.5077285767,93.1325912476,1698,88.12
102.971214294,106.459030151,106.579689026,101.679847717,103.593223572,102.697143555,107.288398743,102.547012329,108.086593628,102.673072815,884,99.17
95.826210022,92.7134399414,92.5695953369,91.7678833008,91.8947906494,92.3736038208,91.534538269,91.905128479,93.3507156372,92.5244979858,6115,85.99
97.2679214478,92.8141860962,96.4217910767,96.4597473145,94.189414978,92.8389892578,95.5983276367,96.300491333,96.6890563965,94.9067306519,3896,92.13
106.758956909,102.353096008,103.11340332,101.975593567,106.655639648,104.000076294,106.554161072,102.242195129,111.511772156,106.13129425,5630,100.05
94.4518203735,92.3323745728,92.867980957,96.6292877197,92.0729675293,94.9517288208,92.1429977417,96.4675979614,94.784576416,93.4213104248,4555,104.1
112.34437561,112.550666809,112.123092651,112.472366333,112.22215271,111.5131073,111.710800171,112.150352478,111.55279541,112.652877808,8232,106.38
112.108566284,112.523841858,110.995323181,112.265838623,112.233291626,112.300445557,112.15940094,112.065437317,112.608329773,112.00994873,3270,111.34
96.9703674316,97.3651046753,96.1979141235,96.2985534668,97.5144958496,101.606880188,101.089645386,92.7135772705,96.8816146851,93.7576828003,4930,100.68
103.629920959,102.246299744,106.768798828,112.066078186,102.434585571,102.217605591,105.011497498,101.534820557,102.879852295,106.367492676,8120,118.41
112.677856445,112.35710144,112.435829163,112.283546448,112.589256287,112.299827576,111.71307373,112.253707886,112.735923767,112.36782074,1318,111.66
