keras_MAE3_lg_relu1,keras_MAE3_lg_relu2,keras_MAE3_lg_relu3,keras_MAE3_lg_relu4,keras_MAE3_lg_relu5,keras_MAE3_lg_relu6,keras_MAE3_lg_relu7,keras_MAE3_lg_relu8,keras_MAE3_lg_relu9,keras_MAE3_lg_relu10,keras_MAE3_lg_relu11,keras_MAE3_lg_relu12,keras_MAE3_lg_relu13,keras_MAE3_lg_relu14,keras_MAE3_lg_relu15,keras_MAE3_lg_relu16,keras_MAE3_lg_relu17,keras_MAE3_lg_relu18,keras_MAE3_lg_relu19,keras_MAE3_lg_relu21,keras_MAE3_lg_relu22,keras_MAE3_lg_relu23,keras_MAE3_lg_relu24,keras_MAE3_lg_relu25,keras_MAE3_lg_relu26,keras_MAE3_lg_relu27,keras_MAE3_lg_relu28,keras_MAE3_lg_relu29,keras_MAE3_lg_relu30,keras_MAE3_lg_relu31,keras_MAE3_lg_relu32,keras_MAE3_lg_relu33,keras_MAE3_lg_relu34,keras_MAE3_lg_relu35,keras_MAE3_lg_relu36,keras_MAE3_lg_relu37,keras_MAE3_lg_relu38,keras_MAE3_lg_relu39,ID,y
91.641418457,97.2366867065,94.5142364502,99.5180664062,96.7078704834,95.8348083496,93.5128326416,95.4591674805,94.7412567139,96.0124282837,95.824546814,96.5211181641,93.4626159668,91.6976013184,97.1286239624,92.8099975586,96.2531356812,92.5004501343,91.7179412842,94.8016815186,91.3322372437,86.7272872925,92.5894851685,96.0453491211,98.6549072266,85.6941833496,96.8886871338,96.6224899292,95.5702209473,95.3397064209,95.8190765381,91.7658920288,86.8691177368,91.1720123291,87.1899261475,103.661018372,91.6502761841,100.202064514,5100,93.2
88.8692169189,100.756210327,95.6730804443,94.6616363525,92.6805648804,92.9974517822,92.1887207031,94.0550765991,97.0681228638,94.2046203613,92.7194519043,97.6639251709,98.9844741821,98.917388916,89.2197799683,84.9736633301,89.3292388916,91.3611755371,92.3077392578,89.7504806519,90.6377029419,90.3166122437,96.1705780029,90.1929397583,96.6860809326,91.8111724854,94.7945861816,92.5313796997,92.8293304443,95.9018325806,91.9841842651,90.6976547241,92.5249328613,101.934692383,86.6775970459,97.5918884277,103.940582275,97.9295730591,5102,105.89
91.9898147583,90.571975708,91.7454376221,90.1315612793,96.0473022461,91.3293533325,100.509208679,93.7220306396,87.207901001,88.0390930176,90.386100769,96.2671966553,87.0236740112,90.5915603638,100.375602722,101.654098511,96.2379760742,96.0574264526,93.5672149658,96.4167633057,87.1625671387,90.554473877,85.4971313477,97.5550384521,96.4342880249,87.0437164307,88.7482299805,93.3431930542,97.4410858154,91.9689865112,88.3804473877,84.0923614502,100.084030151,96.7970809937,95.656539917,100.220275879,95.7320556641,95.3911895752,5106,112.19
111.586639404,118.828056335,128.400375366,112.92098999,117.744010925,116.982833862,114.511749268,121.620544434,115.2161026,120.199363708,115.113052368,116.04838562,122.204154968,118.371444702,119.905883789,108.256889343,108.457290649,116.116317749,112.68535614,114.569160461,116.897262573,113.509887695,107.840484619,106.767669678,112.484733582,99.0144500732,111.146629333,105.037277222,109.772605896,115.602394104,115.930198669,118.318824768,116.745201111,111.267997742,121.334587097,123.025505066,108.635047913,114.27230072,5110,108.62
104.30607605,111.552398682,109.864242554,112.375053406,108.016578674,111.427597046,116.672737122,110.086296082,114.15447998,104.580085754,114.124778748,109.633300781,114.479187012,106.235969543,102.979293823,106.5598526,103.045173645,108.203590393,111.414512634,109.892471313,114.352371216,107.870147705,113.320854187,110.753517151,119.477661133,115.294181824,108.256713867,113.898773193,114.893592834,111.807815552,107.887084961,111.080932617,106.601745605,110.903190613,115.189857483,119.386131287,119.570709229,119.545570374,5116,106.47
92.2785491943,93.3404006958,90.3088531494,91.3046112061,97.7279891968,98.3984680176,104.343009949,96.621055603,89.5263824463,87.2762145996,90.4074630737,90.7294769287,93.8081207275,95.7130432129,91.3614044189,96.5772781372,96.5274276733,94.8673095703,97.6056060791,103.857025146,99.9573516846,95.0444946289,87.0601806641,99.2342910767,101.855316162,89.6076049805,93.9319000244,99.068687439,98.0079345703,94.9278411865,93.3864746094,90.9302825928,93.9955596924,90.3582229614,106.790939331,104.651763916,95.6651000977,97.8854980469,5117,99.74
118.319602966,117.258026123,115.721893311,114.906776428,121.353103638,120.146720886,114.428421021,116.385566711,117.840553284,121.234580994,113.292427063,117.809249878,123.594268799,122.902442932,118.514884949,108.861373901,108.404678345,112.462013245,116.557762146,111.860305786,121.534584045,117.644897461,114.858596802,113.68056488,114.152542114,111.567153931,113.494934082,112.977722168,113.33946228,112.904129028,117.651161194,111.165908813,115.856018066,115.531715393,121.376091003,124.558235168,110.392402649,112.554840088,5119,110.0
82.7476654053,94.7579040527,92.3287200928,99.2156066895,91.0208282471,96.3746414185,91.8633728027,91.3605728149,99.182144165,92.9450836182,92.1118774414,93.371963501,95.0526885986,89.141418457,88.7953567505,88.4959945679,89.5782012939,88.8676528931,93.674118042,92.0853881836,93.1301879883,90.114944458,93.5512924194,88.7170028687,96.8556594849,92.6373519897,92.2843780518,98.7921905518,89.8984909058,100.011528015,98.3654174805,90.4518432617,94.5291824341,91.0184326172,89.658706665,97.210647583,100.232376099,97.4406280518,5120,92.22
109.748199463,111.788726807,107.795440674,113.010726929,111.229949951,111.721305847,116.41758728,115.292533875,114.482521057,109.913833618,116.588607788,111.925666809,110.061828613,105.287841797,105.179229736,115.990997314,109.507049561,115.182266235,113.706161499,119.334960938,113.130218506,103.309638977,106.389877319,116.728607178,105.150131226,115.313804626,108.520065308,110.870559692,107.814620972,117.126205444,109.089012146,110.329879761,105.965354919,112.175720215,119.30606842,120.305648804,119.939460754,118.913085938,5121,133.09
112.277435303,113.539489746,113.732757568,109.983604431,117.12613678,116.936157227,112.680595398,114.532684326,114.827766418,116.176254272,111.905700684,115.658187866,116.481513977,112.450279236,115.803108215,107.366607666,107.582023621,113.390861511,113.681007385,110.768051147,106.762161255,113.70640564,104.827880859,106.911834717,112.656471252,105.619094849,110.818595886,104.409996033,113.082901001,107.330490112,116.414772034,109.479995728,109.054641724,108.092155457,119.914306641,120.200485229,107.79662323,115.386566162,5124,109.02
91.7748565674,101.533576965,92.8103485107,92.5366897583,88.8474578857,91.2984237671,90.766494751,97.9495239258,98.362991333,92.4462280273,90.9159240723,92.8704147339,94.1680679321,95.8563537598,86.1402587891,92.7178192139,89.6113739014,88.6011657715,94.0515136719,88.4200210571,96.9473953247,87.3580169678,93.0769805908,87.9803619385,95.5289459229,92.0407333374,92.1382751465,94.4768600464,94.3020782471,89.7075042725,94.135345459,90.1369552612,97.1697998047,100.205421448,92.0228271484,100.150642395,97.5397491455,96.6916809082,5126,94.21
91.6458740234,89.8854827881,91.3278198242,89.9931259155,95.6615600586,90.8287506104,100.916854858,93.493560791,87.2085647583,87.1020126343,88.6031799316,93.8836975098,87.1168365479,90.7901153564,99.5076828003,101.552307129,98.0481643677,94.7621917725,93.2561187744,96.5440979004,86.630569458,90.986579895,85.5236053467,97.4981231689,96.5252838135,85.6359100342,88.7601623535,93.0721969604,97.3474121094,92.0050430298,88.4294586182,84.8321075439,98.340927124,96.6387481689,95.5067138672,99.983833313,94.1302566528,95.2495651245,5130,90.53
97.3276367188,101.688369751,99.5265350342,102.713989258,102.083312988,106.638389587,102.950744629,103.511169434,103.542999268,102.385940552,101.088470459,103.191574097,102.221382141,102.971321106,106.05165863,101.182632446,101.284057617,99.7930831909,103.433410645,102.233726501,103.231796265,104.75390625,102.180931091,97.9266204834,102.955718994,101.538818359,96.0888824463,96.8015441895,101.751693726,100.123374939,101.825515747,96.6043701172,102.816665649,100.444564819,106.642601013,113.339332581,98.8909759521,106.24331665,5131,99.13
104.665893555,111.952209473,107.461547852,109.490097046,101.938156128,113.869445801,109.981491089,112.997016907,114.193534851,103.203071594,116.135566711,111.07447052,122.363990784,106.077163696,103.372955322,107.342269897,105.075057983,112.041488647,110.986999512,105.799926758,107.705177307,107.235603333,118.658172607,111.559074402,121.446540833,115.728752136,107.050559998,115.274688721,116.37298584,110.971405029,107.139221191,111.469818115,111.590133667,110.260665894,107.258392334,126.30620575,117.186592102,117.589492798,5133,106.95
91.8669052124,106.344329834,94.0967559814,97.3686828613,91.7264099121,97.2267074585,103.474411011,102.766159058,89.7479705811,90.6073760986,93.2364349365,90.304069519,101.772590637,96.9744644165,94.6887359619,102.902664185,100.426475525,98.6913375854,95.7724838257,114.36794281,100.551864624,94.9234466553,83.8780593872,102.205055237,100.860198975,97.0526428223,90.928527832,101.454788208,97.514289856,94.3801040649,97.7966003418,94.3547744751,97.0587768555,103.256965637,102.888763428,111.094100952,98.4249725342,97.0398864746,5136,86.33
97.9297637939,94.4886169434,90.7629089355,92.9481506348,89.875617981,94.2548828125,88.7640151978,97.768661499,94.5599899292,93.893081665,91.0375671387,99.2200775146,92.4024963379,91.7303848267,98.7615509033,93.2574996948,95.7077331543,93.6447601318,88.2740097046,94.1895751953,90.741859436,86.2078857422,92.1191635132,91.1092681885,96.4173202515,86.8577270508,88.6664428711,92.5619659424,99.4586639404,88.7659606934,93.2707366943,90.676651001,90.6904907227,89.2390594482,88.643951416,95.1706695557,94.8389282227,96.213722229,5138,98.33
92.743019104,103.014122009,104.732223511,107.554214478,98.7495956421,107.003379822,108.127464294,105.522483826,103.630401611,99.6144866943,105.710220337,102.791267395,106.635986328,91.3180541992,99.6182022095,98.8560714722,96.2590255737,96.8951416016,98.2972412109,97.9487686157,97.8155059814,100.046180725,101.026885986,100.822937012,109.572052002,103.649810791,104.39377594,108.724899292,106.53289032,106.330024719,98.8728179932,100.028770447,107.518493652,105.548034668,102.432998657,105.11365509,113.099601746,107.945739746,5139,103.14
90.5346374512,90.2208175659,89.7029953003,91.6864013672,91.5500030518,88.8013000488,96.8898010254,90.3014831543,86.0089416504,89.0822525024,94.4886169434,87.778465271,90.0304336548,90.3821334839,96.8696899414,100.435295105,95.8132629395,91.2393035889,93.9401855469,97.3306274414,88.248840332,85.2751464844,84.1047821045,97.2657318115,95.0792007446,83.7253875732,87.6344528198,92.5684967041,93.024055481,92.9717712402,87.5983276367,87.1866455078,89.1846694946,91.3798522949,95.3596191406,99.435874939,90.8572769165,93.8434829712,5140,89.25
100.148117065,113.162765503,100.686485291,104.400085449,108.52394104,108.305870056,105.68283844,102.616928101,106.588287354,103.902702332,106.234741211,105.068252563,110.629310608,102.715057373,110.173118591,100.378967285,104.1979599,106.467987061,106.226348877,103.093612671,101.843849182,106.038848877,104.635734558,101.726501465,103.439994812,105.06098175,99.7993011475,98.2642974854,103.351104736,102.52671814,105.388114929,102.370147705,106.521255493,105.218902588,97.9592285156,111.761054993,101.51423645,105.167221069,5141,101.23
98.8974304199,101.754043579,101.563339233,111.075683594,102.602737427,117.62978363,103.903045654,100.973213196,110.048416138,101.886016846,103.438575745,107.195228577,107.856002808,109.537948608,97.3200531006,102.391838074,96.5480957031,101.681503296,103.161888123,101.154029846,105.642227173,103.243133545,104.674285889,103.283493042,113.63495636,106.012077332,101.863418579,112.682014465,103.04750061,108.778457642,99.1501922607,105.415885925,101.84463501,109.868347168,105.112213135,115.557472229,114.609924316,114.589225769,5145,108.59
92.2822494507,90.4469299316,95.8519363403,90.6984024048,90.482711792,93.2183685303,99.4598999023,93.4660263062,89.0654296875,89.9083862305,93.141998291,89.4011383057,97.9498977661,95.1411743164,89.9017715454,93.7064971924,91.7224273682,93.9946060181,94.8251876831,101.008422852,99.3502044678,92.8451309204,82.4642486572,95.7909088135,98.23487854,89.5646514893,88.2920608521,98.9559249878,98.4748306274,92.7350006104,93.7149047852,92.4071121216,90.3558120728,91.5417861938,104.639350891,98.8228912354,94.1471862793,98.1080932617,5146,91.84
114.435836792,117.254295349,113.779838562,113.662467957,119.642410278,117.10684967,111.206802368,119.874488831,116.39138031,118.205337524,114.892967224,115.562797546,117.644767761,117.861068726,115.704231262,109.571388245,108.5546875,112.851890564,116.653266907,106.339653015,120.737503052,114.062835693,109.79309082,111.976928711,112.825378418,108.271743774,112.617698669,104.488327026,111.271537781,109.205375671,114.439727783,110.184906006,112.423736572,110.979446411,121.627357483,120.542060852,106.29284668,114.326133728,5147,117.67
87.9923934937,99.7981796265,94.0176467896,94.510269165,90.027885437,92.875,90.209777832,93.7478866577,96.6428604126,92.026763916,90.5829849243,97.3672409058,99.5047607422,98.5593338013,89.4270095825,86.5980987549,90.0188903809,89.7950286865,92.8292312622,91.7345123291,89.9696807861,92.917640686,95.6326293945,91.5810928345,96.1586532593,92.1251525879,93.9169006348,92.1256561279,92.8017425537,93.1931686401,89.065826416,90.1635818481,92.7462463379,104.126480103,86.0382461548,97.5770263672,98.4843139648,97.9349746704,5151,87.78
104.29410553,105.369369507,109.710372925,110.829849243,111.731544495,110.17729187,118.132354736,108.470153809,107.075302124,110.738136292,116.821884155,111.903549194,116.134864807,107.679931641,106.328094482,117.50831604,117.939254761,109.820823669,108.746276855,120.094032288,116.643470764,109.338607788,106.331832886,117.627655029,99.6971511841,100.009170532,105.8697052,114.169525146,115.644348145,112.177070618,114.038665771,113.335601807,106.900512695,114.044113159,122.273071289,124.301795959,112.147270203,121.151412964,5152,115.27
88.0131225586,90.5345916748,95.7403640747,93.6965408325,88.634513855,96.8528900146,88.0497512817,94.5954742432,90.9164276123,97.652130127,90.5491027832,97.8125305176,97.1156921387,91.1947097778,95.2132263184,91.0829315186,92.3496017456,92.2796630859,90.2916259766,93.8881072998,90.8524169922,88.817024231,92.0971679688,90.0395507812,96.2954711914,92.1985702515,91.1783599854,94.0350418091,95.2169418335,95.4094696045,93.7671890259,92.6045608521,91.3526229858,90.5878601074,84.9770889282,98.8492050171,90.6299133301,93.7487945557,5153,87.3
102.471916199,111.406616211,113.964942932,116.485542297,106.215789795,108.233001709,106.949760437,112.319854736,111.821746826,105.593002319,113.629089355,107.815917969,114.054946899,106.939071655,102.392456055,108.534423828,102.872665405,102.524299622,108.800140381,109.24861145,111.238800049,109.905441284,108.908119202,107.943016052,116.144172668,112.726753235,105.680984497,114.141639709,116.766799927,110.728225708,109.847412109,110.888275146,106.185417175,116.462524414,115.558486938,117.550315857,122.522964478,120.146057129,5156,108.69
90.5377655029,83.3206481934,94.7997894287,91.0781326294,91.5908966064,88.6475830078,95.3095550537,89.4956207275,91.1794662476,87.3937072754,92.6091842651,91.245262146,91.8768920898,92.4148712158,99.3468780518,98.7174224854,90.1686553955,98.1891555786,94.5594482422,100.349761963,86.8337402344,85.3092803955,85.6231536865,94.6167755127,97.6638183594,84.960975647,91.2880554199,92.9375839233,94.280418396,93.5158615112,93.0349349976,91.2081985474,94.7509307861,96.1771850586,96.4571609497,97.7744598389,89.0354156494,96.0486755371,5157,97.28
113.430152893,115.891189575,121.442878723,112.165130615,118.843910217,108.526802063,115.261909485,121.753822327,118.887695312,114.588157654,118.239151001,116.329040527,115.733901978,116.460601807,118.423576355,108.772369385,110.105392456,111.627624512,119.565193176,114.059394836,120.029304504,111.098434448,106.809585571,109.800628662,113.262207031,107.637908936,112.021865845,113.271781921,128.205337524,112.460655212,118.325447083,111.443626404,112.720001221,110.971038818,125.184448242,123.680877686,108.923667908,114.205696106,5158,109.97
88.6061019897,95.8047485352,89.7854003906,103.352920532,92.9457702637,90.8854141235,94.4485778809,96.4926757812,95.5119781494,87.356338501,93.040473938,102.242538452,100.703620911,88.5100402832,96.0255584717,89.9624252319,88.077911377,86.2981643677,95.2119750977,89.3620834351,90.3235015869,86.8087158203,93.6328811646,86.8400344849,96.0358886719,92.0862503052,93.5954742432,93.0155029297,87.9502563477,94.088973999,89.8571624756,98.8592987061,91.3773498535,94.818107605,88.6529541016,96.9184417725,96.7616729736,101.322601318,5160,89.19
110.670257568,112.059570312,108.280548096,111.81653595,111.303062439,112.627655029,117.372215271,115.270957947,116.092796326,109.953536987,118.165565491,112.451576233,113.127731323,111.329284668,103.405700684,117.480575562,111.877929688,114.611495972,111.855209351,119.344261169,117.417129517,109.070861816,105.319976807,119.252830505,118.835494995,116.484962463,109.063560486,112.081665039,115.525436401,112.788589478,112.961410522,110.447143555,108.371231079,111.150718689,120.937309265,115.838973999,116.884811401,119.636367798,5161,106.35
90.8550872803,94.9945755005,93.5131912231,98.7073745728,95.1901245117,94.736289978,94.3495407104,93.3366546631,92.6745376587,94.1112670898,95.6961212158,95.5915527344,92.9219207764,93.6309051514,96.0683135986,91.1982116699,95.1061859131,92.3743972778,89.2610321045,94.5642471313,92.0509643555,85.9421386719,91.8055496216,88.3499526978,96.7014770508,86.2283325195,89.5646209717,93.4053649902,93.1030654907,95.3647460938,88.4145812988,91.3299560547,88.6342468262,92.5834655762,84.2303161621,99.5137481689,91.9790649414,101.728294373,5162,97.37
