keras_r2b0,keras_r2b1,keras_r2b2,keras_r2b3,keras_r2b4,keras_r2b5,keras_r2b6,keras_r2b7,keras_r2b8,keras_r2b9,ID,y
112.518684387,109.940429688,109.055938721,110.077857971,111.594421387,105.394477844,108.126693726,110.173957825,104.995361328,114.232223511,4694,106.4
111.630470276,113.27848053,113.587661743,116.86554718,107.820480347,105.554115295,112.758255005,110.395782471,113.86328125,111.593460083,7155,108.23
96.633972168,100.35018158,92.2274703979,104.657112122,100.082504272,100.991020203,104.889160156,98.5554046631,96.0448303223,101.658630371,7307,119.38
113.281005859,115.421264648,118.054298401,116.685752869,116.49155426,111.469291687,115.760826111,106.739334106,119.560287476,114.527832031,8230,105.29
117.418838501,109.061920166,107.189201355,111.752830505,109.137458801,102.020179749,105.906562805,108.852638245,106.739250183,115.087226868,3218,111.64
75.0291976929,74.9768600464,76.2922592163,77.2723007202,77.8764190674,78.0001373291,74.5178222656,70.3852844238,75.3528213501,77.4508666992,2686,77.42
99.1660385132,102.259620667,96.9220504761,102.443862915,99.0599517822,95.6369247437,95.3353805542,100.033752441,101.29019165,101.956893921,8085,99.38
112.095695496,113.012237549,110.627700806,114.560394287,107.923629761,104.834991455,117.042472839,109.839744568,111.046936035,109.997261047,2172,117.36
88.5065536499,97.5875091553,87.7855834961,93.8702774048,99.1789093018,85.3338470459,97.0035629272,93.6561889648,92.4333496094,88.4284439087,3892,108.64
91.4436264038,93.3312835693,101.370391846,96.8408737183,104.274429321,96.128944397,98.2392196655,90.2986221313,92.7532577515,93.9086380005,3459,89.94
94.1028900146,98.7046585083,96.373626709,93.891746521,94.6465301514,91.5352859497,90.7483444214,95.8547744751,89.6105041504,95.1398162842,6549,88.84
112.813613892,108.906654358,109.828559875,111.949775696,108.165542603,106.089225769,113.816871643,111.681442261,112.196731567,110.945503235,3727,109.24
115.805885315,121.030639648,109.864845276,112.948898315,106.566925049,117.135414124,108.866584778,112.702323914,113.334922791,112.840057373,5314,108.86
108.171928406,109.470275879,105.104019165,111.565879822,103.048347473,113.380813599,103.576072693,112.169464111,111.800842285,103.519012451,6492,106.2
85.7275161743,94.1319274902,93.5362014771,92.5174713135,95.5111618042,93.0601196289,95.3669052124,91.0416412354,91.4796524048,89.0495376587,1961,90.43
90.1121749878,93.6878051758,86.5575332642,90.0325241089,91.7586364746,89.1961288452,92.908706665,95.6781692505,94.5725097656,93.824798584,7381,90.58
109.911727905,110.295913696,114.15259552,109.256469727,103.065673828,112.343391418,106.028587341,111.170753479,110.22769165,103.55696106,7255,117.59
98.5143127441,100.506622314,101.482200623,99.9329528809,104.454292297,104.195625305,99.7349319458,101.697937012,105.215057373,108.12146759,7748,104.18
110.113838196,110.878845215,105.203552246,106.335624695,116.184387207,116.799827576,116.00352478,107.239654541,111.42816925,109.62348938,5357,114.22
111.309585571,110.700241089,104.97000885,111.252258301,114.342735291,108.966171265,107.703643799,109.362632751,111.094238281,111.21018219,4298,110.2
94.2891464233,92.9725494385,94.5293579102,88.6807632446,89.6686782837,95.7932891846,87.0531768799,91.6651763916,89.4214706421,92.022895813,821,93.67
90.8267593384,95.5685119629,87.9651947021,92.1417922974,91.1150131226,91.842956543,95.5797042847,85.3417434692,85.858833313,87.0749893188,4135,89.65
110.698554993,99.6924362183,94.656791687,98.8658447266,95.3646087646,100.55292511,97.798538208,99.1080627441,101.710418701,100.187599182,7916,109.38
87.4635391235,87.4978027344,87.7130889893,88.5645141602,90.4686737061,85.3477859497,88.0606536865,86.2721481323,86.3005218506,87.3555679321,7751,92.38
97.9764022827,96.7139434814,95.281036377,94.6155166626,98.7636642456,101.49432373,97.1110458374,97.0301971436,95.5285415649,94.9039382935,444,87.66
90.2637634277,89.8691711426,87.9933624268,90.9245834351,92.6050033569,95.2909011841,90.7511901855,90.3351135254,94.2300338745,91.154045105,7352,87.9
89.5325241089,93.2432403564,86.4236373901,94.9207992554,92.4104690552,88.6353607178,93.5901641846,93.2010879517,96.5096588135,91.2083587646,3168,90.4
88.3687820435,88.4027404785,89.5804443359,87.8065414429,92.3578720093,89.229927063,89.7715377808,90.5608520508,94.2928848267,91.1124420166,5333,93.05
114.053962708,116.807800293,125.39339447,109.36479187,121.279174805,113.382858276,116.236465454,110.939750671,116.103088379,115.231384277,6078,140.31
97.506942749,96.9954833984,103.195480347,104.834907532,104.573783875,95.6817169189,97.3346633911,102.72467041,95.3006286621,104.350311279,7005,100.05
92.4047470093,92.6367645264,101.804092407,88.1907424927,91.2660827637,92.6053085327,92.8676376343,94.0668258667,94.3759765625,98.419631958,930,92.38
90.0143280029,90.7702102661,92.0731048584,90.6621551514,92.2853164673,90.7022094727,88.6623840332,90.0785598755,90.6985931396,88.4202041626,7267,92.83
71.2896575928,72.6342773438,74.6711044312,71.5562667847,77.6078414917,74.9840087891,76.5576095581,75.3026733398,74.793762207,72.8218994141,2536,76.86
90.4008636475,93.0850524902,89.4613037109,93.3357467651,87.5946121216,83.8285293579,92.712600708,93.0407714844,90.1879959106,90.8187713623,4678,92.76
108.009513855,105.266899109,105.195129395,103.872238159,105.375900269,105.898155212,103.455368042,110.516807556,102.451393127,105.369667053,6504,104.73
98.8673706055,92.6309890747,93.1382064819,96.9989318848,93.4109268188,99.8090057373,93.4381332397,99.272315979,98.1488494873,95.244468689,6530,89.31
111.118156433,113.156799316,105.329269409,113.326141357,103.575172424,117.988182068,104.524269104,115.63507843,105.814445496,105.610733032,2121,106.23
90.3510665894,89.8865432739,103.638641357,103.454963684,97.9996414185,92.9168777466,99.810218811,114.119743347,106.042732239,99.0983047485,5012,113.5
91.4882659912,91.341468811,92.9789581299,84.948135376,89.8458328247,90.5546722412,90.5127258301,88.9418792725,86.3358840942,91.1895370483,1835,92.32
78.7764587402,73.0777206421,76.0809173584,82.6035766602,75.5592651367,77.2248916626,79.5819778442,74.2551345825,77.1530532837,70.4537963867,3903,73.89
94.7176208496,95.2065963745,97.590385437,96.3544006348,90.5294036865,98.1224212646,92.0381851196,91.1136169434,98.0379867554,90.7976837158,3589,114.51
92.5560760498,90.5117111206,89.104675293,99.9766387939,93.5477523804,90.5294799805,91.2493286133,93.6239395142,94.1226196289,96.2409057617,719,92.58
101.976280212,103.415237427,107.499473572,101.796951294,113.408378601,102.765808105,100.444740295,104.782142639,106.600250244,101.606369019,8284,106.3
118.54133606,118.360191345,105.943832397,110.953781128,107.924201965,112.140846252,109.399002075,111.375442505,114.884666443,126.942985535,1530,109.92
116.28288269,121.149200439,116.262435913,116.266304016,115.419578552,114.621833801,112.631637573,106.871047974,114.307746887,126.403244019,7490,118.44
104.399803162,106.605316162,108.80116272,106.727684021,112.879226685,100.089416504,102.424209595,110.222854614,102.306396484,109.019981384,2396,160.87
89.4597625732,89.8812866211,97.1383056641,94.5075302124,94.1843490601,93.6529312134,100.391723633,99.604850769,92.7336196899,93.8978500366,1421,87.65
104.544464111,106.843948364,104.887069702,106.469833374,105.817886353,103.432723999,105.504516602,110.850311279,112.043861389,105.100471497,7803,104.89
92.7402496338,91.7015380859,86.1504669189,89.6469573975,93.290687561,90.8285369873,86.7516555786,92.462272644,93.2796401978,93.7252426147,7052,91.57
105.267692566,113.718429565,112.437492371,109.324943542,109.047828674,110.404716492,110.720100403,108.621444702,113.796981812,111.365394592,847,103.98
100.708869934,107.196731567,101.044876099,102.907676697,108.108360291,108.40096283,107.036483765,112.9480896,109.997421265,108.187515259,5145,108.59
93.3818359375,93.6903076172,93.3395233154,92.0808105469,93.9479980469,90.3857650757,94.1536865234,85.583152771,90.8918228149,92.039100647,7194,93.51
99.8978042603,96.3802642822,98.7284164429,100.420059204,100.439994812,97.2140197754,107.682556152,97.1407623291,100.229957581,100.304367065,1040,101.97
95.6103820801,92.3327789307,89.2908401489,98.4445877075,91.7996902466,95.7645263672,89.9818878174,96.3519134521,91.7804641724,93.166305542,7734,88.58
95.1503982544,89.927520752,88.7596282959,92.7607269287,93.2065353394,90.7439956665,88.4053039551,93.4967803955,95.1433486938,92.4683761597,325,94.92
113.426750183,110.276802063,109.96006012,105.765052795,117.521842957,105.228012085,103.009552002,109.384475708,105.416183472,106.093254089,6714,108.21
100.065803528,103.431022644,95.3721847534,94.416267395,95.3104476929,107.48625946,93.2408828735,100.158973694,102.797348022,96.7091903687,4022,98.83
94.4735183716,96.927986145,89.8789901733,93.5461349487,93.8197021484,103.772674561,95.0820922852,93.5656814575,105.586860657,94.2911605835,1141,94.56
78.9117050171,73.3842468262,76.6190338135,72.8641281128,79.6852493286,83.4618148804,76.6365966797,73.7928543091,75.4549331665,77.0098342896,5899,74.99
110.092590332,110.83707428,108.652442932,109.084449768,106.237876892,113.716781616,108.792030334,105.552742004,111.459449768,110.010993958,4131,105.94
103.658050537,114.537956238,112.939216614,104.381248474,117.140708923,115.919837952,109.839950562,110.565338135,113.325263977,113.671646118,8123,106.0
89.5266876221,97.1368484497,88.1844329834,84.9243240356,100.027153015,91.9598236084,90.4656677246,92.389213562,96.5573196411,91.8736190796,18,92.93
97.0352172852,94.535369873,97.0310440063,93.6848754883,94.1075820923,92.0227203369,102.041061401,96.8007202148,94.1586303711,99.2690048218,4189,88.44
110.09211731,113.691345215,110.335952759,113.376739502,114.474357605,112.568077087,107.308509827,110.080207825,106.279190063,110.914764404,5163,109.12
94.8139266968,96.3817062378,102.781532288,90.6906509399,94.0020599365,98.838180542,99.3238067627,91.2016067505,91.3355178833,93.0473175049,2336,93.65
79.2183685303,80.4387207031,74.1058120728,76.3062286377,78.2691574097,77.5652694702,79.3739242554,80.3158493042,75.3002166748,79.3940734863,879,77.69
105.855201721,101.352478027,94.9204406738,103.764945984,105.801765442,99.1808242798,99.4334030151,99.691368103,101.180686951,104.524864197,8226,97.74
97.2285995483,93.6937561035,93.8640670776,91.6985855103,91.372795105,94.9289169312,92.2309188843,92.9673995972,90.4063034058,91.2757492065,7168,93.96
110.590400696,112.673233032,117.544876099,111.103172302,110.193702698,111.326019287,109.258796692,102.611625671,108.286590576,106.810974121,1908,108.49
117.692230225,124.306945801,113.374534607,116.094398499,117.738433838,114.914215088,113.011657715,117.139907837,111.533699036,122.357833862,3286,119.75
94.6379623413,97.8956832886,91.3870849609,97.1712112427,91.5062866211,90.6689987183,89.8512420654,89.4064178467,98.7077713013,94.3601379395,4187,94.02
98.4717559814,102.645492554,105.185569763,102.065216064,104.32925415,102.124763489,108.99395752,104.438720703,99.9443588257,105.499298096,5604,108.25
105.601303101,114.321533203,103.510505676,102.997329712,113.634475708,109.026992798,114.196632385,104.595329285,110.057426453,106.884712219,5510,114.91
110.35383606,113.284835815,112.192405701,112.105651855,109.473762512,116.048934937,109.75617981,110.619598389,110.137413025,106.687713623,7539,109.21
108.291427612,109.391197205,114.788856506,112.064598083,118.139068604,110.535430908,103.842292786,116.823257446,116.470191956,118.72428894,8269,102.86
88.3150177002,98.0929412842,96.1720581055,97.5595779419,90.5119552612,90.3682785034,91.6157302856,92.3053970337,98.1299057007,92.1289901733,7476,92.98
91.5941925049,98.0877227783,100.045783997,89.960723877,94.1213226318,95.3067398071,96.184387207,93.6580581665,98.8743591309,93.6994094849,5637,94.83
104.614479065,100.797485352,93.4933929443,102.728408813,98.6853103638,95.750831604,95.4865722656,99.350151062,96.8074493408,101.757537842,895,100.95
92.5701904297,88.3413543701,88.553024292,86.3099441528,90.8694152832,84.1519851685,94.8199157715,89.4321517944,89.2835693359,90.7560958862,3315,87.86
92.0665664673,93.040435791,92.8686981201,95.6089172363,95.0074157715,93.1641769409,90.7079467773,90.7454223633,93.0334701538,88.3348007202,5652,87.28
91.4417572021,92.5159301758,87.5204620361,85.4831161499,90.1801528931,85.3513336182,91.1994857788,93.6273956299,88.9680938721,93.2629089355,5665,90.52
91.4877548218,95.8328399658,93.1349487305,91.9836349487,89.93800354,97.6981506348,91.5913543701,94.3250579834,91.6765213013,96.0315856934,4584,92.56
91.5174865723,93.6112060547,92.6494827271,99.5811233521,98.7009429932,104.610816956,105.405265808,107.568710327,94.3284301758,97.2376556396,4594,87.8
90.5073471069,95.6054458618,94.4558029175,92.2020111084,91.8863449097,87.4455795288,91.9070281982,90.3556747437,93.6292648315,91.0890045166,1335,93.12
109.352844238,111.181671143,104.960800171,104.874946594,107.21446991,111.477973938,107.387413025,108.952964783,109.670028687,104.225357056,7839,105.76
105.44127655,108.598526001,105.294998169,102.835365295,110.671585083,108.694473267,100.859230042,109.166603088,101.775405884,107.095321655,5685,101.74
90.2131729126,92.4555587769,87.4089202881,92.0603256226,92.62525177,95.6569213867,91.136390686,98.3037033081,95.2289657593,98.7097396851,2467,88.16
114.928222656,116.54699707,112.453086853,107.089172363,118.16153717,105.360046387,110.523254395,108.553840637,114.904876709,114.871269226,2874,106.65
94.2783355713,94.7796936035,94.2700576782,95.8871917725,97.1134414673,89.2359542847,91.3081893921,96.6097335815,89.3571548462,93.2939605713,2380,90.89
76.0892486572,74.8429412842,76.9940490723,79.7976303101,76.3071746826,80.779800415,74.290145874,76.4554977417,79.0431289673,71.7854003906,528,76.64
94.7648162842,92.0042800903,88.7707443237,93.7096862793,91.7105636597,95.2297515869,90.8624420166,90.5644378662,91.6489334106,94.1642913818,6245,93.83
93.2937011719,97.7665252686,100.655708313,89.0135345459,90.3413314819,93.7423171997,92.5735397339,95.872428894,94.992729187,89.8712921143,3940,88.83
102.346580505,106.7526474,102.748344421,103.093009949,101.37902832,108.261703491,103.769493103,113.265464783,100.254257202,104.903404236,1361,110.71
77.6644363403,74.9493408203,77.1991500854,78.8642578125,76.5456390381,80.2452545166,78.1400527954,78.6098556519,81.2217941284,78.8126068115,6575,79.81
95.204826355,92.2510452271,96.6597061157,90.7242431641,95.3795700073,91.5568847656,94.5155029297,91.1452636719,95.7409362793,92.3702392578,6212,98.22
117.399230957,115.520294189,121.284248352,110.329902649,119.207893372,113.541358948,117.236045837,116.215194702,109.473403931,127.84841156,4933,110.86
94.7448120117,93.3307418823,89.9603500366,95.6743850708,93.4121017456,93.5164489746,89.0743408203,89.2366104126,96.5696334839,93.0061569214,6958,84.76
108.606231689,107.974830627,104.123657227,110.342895508,119.910766602,109.523033142,106.15473175,110.931007385,108.598083496,104.933914185,6615,116.93
98.1701126099,109.28730011,101.890632629,102.595703125,109.069801331,104.243011475,106.222808838,104.112411499,103.867607117,105.708236694,695,97.75
111.785942078,117.086509705,120.699707031,115.316070557,113.782142639,115.695045471,112.437690735,109.86000061,114.060134888,123.777915955,1992,137.44
91.3492736816,92.8400802612,91.5895690918,98.7913284302,99.3263168335,90.296333313,91.9300765991,94.5219573975,87.9290237427,96.2672653198,7873,87.91
73.6589813232,75.2220230103,77.3131942749,76.2778701782,72.3429336548,78.0880432129,74.4702148438,72.9168777466,76.3454437256,73.0195159912,1342,74.2
99.1966705322,93.9839172363,96.6025238037,95.1417770386,93.9561004639,95.9273605347,92.5378417969,95.5223770142,91.4855117798,91.6543121338,4065,92.08
108.054100037,106.881309509,104.143104553,101.7551651,105.011787415,98.5093765259,106.389579773,101.69808197,97.1449356079,102.159088135,3245,105.85
101.427841187,105.183349609,105.77922821,101.863990784,106.980911255,102.984985352,103.837791443,101.032829285,101.337432861,102.868835449,3958,98.97
115.697921753,111.337310791,108.80809021,113.84614563,120.461135864,114.394683838,118.956878662,110.061500549,115.824485779,119.024223328,5058,110.06
